,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
257,tex mex calzones,394847,50,17,"['turkey breast', 'durkee onion', 'bell pepper', 'bell pepper', 'cumin', 'chili powder', 'garlic', 'salsa verde', 'pizza crust', 'cheese']",162.3,9.0,10.0,17.0,38.0,17.0,2.0,-
258,vegetarian chipotle chili,157362,50,10,"['oil', 'baby carrot', 'bell pepper', 'bell pepper', 'durkee onion', 'garlic', 'chili powder', 'cumin', 'juice', 'kidney bean', 'bean', 'bean', 'adobo']",528.4,9.0,57.0,20.0,59.0,4.0,31.0,-
259,vegetarian gourmet black bean stuffed bell peppers,192627,35,14,"['bean', 'bell pepper', 'oil', 'durkee onion', 'chili powder', 'cumin', 'leaf basil', 'oregano', 'wine vinegar', 'grain rice', 'sea salt', 'tomato', 'cheese']",193.3,4.0,13.0,3.0,15.0,2.0,11.0,-
260,babzy s butter chicken,344972,25,7,"['butter', 'durkee onion', 'garlic', 'chicken breast', 'ground ginger', 'cumin powder', 'cayenne pepper', 'turmeric', 'cinnamon', 'salt', 'cream', 'tomato sauce', 'cream', 'garam masala']",436.3,47.0,22.0,52.0,53.0,78.0,4.0,['indian']
261,chicken bhoona,119043,120,11,"['chicken breast', 'tomato', 'durkee onion', 'garlic', 'vinegar', 'butter', 'vegetable oil', 'coconut milk powder', 'garam masala', 'cumin powder', 'chili powder', 'turmeric']",1175.6,145.0,21.0,27.0,138.0,248.0,5.0,['indian']
262,indian chicken curry,457582,65,12,"['chicken breast', 'garlic', 'ginger', 'durkee onion', 'tomato', 'cumin powder', 'turmeric', 'curry powder', 'garam masala', 'cinnamon', 'tomato sauce']",133.5,4.0,19.0,13.0,37.0,2.0,3.0,['indian']
263,indian spiced salmon,254701,30,5,"['yogurt', 'ginger', 'coriander', 'cumin powder', 'salt', 'pepper', 'curry powder', 'garam masala', 'turmeric', 'cayenne pepper', 'cinnamon', 'butter', 'salmon']",471.0,31.0,3.0,24.0,132.0,33.0,0.0,['indian']
264,salmon mollee,32949,50,10,"['salmon', 'salt', 'turmeric', 'durkee onion', 'red thai chile', 'ginger', 'garlic', 'cardamom', 'clove', 'garam masala', 'cinnamon', 'butter', 'coconut milk powder', 'lemon juice concentrate', 'cilantro leave', 'grain rice']",516.7,59.0,7.0,33.0,71.0,133.0,3.0,-
265,chicken in a light cream sauce,356991,35,9,"['oil', 'chicken breast', 'garlic', 'chicken broth', 'cream', 'sugar', 'durkee onion']",350.2,25.0,5.0,11.0,83.0,39.0,2.0,-
266,pollo en salsa de mani,304558,60,5,"['chicken breast', 'tomato', 'peanut butter', 'durkee onion', 'pepper', 'garlic', 'tomato paste', 'coriander sprig']",564.6,43.0,37.0,21.0,125.0,29.0,5.0,-
267,spicy peanut pork,117833,15,8,"['pork loin chop', 'pepper', 'durkee onion', 'snow pea', 'ginger', 'garlic', 'peanut butter', 'sugar', 'soy sauce', 'cayenne pepper']",429.8,32.0,29.0,17.0,92.0,31.0,4.0,-
268,west african peanut chicken,173842,60,13,"['chicken breast', 'cooking oil', 'durkee onion', 'garlic', 'chicken broth', 'peanut butter', 'tomato paste', 'salt', 'pepper', 'cayenne pepper', 'peanut butter']",1096.2,116.0,42.0,45.0,167.0,77.0,7.0,-
269,zippy cold spicy shrimp,29601,270,12,"['oil', 'shrimp', 'durkee onion', 'garlic', 'ginger', 'chicken broth', 'tomato paste', 'cider vinegar', 'sugar', 'cayenne pepper', 'lettuce leave']",277.2,15.0,13.0,21.0,74.0,7.0,2.0,-
270,david s taco salad,18641,25,5,"['ground beef', 'taco seasoning', 'cheese', 'leaf lettuce', 'cream', 'chili salsa', 'tortilla chip']",313.3,30.0,1.0,12.0,38.0,38.0,4.0,['mexican']
271,mexican dinner,54310,210,5,"['ground beef', 'rotel tomato', 'chili salsa', 'cheddar cheese', 'tortilla chip', 'durkee onion', 'tomato', 'leaf lettuce', 'guacamole', 'cheese', 'chili salsa', 'cream', 'olive']",405.3,36.0,6.0,26.0,82.0,54.0,1.0,"['american', 'mexican']"
272,sour cream taco dip,20360,25,4,"['cream', 'taco seasoning', 'jack cheese', 'chili salsa', 'tomato', 'leaf lettuce', 'durkee onion', 'tortilla chip']",268.2,26.0,4.0,10.0,10.0,33.0,8.0,"['american', 'mexican']"
273,spooky eyeball tacos  johnny  5 tacos,133229,55,8,"['ground beef', 'taco seasoning', 'taco shell', 'chili salsa', 'cream', 'tomato', 'head lettuce', 'olive', 'cheese']",434.9,43.0,15.0,45.0,41.0,61.0,8.0,"['american', 'mexican']"
274,taco taters,282554,65,6,"['russet potato', 'ground beef', 'taco seasoning', 'leaf lettuce', 'tomato', 'blend cheese', 'chili salsa', 'scallion', 'olive', 'cream']",362.1,26.0,4.0,3.0,47.0,33.0,9.0,-
275,easy and delicious stir fry sauce,392977,5,4,"['soy sauce', 'peanut butter', 'rice wine', 'garlic', 'sesame oil', 'ginger', 'garlic sauce']",167.1,17.0,9.0,59.0,16.0,11.0,2.0,-
276,gai choy,451927,10,7,"['bok choy', 'canola oil', 'sesame oil', 'durkee onion', 'garlic', 'seafood cocktail sauce', 'sugar']",39.0,5.0,4.0,14.0,0.0,1.0,0.0,-
277,sweet and spicy green beans,348831,25,7,"['bean', 'soy sauce', 'garlic', 'garlic sauce', 'honey', 'canola oil']",58.0,3.0,17.0,21.0,5.0,1.0,2.0,-
278,szechuan style green beans,10382,15,7,"['sesame oil', 'bean', 'ginger', 'garlic', 'soy sauce', 'garlic sauce']",168.4,21.0,12.0,83.0,10.0,9.0,2.0,-
279,tender chinese broccoli  gai lan,31253,25,9,"['lan', 'garlic', 'soy sauce', 'sugar', 'seafood cocktail sauce', 'sesame oil']",65.3,2.0,37.0,61.0,4.0,1.0,3.0,-
280,artichoke  garlic parmesan dip,12473,60,5,"['artichoke heart', 'parmesan cheese', 'mayonnaise', 'garlic', 'wheatables cracker']",63.8,4.0,1.0,7.0,9.0,8.0,1.0,['american']
281,hot crab canapes,240122,20,2,"['crabmeat', 'mayonnaise', 'parmesan cheese', 'pumpernickel bread']",106.5,10.0,4.0,17.0,14.0,9.0,1.0,['american']
282,karen s basic artichoke dip,31469,40,4,"['cheese', 'mayonnaise', 'parmesan cheese', 'artichoke heart']",133.3,19.0,4.0,6.0,6.0,35.0,0.0,['american']
283,the blue willow inn s vidalia onion dip,82853,30,2,"['durkee onion', 'parmesan cheese', 'mayonnaise']",290.1,29.0,24.0,28.0,24.0,33.0,5.0,['american']
284,mushroom canapes,242173,15,3,"['mayonnaise', 'parmesan cheese', 'mushroom slice', 'onion ring', 'party rye round']",57.9,7.0,3.0,5.0,2.0,5.0,1.0,-
285,crock pot maple chicken breasts,81506,490,4,"['chicken breast', 'maple syrup', 'apple cider', 'cider vinegar', 'sugar']",201.5,2.0,67.0,3.0,54.0,1.0,6.0,-
286,easy applesauce,264179,50,6,"['cooking apple', 'apple cider']",98.4,0.0,78.0,0.0,0.0,0.0,8.0,-
287,jack wax,138409,25,7,"['maple syrup', 'snow']",210.1,0.0,191.0,0.0,0.0,0.0,18.0,-
288,maine maple snow candy,215542,30,7,"['maple syrup', 'snow']",74.0,0.0,67.0,0.0,0.0,0.0,6.0,-
289,simple fruit fly trap,258364,5,6,"['cider vinegar', 'soap']",25.1,0.0,1.0,0.0,0.0,0.0,0.0,-
290,berry good dip,178309,15,9,"['strawberry', 'cheese', 'cream', 'sugar']",104.6,12.0,19.0,2.0,2.0,23.0,2.0,-
291,strawberries with devonshire cream,122481,5,9,"['cheese', 'cream', 'vanilla extract', 'strawberry', 'sugar']",401.0,63.0,7.0,8.0,9.0,123.0,1.0,-
292,strawberry cheesecake parfaits,160020,20,12,"['strawberry', 'sugar', 'cheese', 'sugar icing', 'cream', 'vanilla extract', 'almond extract', 'whipping cream', 'angel food cake']",464.5,48.0,149.0,7.0,9.0,92.0,14.0,-
293,strawberry dreams,95103,30,8,"['strawberry', 'cheese', 'cream', 'sugar', 'vanilla extract', 'almond extract', 'semisweet chocolate']",126.0,13.0,28.0,2.0,4.0,26.0,3.0,-
294,strawberry fool,369602,10,6,"['strawberry', 'sugar', 'cream', 'vanilla extract']",145.3,17.0,28.0,0.0,1.0,34.0,3.0,-
295,best ever wheat bread,357527,90,8,"['wheat flour', 'honey', 'oil', 'water', 'yeast', 'wheat flour', 'salt']",2027.9,65.0,191.0,146.0,109.0,32.0,123.0,-
296,easiest whole wheat bread,98421,85,14,"['wheat flour', 'gluten flour', 'yeast', 'water', 'salt', 'oil', 'honey', 'lemon juice concentrate']",1816.7,71.0,192.0,146.0,131.0,31.0,104.0,-
297,grandma s s whole wheat bread,300244,105,11,"['water', 'oil', 'honey', 'yeast', 'salt', 'wheat flour', 'wheat flour']",1766.3,67.0,75.0,122.0,112.0,33.0,103.0,-
298,honey oatmeal bread   2 lb  loaf,145027,190,3,"['water', 'oil', 'honey', 'salt', 'oat', 'wheat bread flour', 'yeast']",3118.9,74.0,375.0,98.0,178.0,35.0,195.0,-
299,honey wheat oatmeal bread   all whole grain version,107986,190,7,"['water', 'oil', 'honey', 'salt', 'oat', 'wheat flour', 'wheat gluten', 'yeast']",2019.5,43.0,379.0,98.0,123.0,21.0,136.0,-
300,cream cheese and chive potatoes,126066,65,7,"['potato', 'chive', 'milk', 'butter', 'bacon bit']",284.1,9.0,8.0,5.0,15.0,17.0,16.0,-
301,cream of turnip  potato and leek soup,211314,90,9,"['butter', 'leek', 'turnip', 'potato', 'chicken broth', 'milk']",291.2,17.0,34.0,33.0,20.0,33.0,12.0,-
302,irish cod pie topped with mashed potatoes,85664,45,8,"['halibut fillet', 'butter', 'wheat flour', 'milk', 'cheese', 'potato']",544.0,40.0,8.0,37.0,76.0,79.0,12.0,-
303,plokkfiskur from iceland,254484,25,17,"['halibut fillet', 'potato', 'durkee onion', 'milk', 'butter', 'wheat flour', 'pepper', 'chive']",450.6,24.0,9.0,10.0,81.0,46.0,11.0,-
304,smoked haddock  leek and potato soup,152491,45,6,"['butter', 'leek', 'potato', 'milk', 'stock', 'halibut fillet', 'pepper']",396.2,18.0,12.0,52.0,88.0,33.0,9.0,-
305,mexican yellow rice,139985,40,12,"['grain rice', 'vegetable oil', 'achiote powder', 'durkee onion', 'garlic', 'chicken broth', 'jalapeno pepper', 'salt', 'ground cilantro']",158.8,7.0,2.0,0.0,4.0,3.0,8.0,['mexican']
306,black bean and jalapeno jack stuffed bell peppers  vegetarian,217827,50,17,"['bell pepper', 'bean', 'corn', 'durkee onion', 'grain rice', 'chicken broth', 'salt', 'ground cilantro', 'jalapeno pepper cheese']",430.5,12.0,46.0,16.0,44.0,20.0,24.0,-
307,boombambam fried rice,403080,30,18,"['chicken bouillon granule', 'soy sauce', 'hoisin sauce', 'oyster sauce', 'chili sauce', 'sesame oil', 'sauce', 'chicken broth', 'egg', 'durkee onion', 'durkee onion', 'garlic', 'salt', 'pepper', 'vegetable oil', 'grain rice', 'ground cilantro']",224.5,12.0,15.0,81.0,14.0,8.0,9.0,-
308,easy spanish yellow rice,362868,30,9,"['shallot', 'vegetable oil', 'garlic', 'grain rice', 'chicken broth', 'salt', 'turmeric', 'pea', 'ground cilantro']",557.6,8.0,0.0,48.0,20.0,4.0,37.0,-
309,gallo pinto  costa rican beans and rice,332417,20,11,"['bean', 'ground cilantro', 'durkee onion', 'pepper', 'grain rice', 'salt', 'peanut butter', 'chicken broth', 'chili sauce']",322.3,12.0,12.0,20.0,22.0,7.0,17.0,-
310,exotic ice cubes,98418,10,3,"['mango', 'pineapple chunk', 'fruit']",10.7,0.0,7.0,0.0,0.0,0.0,0.0,-
311,fresh mango papaya kiwi salsa,165014,30,5,"['mango', 'papayas', 'fruit', 'ground cilantro', 'chili pepper', 'lime juice concentrate', 'salt']",102.3,0.0,74.0,1.0,2.0,0.0,8.0,-
312,fresh mango salsa,344380,25,4,"['peach', 'mango', 'chili salsa', 'ground cilantro', 'lime juice concentrate', 'garlic']",34.3,0.0,28.0,6.0,1.0,0.0,2.0,-
313,mexican mango salsa,224805,10,2,"['tomato', 'mango', 'ground cilantro', 'durkee onion', 'garlic', 'pepper', 'chili pepper', 'lime juice concentrate']",48.2,0.0,33.0,0.0,2.0,0.0,3.0,-
314,tropical fruit punch fruit salsa,68349,15,3,"['mango', 'pineapple chunk', 'strawberry', 'fruit', 'lime juice concentrate', 'lemon']",166.6,1.0,124.0,0.0,5.0,0.0,14.0,-
315,acadia s diet potatoes  not,366307,110,17,"['russet potato', 'butter', 'cheddar cheese', 'jack cheese', 'bacon', 'chive', 'cream']",643.5,74.0,7.0,22.0,30.0,137.0,13.0,-
316,awesome pierogi casserole,47419,90,14,"['potato', 'milk', 'butter', 'bacon', 'durkee onion', 'garlic', 'lasagna noodle', 'cheddar cheese', 'pepper', 'cream', 'chive']",849.3,84.0,12.0,29.0,49.0,145.0,21.0,-
317,delicious cheesy baked potato   bacon soup,72108,40,13,"['butter', 'garlic', 'wheat flour', 'milk', 'half', 'russet potato', 'durkee onion', 'bacon', 'cheddar cheese', 'cream', 'pepper']",636.4,74.0,8.0,20.0,33.0,143.0,11.0,-
318,quick bake twice baked potatoes,282067,90,16,"['russet potato', 'butter', 'cream', 'milk', 'chive', 'cheddar cheese', 'pepper']",397.0,39.0,6.0,11.0,22.0,80.0,10.0,-
319,top secret recipes version of t g i  friday s potato skins,138403,90,15,"['russet potato', 'cream', 'chive', 'butter', 'cheddar cheese', 'bacon']",1039.0,104.0,20.0,39.0,66.0,199.0,25.0,-
320,garlic skillet red potatoes,208422,30,8,"['oil', 'potato', 'garlic', 'salt', 'pepper', 'leaf parsley']",223.5,15.0,5.0,6.0,7.0,7.0,10.0,['american']
321,roasted balsamic onions,19607,100,12,"['durkee onion', 'oil', 'vinegar', 'salt', 'pepper', 'leaf parsley']",213.0,21.0,42.0,0.0,4.0,9.0,7.0,['american']
322,vegan red potato salad from whole foods cookbook,83664,45,8,"['potato', 'leaf parsley', 'scallion', 'salt', 'pepper', 'mustard', 'oil', 'pineapple juice', 'cider vinegar', 'basil leave', 'pepper']",345.7,29.0,22.0,39.0,10.0,13.0,13.0,['american']
323,warm fingerling potato salad,460982,40,8,"['fingerling potato', 'oil', 'durkee onion', 'cider vinegar', 'caper', 'mustard', 'pepper', 'salt', 'leaf parsley', 'chive']",151.5,10.0,8.0,8.0,4.0,4.0,6.0,['american']
324,spring potato salad,476518,60,6,"['potato', 'scallion', 'leaf parsley', 'oil', 'vinegar', 'salt', 'mustard', 'garlic']",200.5,14.0,5.0,12.0,6.0,6.0,9.0,-
325,apple white cheddar and gruyere macaroni   cheese,279886,60,22,"['bread', 'butter', 'milk', 'cream', 'apple cider', 'wheat flour', 'salt', 'pepper', 'nutmeg', 'cayenne pepper', 'mustard', 'cheddar cheese', 'gruyere cheese', 'shell pasta', 'penne pasta']",1360.4,80.0,15.0,110.0,99.0,155.0,56.0,['american']
326,breakfast pizza   delicious,460866,35,34,"['milk', 'wheat flour', 'butter', 'cheese', 'bacon', 'turkey sausage', 'egg', 'garlic', 'onion powder', 'cayenne pepper', 'pepper', 'oil', 'pizza dough', 'jack cheese', 'jack cheese']",1365.1,184.0,7.0,74.0,103.0,240.0,6.0,['american']
327,lobster mac   cheese,293727,75,15,"['salt', 'vegetable oil', 'rotini pasta', 'milk', 'butter', 'purpose flour', 'gruyere cheese', 'cheddar cheese', 'cheese', 'pepper', 'nutmeg', 'pepper flake', 'lobster meat', 'breadcrumb']",1155.5,92.0,9.0,53.0,141.0,180.0,26.0,['american']
328,perfect macaroni and cheese from martha stewart,465325,55,27,"['bread', 'butter', 'milk', 'purpose flour', 'salt', 'nutmeg', 'pepper', 'cayenne pepper', 'cheddar cheese', 'gruyere cheese', 'wheat elbow macaroni']",607.0,53.0,7.0,36.0,55.0,107.0,14.0,['american']
329,grown up mac and cheese,281825,70,18,"['bacon', 'vegetable oil', 'salt', 'wheat elbow macaroni', 'milk', 'butter', 'purpose flour', 'gruyere cheese', 'cheddar cheese', 'cheese', 'pepper', 'nutmeg', 'bread', 'basil leave']",1470.7,133.0,18.0,64.0,125.0,227.0,35.0,-
330,omie s lemon meringue pie   easy,213377,35,7,"['biscuit', 'margarine', 'milk', 'lemon juice concentrate', 'jumbo egg', 'egg white', 'sugar']",395.8,43.0,108.0,13.0,14.0,36.0,10.0,['south-african']
331,evaporated milk,71192,10,4,"['water', 'milk', 'butter']",59.9,6.0,14.0,2.0,4.0,12.0,1.0,-
332,linguine in sour cream and chive sauce,155912,20,7,"['parmesan cheese pasta roni', 'water', 'milk', 'butter']",140.8,21.0,0.0,4.0,4.0,43.0,0.0,-
333,new zealand lolly log cake,10385,10,4,"['butter', 'fruit puff', 'milk', 'biscuit', 'coconut']",188.7,19.0,29.0,8.0,5.0,34.0,5.0,-
334,no bake low fat  lemon cheesecake,129358,1455,5,"['biscuit', 'cinnamon', 'butter', 'cottage cheese', 'lemon rind', 'lemon juice concentrate', 'milk']",341.8,24.0,147.0,13.0,22.0,49.0,13.0,-
335,berry trifle,458643,25,11,"['angel food cake', 'cheese', 'sugar', 'cream', 'vanilla extract', 'almond flavoring', 'cream', 'berry']",520.9,48.0,157.0,16.0,12.0,93.0,18.0,-
336,light light tiramisu,141836,25,16,"['light cream cheese', 'sugar', 'frangelico', 'dessert topping', 'cream', 'angel food cake', 'espresso']",148.2,3.0,69.0,9.0,6.0,6.0,8.0,-
337,strawberry fruit dip and crepes filling,113609,10,16,"['strawberry', 'cheese', 'sugar', 'vanilla extract']",269.8,30.0,51.0,7.0,9.0,62.0,6.0,-
338,chai ii,472711,7,6,"['water', 'tea', 'cardamom pod', 'cinnamon candy', 'clove', 'sugar', 'peppercorn', 'milk', 'ginger']",64.5,4.0,17.0,1.0,4.0,7.0,2.0,-
339,chai tea,176500,40,10,"['cardamom pod', 'ginger', 'cinnamon candy', 'clove', 'peppercorn', 'water', 'berry tea bag', 'milk', 'honey']",57.4,3.0,17.0,1.0,4.0,6.0,2.0,-
340,cinnamon cardamom honey,226197,15,5,"['cinnamon candy', 'cardamom pod', 'honey']",85.9,0.0,92.0,0.0,0.0,0.0,7.0,-
341,coco chai rooibos tea blend,416360,5,3,"['tea', 'cinnamon candy', 'peppercorn', 'ginger', 'cardamom pod', 'coconut', 'clove']",6.4,0.0,0.0,0.0,0.0,1.0,0.0,-
342,skinny chai tea,363106,30,8,"['fennel seed', 'cinnamon candy', 'cardamom pod', 'clove', 'ginger', 'peppercorn', 'water', 'tea leave', 'sugar', 'milk']",63.9,2.0,35.0,1.0,2.0,4.0,3.0,-
343,awesome sour cream muffins,377088,35,11,"['egg', 'cream', 'butter', 'sugar', 'wheat flour', 'baking powder', 'baking soda', 'salt']",246.8,16.0,56.0,9.0,7.0,31.0,11.0,-
344,crunchy breakfast cake,109333,55,7,"['sugar', 'wheat flour', 'cinnamon', 'butter', 'baking powder', 'salt', 'sugar', 'baking soda', 'egg', 'cream']",498.1,21.0,240.0,16.0,13.0,40.0,29.0,-
345,margaret s sour cream coffee cake,120598,65,13,"['sugar', 'cinnamon', 'wheat flour', 'baking powder', 'baking soda', 'salt', 'egg', 'butter', 'vanilla', 'cream']",296.4,19.0,100.0,10.0,7.0,38.0,14.0,-
346,sour cream biscuits,443058,25,9,"['wheat flour', 'sugar', 'baking powder', 'baking soda', 'salt', 'butter', 'egg', 'cream', 'cream']",329.7,24.0,26.0,23.0,13.0,47.0,13.0,-
347,super shortcake,252332,22,10,"['wheat flour', 'sugar', 'baking powder', 'baking soda', 'salt', 'butter', 'egg', 'cream']",272.3,19.0,38.0,15.0,9.0,38.0,11.0,-
348,balsamic grilled veggies,470722,20,4,"['bell pepper', 'bell pepper', 'durkee onion', 'zucchini', 'summer squash', 'vinegar']",109.2,0.0,66.0,1.0,5.0,0.0,7.0,['american']
349,garden zucchini   yellow squash saute,16464,13,4,"['oil', 'zucchini', 'summer squash', 'durkee onion', 'chicken broth']",24.4,1.0,7.0,0.0,2.0,0.0,1.0,['american']
350,summer squash stir fry,126837,20,6,"['vegetable oil', 'zucchini', 'summer squash', 'bell pepper', 'seasoning salt', 'garlic']",47.6,5.0,9.0,0.0,2.0,2.0,1.0,['american']
351,zucchini   summer squash saute,483556,40,8,"['zucchini', 'summer squash', 'olive oil', 'butter', 'herb seasoning']",142.9,19.0,19.0,3.0,5.0,27.0,2.0,['american']
352,zucchini  roasted,163808,30,7,"['zucchini', 'vegetable oil cooking spray', 'seasoning salt']",18.9,0.0,8.0,0.0,2.0,0.0,1.0,['american']
353,mom s simple   sweet strawberry sauce,110345,8,3,"['strawberry', 'sugar']",48.1,0.0,44.0,0.0,0.0,0.0,4.0,-
354,portuguese strawberries in port  morangos em porto,369916,125,1,"['strawberry', 'sugar', 'ruby port']",145.8,1.0,92.0,0.0,3.0,0.0,10.0,-
355,strawberries in syrup,221277,122,4,"['strawberry', 'sugar']",51.3,0.0,44.0,0.0,0.0,0.0,4.0,-
356,strawberries with brown sugar   balsamic vinegar,97207,5,4,"['strawberry', 'sugar', 'vinegar', 'pepper', 'lemon yogurt', 'mint']",51.2,0.0,42.0,0.0,1.0,0.0,4.0,-
357,white wine strawberries with whipped crme frache,170982,15,5,"['wine', 'corn syrup', 'mint', 'creme fraiche', 'sugar', 'strawberry']",779.9,50.0,152.0,1.0,3.0,102.0,33.0,-
358,mini fruit pizza,36202,5,4,"['sugar cookie dough', 'cheese', 'boysenberry', 'strawberry', 'sugar']",412.6,27.0,165.0,8.0,8.0,50.0,19.0,['american']
359,strawberry fruit pizza,478106,35,12,"['sugar cookie dough', 'cheese', 'sugar', 'whip', 'strawberry']",373.0,32.0,99.0,11.0,7.0,51.0,14.0,['american']
360,very berry cheese rolls,267972,25,10,"['crescent dinner roll', 'cheese', 'sugar', 'blueberry', 'raspberry']",294.4,20.0,27.0,16.0,15.0,35.0,11.0,['american']
361,very berry fruit salad,176271,35,6,"['strawberry', 'blueberry', 'raspberry', 'vinegar', 'sugar', 'mint']",108.8,1.0,75.0,0.0,2.0,0.0,8.0,['american']
362,mini fruit pizzas,286134,70,7,"['sugar cookie dough', 'cheese', 'limeade concentrate', 'sugar', 'strawberry', 'fruit', 'blueberry', 'raspberry']",174.9,14.0,42.0,5.0,4.0,19.0,7.0,-
363,english north country strawberries and cream courting cake,234358,40,14,"['butter', 'caster sugar', 'vanilla extract', 'egg', 'wheat flour', 'milk', 'cream', 'strawberry', 'sugar']",456.2,43.0,82.0,6.0,12.0,85.0,15.0,['scottish']
364,sweet coffee house scones ii,258603,32,13,"['wheat flour', 'baking powder', 'salt', 'sugar', 'sugar', 'butter', 'milk', 'cream', 'vanilla extract']",225.5,16.0,44.0,7.0,5.0,32.0,9.0,['scottish']
365,traditional english tea time scones with jam and cream,230515,20,11,"['wheat flour', 'salt', 'baking powder', 'caster sugar', 'butter', 'egg', 'milk', 'cream', 'strawberry jam', 'sultana']",486.3,29.0,34.0,52.0,22.0,56.0,22.0,['scottish']
366,maltesers muffins,101976,30,10,"['wheat flour', 'milk ball', 'caster sugar', 'baking powder', 'salt', 'egg', 'cream', 'vanilla extract', 'butter', 'milk', 'sugar', 'milk', 'syrup']",147.3,9.0,52.0,4.0,3.0,19.0,7.0,-
367,mum s special scones,383094,20,13,"['wheat flour', 'baking powder', 'butter', 'caster sugar', 'egg', 'milk']",272.9,14.0,19.0,5.0,12.0,26.0,13.0,-
368,carrots chantilly,98455,35,10,"['baby carrot', 'pea', 'cream', 'salt', 'pepper', 'butter']",250.9,22.0,45.0,7.0,11.0,44.0,8.0,-
369,mock mashed potatoes cauliflower,59553,12,5,"['head cauliflower', 'cream', 'butter', 'salt', 'pepper']",89.2,11.0,9.0,3.0,4.0,22.0,1.0,-
370,parmesan peas,328900,10,2,"['pea', 'salt', 'pepper', 'butter', 'parmesan cheese']",58.0,2.0,11.0,9.0,6.0,5.0,2.0,-
371,pease pudding,446938,17,8,"['pea', 'salt', 'pepper', 'butter']",70.5,0.0,6.0,9.0,9.0,1.0,3.0,-
372,sauteed spinach cream sauce,146374,10,6,"['butter', 'spinach', 'cream', 'salt', 'pepper']",58.3,8.0,0.0,5.0,2.0,17.0,0.0,-
373,best ever pumpkin or butternut squash soup,271008,80,8,"['sugar pumpkin', 'potato', 'durkee onion', 'garlic', 'oregano', 'water', 'cream']",71.2,0.0,4.0,0.0,3.0,0.0,5.0,-
374,eating well s sweet garlic puree,328733,50,9,"['garlic', 'chicken broth']",25.6,0.0,0.0,2.0,2.0,0.0,1.0,-
375,ranch dressing  copycat,130232,5,4,"['miracle whip', 'buttermilk', 'onion powder', 'garlic', 'leaf basil', 'oregano']",176.4,19.0,37.0,24.0,5.0,11.0,4.0,-
376,skewered new potatoes,92320,84,10,"['potato', 'water', 'mayonnaise', 'chicken broth', 'seasoning salt', 'garlic']",551.0,8.0,23.0,6.0,26.0,4.0,38.0,-
377,skinny garlic mashed potatoes,266443,30,8,"['potato', 'leaf parsley', 'garlic', 'chicken broth', 'herb cheese spread']",165.6,0.0,6.0,3.0,8.0,0.0,12.0,-
378,carol berger s coach house stewed chicken pot pie,17358,200,13,"['chicken meat', 'baby carrot', 'durkee onion', 'champignon mushroom', 'pepper', 'butter', 'wheat flour', 'pea', 'leaf parsley', 'pie crust']",1195.0,122.0,69.0,23.0,110.0,150.0,21.0,-
379,chicken with almonds,131921,80,11,"['butter', 'chicken meat', 'garlic', 'durkee onion', 'tomato paste', 'wheat flour', 'chicken stock', 'sherry', 'almond', 'pepper', 'tarragon sprig', 'cream', 'parmesan cheese']",686.1,76.0,10.0,15.0,91.0,92.0,2.0,-
380,garlic sherry chicken,487221,45,25,"['chicken breast', 'butter', 'oil', 'garlic', 'durkee onion', 'wheat flour', 'chicken stock', 'sherry', 'artichoke heart', 'champignon mushroom', 'salt', 'pepper']",427.6,29.0,15.0,19.0,72.0,29.0,5.0,-
381,roasted chicken with onion gravy,74311,75,16,"['chicken meat', 'salt', 'pepper', 'durkee onion', 'lemon', 'butter', 'wheat flour', 'chicken stock']",598.8,59.0,21.0,13.0,86.0,65.0,7.0,-
382,sirloin tips with garlic butter,36505,30,11,"['butter', 'garlic', 'wine', 'leaf parsley', 'pepper', 'durkee onion', 'champignon mushroom', 'beef sirloin', 'salt', 'sherry']",615.9,69.0,12.0,21.0,69.0,109.0,2.0,-
383,campfire hamburger and beans,211371,60,6,"['bacon', 'ground chuck', 'durkee onion', 'bean', 'mustard', 'ketchup', 'sugar', 'molasses']",523.9,30.0,160.0,28.0,53.0,39.0,21.0,-
384,new england baked beans   good enough to eat cold,323782,80,6,"['bean', 'durkee onion', 'ketchup', 'sugar', 'mustard', 'molasses', 'bacon', 'pepper']",576.4,26.0,186.0,77.0,33.0,28.0,32.0,-
385,no bake baked beans,51202,35,5,"['bacon', 'durkee onion', 'sugar', 'ketchup', 'mustard', 'bean']",1024.8,51.0,248.0,118.0,64.0,56.0,54.0,-
386,olde settler s beans,124406,90,7,"['bacon', 'ground beef', 'durkee onion', 'sugar', 'sugar', 'ketchup', 'barbecue sauce', 'molasses', 'mustard', 'garlic', 'salt', 'pepper', 'bean', 'kidney bean', 'bean']",716.2,47.0,126.0,62.0,68.0,53.0,26.0,-
387,three dollar baked beans,108326,80,7,"['bean', 'bean', 'durkee onion', 'bacon', 'ketchup', 'barbecue sauce', 'sugar', 'sugar']",540.8,23.0,121.0,72.0,49.0,25.0,27.0,-
388,four  s  tomatoes    simple shrimp stuffed salad,311627,20,19,"['shrimp', 'celery seed', 'leaf parsley', 'seasoning salt', 'pepper', 'mayonnaise', 'pea', 'tomato', 'salt', 'leaf lettuce']",387.1,28.0,30.0,28.0,76.0,14.0,5.0,['american']
