,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
251,easy broccoli casserole,286401,35,2,"['broccoli', 'durkee onion', 'mushroom soup', 'mayonnaise']",118.0,11.0,12.0,18.0,7.0,6.0,3.0,-
252,breadless portabella mushroom pizzas   stove top,256999,20,15,"['portabella mushroom', 'mozzarella cheese', 'pizza sauce', 'sunflower oil', 'spinach', 'durkee onion', 'soy pepperoni']",352.4,38.0,41.0,33.0,33.0,45.0,5.0,['american']
253,pesto artichoke pizza,38000,15,12,"['pizza crust', 'pesto sauce', 'artichoke heart', 'spinach', 'tomato', 'mozzarella cheese', 'goat cheese', 'pine nut', 'leaf basil']",3.7,0.0,2.0,0.0,0.0,0.0,0.0,['american']
254,portabella pizzettas,14577,22,10,"['spinach', 'mozzarella cheese', 'leaf basil', 'pepper', 'portabella mushroom', 'tomato', 'butter', 'salt']",42.4,4.0,5.0,2.0,5.0,7.0,0.0,['american']
255,quick spinach and alfredo pizza,378116,25,7,"['pizza crust', 'alfredo sauce', 'spinach', 'mozzarella cheese', 'parmesan cheese']",108.2,10.0,3.0,9.0,18.0,19.0,1.0,['american']
256,spinach   artichoke dip,444493,35,13,"['spinach', 'artichoke heart', 'parmesan cheese', 'ranch dress', 'mozzarella cheese']",110.1,12.0,2.0,10.0,11.0,15.0,1.0,['american']
257,autumn two potato scallop,41183,75,10,"['butter', 'potato', 'potato', 'cream', 'milk', 'garlic', 'salt', 'pepper', 'parmesan cheese']",209.1,21.0,8.0,17.0,8.0,42.0,5.0,-
258,cream of chicken soup   when you don t have canned   substitute,277130,10,4,"['butter', 'onion flake', 'garlic', 'milk', 'cream', 'chicken broth', 'wheat flour', 'pepper', 'salt']",338.5,37.0,9.0,33.0,13.0,75.0,7.0,-
259,low fat lite alfredo sauce,100488,25,6,"['milk', 'cottage cheese', 'cornstarch', 'salt', 'pepper', 'garlic', 'parmesan cheese', 'leaf basil']",111.8,6.0,4.0,19.0,21.0,12.0,2.0,-
260,restaurant style garlic mashed potatoes,499963,40,8,"['potato', 'salt', 'pepper', 'garlic', 'cream', 'parmesan cheese', 'butter']",333.2,32.0,13.0,46.0,17.0,64.0,9.0,-
261,white cheese sauce,274038,10,4,"['cornstarch', 'milk', 'butter', 'salt', 'pepper']",97.7,12.0,0.0,9.0,4.0,25.0,1.0,-
262,bagels 101  using a stand mixer,309135,60,80,"['water', 'yeast', 'sugar', 'salt', 'wheat flour']",336.9,1.0,19.0,36.0,19.0,0.0,23.0,-
263,basic brownies with 4 variations,368527,40,47,"['butter', 'cocoa powder', 'sugar', 'egg', 'vanilla', 'purpose flour', 'salt', 'baking powder']",180.3,11.0,75.0,5.0,6.0,21.0,9.0,-
264,danish pastry cinnamon rolls,269806,720,82,"['butter', 'wheat flour', 'yeast', 'milk', 'egg', 'salt', 'sugar', 'purpose flour', 'sugar', 'cinnamon', 'pistachio', 'egg', 'water', 'sugar', 'vanilla']",255.5,20.0,75.0,10.0,6.0,34.0,10.0,-
265,jane s challah bread  using food processor,220851,270,75,"['yeast', 'water', 'egg', 'sugar', 'salt', 'wheat flour', 'vegetable oil']",85.9,3.0,8.0,3.0,3.0,1.0,4.0,-
266,meyer lemon marmalade,373670,150,69,"['lemon', 'water', 'sugar']",103.6,0.0,102.0,0.0,0.0,0.0,9.0,-
267,carrot cucumber juice,329464,2,1,"['baby carrot', 'cucumber']",104.2,1.0,47.0,4.0,6.0,0.0,8.0,-
268,garbage soup,38246,100,4,"['vegetable peel', 'durkee onion', 'baby carrot', 'celery seed', 'garlic', 'leaf parsley', 'pepper', 'water']",82.6,0.0,34.0,4.0,4.0,0.0,6.0,-
269,spring cleanse vegetable juice   juicer,326760,3,1,"['baby carrot', 'cucumber', 'celery seed', 'garlic', 'leaf parsley']",37.3,0.0,15.0,2.0,2.0,0.0,2.0,-
270,ww 0 points   energy cocktail,149899,10,1,"['baby carrot', 'leaf parsley']",151.9,1.0,66.0,10.0,7.0,0.0,11.0,-
271,ww 0 points   immunity building cocktail,149898,10,6,"['baby carrot', 'leaf parsley', 'celery seed', 'garlic']",121.3,1.0,50.0,9.0,6.0,0.0,9.0,-
272,brussels sprouts supreme,126199,25,8,"['fresh brussels sprouts', 'butter', 'garlic']",76.2,9.0,5.0,2.0,4.0,18.0,1.0,-
273,diet coke salmon,138301,48,6,"['salmon fillet', 'diet cola', 'butter', 'garlic']",242.6,25.0,2.0,4.0,40.0,29.0,0.0,-
274,garlic bagel chips,39665,25,9,"['butter', 'garlic', 'wheat bagel']",634.7,50.0,0.0,40.0,28.0,98.0,23.0,-
275,motley crew garlic bread,128691,10,9,"['baguette', 'butter', 'garlic']",729.5,44.0,1.0,55.0,34.0,79.0,33.0,-
276,too easy chicken parmesan,385718,45,11,"['chicken tender', 'butter', 'tomato pasta sauce', 'garlic', 'seasoning salt', 'parmesan cheese']",521.7,52.0,46.0,58.0,50.0,61.0,9.0,-
277,enchiladas rojas mexicana  chicken,197801,130,16,"['chicken meat', 'durkee onion', 'garlic', 'salt', 'corn tortilla', 'oil', 'durkee onion', 'ground cilantro', 'jack cheese', 'chili salsa']",470.9,42.0,28.0,102.0,46.0,53.0,11.0,['mexican']
278,green queso fundido,422725,20,14,"['oil', 'durkee onion', 'chorizo sausage', 'beer', 'spinach leave', 'jack cheese', 'tortilla flour', 'chili salsa']",763.3,70.0,20.0,72.0,65.0,96.0,18.0,['mexican']
279,manly marzetti,292635,80,17,"['bow tie pasta', 'sausage', 'beer', 'oil', 'durkee onion', 'garlic', 'portabella mushroom', 'ground beef', 'sodium spaghetti sauce', 'jack cheese']",851.5,72.0,25.0,53.0,105.0,103.0,15.0,['american']
280,southwestern taco pot pie,72156,50,25,"['ground beef', 'taco seasoning', 'water', 'oil', 'durkee onion', 'garlic', 'onion powder', 'salt', 'pepper', 'kernel corn', 'chili salsa', 'pie crust', 'jack cheese', 'cream', 'taco sauce']",1110.9,112.0,32.0,69.0,84.0,146.0,23.0,['american']
281,tex mex burritos,81440,52,15,"['ground beef', 'potato', 'durkee onion', 'garlic', 'jalapeno pepper', 'chili bean', 'salt', 'pepper', 'cumin', 'spinach tortilla', 'jack cheese', 'chili salsa', 'cream']",409.9,25.0,5.0,20.0,64.0,40.0,10.0,"['american', 'mexican']"
282,aztec hot chocolate mix,259980,10,4,"['milk', 'sugar', 'wheat flour', 'cocoa', 'salt', 'cinnamon', 'allspice', 'chocolate powder', 'water', 'vanilla extract']",253.7,14.0,118.0,9.0,19.0,28.0,11.0,['mexican']
283,cornmeal banana porridge,311935,25,8,"['water', 'salt', 'cornmeal', 'wheat flour', 'milk', 'banana', 'coconut extract', 'cinnamon', 'sugar substitute']",217.1,2.0,35.0,15.0,14.0,1.0,15.0,['caribbean']
284,mom s cornmeal mush,16634,40,7,"['milk', 'salt', 'cornmeal', 'water']",203.4,9.0,31.0,39.0,14.0,15.0,10.0,['american']
285,chocolate mexicano,356858,18,9,"['sugar', 'cocoa', 'salt', 'wheat flour', 'cinnamon', 'water', 'milk', 'vanilla extract']",229.8,11.0,80.0,8.0,14.0,22.0,11.0,-
286,palt,196854,45,8,"['wheat flour', 'water', 'milk', 'cinnamon', 'cardamom', 'salt']",175.2,1.0,0.0,20.0,15.0,1.0,12.0,-
287,best ever spareribs with potatoes,411143,380,5,"['ketchup', 'water', 'celery seed', 'salt', 'lemon juice concentrate', 'pepper', 'durkee onion', 'sauce', 'vinegar', 'sugar', 'mustard', 'garlic', 'pork sparerib', 'potato']",937.6,83.0,126.0,43.0,82.0,86.0,24.0,-
288,bubba s bbq sauce,224481,70,3,"['durkee onion', 'vinegar', 'sugar', 'ketchup', 'sauce', 'celery seed', 'mustard', 'garlic', 'water', 'sauce']",48.9,0.0,41.0,13.0,1.0,0.0,4.0,-
289,crockpot pork chops and potatoes in sauce,487546,370,7,"['ketchup', 'water', 'celery seed', 'salt', 'lemon juice concentrate', 'pepper', 'durkee onion', 'sauce', 'vinegar', 'sugar', 'mustard', 'garlic', 'pork loin chop', 'potato']",646.6,28.0,126.0,40.0,94.0,30.0,24.0,-
290,sloppy joes by audrey m,21878,510,6,"['ground beef', 'durkee onion', 'garlic', 'ketchup', 'pepper', 'celery seed', 'water', 'sugar', 'mustard', 'vinegar', 'sauce', 'chili powder', 'hamburger bun']",324.3,16.0,51.0,25.0,44.0,19.0,11.0,-
291,yummy ribs,366708,125,8,"['style sparerib', 'salt', 'pepper', 'oil', 'durkee onion', 'celery seed', 'lemon juice concentrate', 'vinegar', 'soy sauce', 'sauce', 'water', 'mustard', 'sugar', 'ketchup', 'garlic']",963.3,113.0,91.0,86.0,93.0,111.0,9.0,-
292,cabana club,392352,1,1,"['rum', 'coconut cream', 'pineapple juice', 'cranberry', 'grenadine']",162.9,4.0,64.0,0.0,0.0,14.0,6.0,-
293,malibu bay breeze,304839,2,1,"['cranberry', 'pineapple juice', 'rum', 'ice']",143.3,0.0,62.0,0.0,0.0,0.0,6.0,-
294,mango nut punch,459378,4,1,"['coconut rum', 'rum', 'schnapp', 'cranberry', 'pineapple juice']",295.1,0.0,25.0,0.0,0.0,0.0,2.0,-
295,tropics martini,326426,5,2,"['vodka', 'rum', 'pineapple juice']",144.3,0.0,5.0,0.0,0.0,0.0,0.0,-
296,ya ya punch,59148,5,2,"['pineapple juice', 'cranberry', 'vodka', 'peach schnapp', 'coconut rum', 'grenadine']",702.3,0.0,205.0,0.0,1.0,0.0,20.0,-
297,butter cake with creamy chocolate frosting,227385,26,33,"['purpose flour', 'baking powder', 'salt', 'butter', 'sugar', 'egg', 'milk', 'vanilla extract', 'chocolate', 'sugar icing']",4054.8,284.0,1666.0,51.0,92.0,563.0,193.0,-
298,caramel layer cake,257510,60,31,"['vegetable oil cooking spray', 'purpose flour', 'sugar', 'butter', 'egg', 'egg white', 'baking powder', 'salt', 'milk', 'vanilla extract', 'sugar', 'milk', 'corn syrup', 'sugar icing', 'pecan halve']",2838.0,118.0,1510.0,80.0,66.0,232.0,169.0,-
299,devilishly moist chocolate cake,269234,100,17,"['purpose flour', 'cocoa powder', 'baking powder', 'baking soda', 'salt', 'sugar', 'safflower oil', 'egg', 'milk', 'vanilla extract', 'water']",2905.2,146.0,1359.0,77.0,89.0,77.0,168.0,-
300,glazed lemon pound cake,202110,180,23,"['butter', 'purpose flour', 'buttermilk', 'lemon', 'zest', 'lemon juice concentrate', 'salt', 'baking powder', 'baking soda', 'sugar', 'egg', 'sugar icing']",2973.9,165.0,1299.0,101.0,78.0,314.0,157.0,-
301,key lime bread,249793,70,16,"['butter', 'sugar', 'egg', 'zest', 'lime juice concentrate', 'vanilla extract', 'purpose flour', 'baking powder', 'salt', 'milk', 'walnut', 'sugar icing']",2773.9,177.0,967.0,102.0,91.0,243.0,133.0,-
302,carrabba s tagliarini picchi pacchiu,315874,22,4,"['angel hair pasta', 'olive oil', 'garlic', 'tomato', 'basil leave', 'pepper']",245.5,22.0,9.0,0.0,8.0,10.0,8.0,-
303,grilled bread  pane alla grillia   courtesy giada de laurentiis,293336,16,8,"['ciabatta', 'olive oil', 'garlic', 'tomato', 'pepper']",35.3,5.0,2.0,0.0,0.0,2.0,0.0,-
304,madbucha,348284,35,6,"['tomato', 'garlic', 'pepper', 'tomato paste']",42.2,0.0,21.0,2.0,4.0,0.0,3.0,-
305,summer tomatoes with garlic   basil,79777,14,6,"['olive oil', 'garlic', 'tomato', 'pepper', 'basil leave', 'baguette']",353.7,10.0,6.0,28.0,21.0,6.0,20.0,-
306,warm cherry tomato salad,95657,15,3,"['vinegar', 'olive oil', 'garlic', 'tomato', 'pepper', 'leaf basil']",72.7,7.0,18.0,0.0,2.0,3.0,2.0,-
307,caramel brownies,178603,45,5,"['margarine', 'sugar', 'egg', 'vanilla', 'baking powder', 'baking soda', 'salt', 'wheat flour']",823.4,27.0,429.0,29.0,19.0,20.0,52.0,-
308,favourite oatmeal cookies,88380,20,7,"['shortening', 'sugar', 'sugar', 'egg', 'vanilla', 'wheat flour', 'baking soda', 'baking powder', 'salt', 'oat']",165.8,10.0,46.0,7.0,5.0,8.0,8.0,-
309,foolproof  one bowl banana cake,159273,35,4,"['margarine', 'egg', 'vanilla', 'baking powder', 'baking soda', 'sugar', 'banana', 'wheat flour', 'salt']",254.2,13.0,92.0,11.0,6.0,9.0,13.0,-
310,mom s blonde brownies  blondies,367578,45,6,"['wheat flour', 'baking powder', 'baking soda', 'salt', 'margarine', 'sugar', 'egg', 'vanilla', 'chocolate chip cookie']",205.3,11.0,102.0,6.0,4.0,15.0,11.0,-
311,soft m m cookies,169298,25,8,"['margarine', 'sugar', 'sugar', 'egg', 'vanilla', 'wheat flour', 'baking soda', 'salt', 'chocolate candy bar']",239.4,17.0,90.0,10.0,4.0,17.0,10.0,-
312,all purpose bread stuffing,94181,240,6,"['bread', 'ground sage', 'salt', 'pepper', 'celery seed', 'durkee onion', 'egg', 'water', 'chicken soup base']",71.6,6.0,3.0,19.0,11.0,6.0,0.0,-
313,easy  creamy vegetable soup,291449,25,5,"['durkee onion', 'baby carrot', 'celery seed', 'water', 'vegetable', 'salt', 'pepper', 'chicken broth', 'half']",49.1,4.0,6.0,25.0,4.0,7.0,1.0,-
314,egg drop soup,214031,35,3,"['chicken broth', 'salt', 'pepper', 'durkee onion', 'egg']",89.1,7.0,4.0,66.0,18.0,7.0,0.0,-
315,rita s famous dressing balls,137336,750,9,"['bread', 'butter', 'durkee onion', 'celery seed', 'chicken broth', 'egg', 'celery seed', 'salt', 'pepper']",218.1,20.0,9.0,14.0,7.0,38.0,6.0,-
316,tasty baked corn balls,98887,40,8,"['durkee onion', 'celery seed', 'butter', 'stuffing cube', 'kernel corn', 'egg', 'water', 'salt', 'pepper']",184.6,21.0,8.0,20.0,8.0,39.0,4.0,-
317,chasen s chili,28919,150,11,"['pinto bean', 'water', 'tomato', 'vegetable oil', 'durkee onion', 'pepper', 'garlic', 'leaf parsley', 'butter', 'ground beef', 'chili powder', 'pepper', 'cumin powder']",1864.9,191.0,101.0,65.0,232.0,263.0,26.0,['american']
318,chickpea and paneer curry,489145,30,17,"['chickpea', 'paneer cheese', 'durkee onion', 'garlic', 'coconut milk powder', 'butter pickle', 'garam masala', 'mustard seed', 'turmeric', 'chili powder', 'cumin powder', 'spice', 'pepper']",1203.7,96.0,27.0,64.0,67.0,243.0,46.0,['indian']
319,kevin s quick korma,25282,40,5,"['chicken breast', 'durkee onion', 'yogurt', 'butter', 'garlic', 'turmeric', 'chili powder', 'garam masala', 'ground almond', 'salt', 'mango chutney']",1127.7,108.0,18.0,68.0,215.0,134.0,3.0,['indian']
320,northwest dungeness crab curry,194379,45,21,"['crabmeat', 'coriander seed', 'peppercorn', 'paprika', 'cayenne pepper', 'turmeric', 'vegetable oil', 'mustard seed', 'durkee onion', 'garlic', 'water', 'coconut milk powder']",1700.8,168.0,115.0,92.0,265.0,349.0,18.0,"['american', 'indian']"
321,easy potato chip chicken breasts,72610,42,14,"['barbecue potato chip', 'cream', 'chicken breast', 'garlic', 'butter']",2444.6,273.0,35.0,66.0,225.0,366.0,34.0,-
322,ed s homemade microwave buttery popcorn,408958,7,9,"['microwave popcorn', 'butter', 'oil', 'salt']",162.7,28.0,0.0,5.0,0.0,55.0,0.0,-
323,homemade microwave popcorn,71499,5,5,"['microwave popcorn', 'butter', 'salt']",35.7,5.0,0.0,1.0,0.0,12.0,0.0,-
324,momma simo s popcorn,232059,6,6,"['oil', 'microwave popcorn', 'salt', 'cumin powder']",59.7,10.0,0.0,0.0,0.0,4.0,0.0,-
325,roasted sweet potato slices,37089,30,6,"['oil', 'butter', 'potato', 'salt']",64.2,4.0,7.0,1.0,1.0,5.0,2.0,-
326,salty sweet popcorn,259562,10,4,"['microwave popcorn', 'salt', 'butter', 'sugar icing']",68.1,6.0,3.0,16.0,2.0,12.0,2.0,-
327,pork paprikash,61227,85,17,"['cooking oil', 'pork tenderloin', 'wheat flour', 'salt', 'pepper', 'durkee onion', 'bell pepper', 'paprika', 'sodium chicken stock', 'cream', 'egg noodle']",747.7,44.0,26.0,48.0,99.0,47.0,23.0,['american']
328,roast chicken   garlic,240213,150,18,"['chicken meat', 'garlic', 'leaf parsley', 'salt', 'pepper', 'paprika', 'baby carrot', 'celery seed']",554.0,59.0,3.0,15.0,86.0,55.0,1.0,['american']
329,steve s new england clam chowder,80145,50,28,"['clam', 'clam', 'russet potato', 'durkee onion', 'bacon', 'celery seed', 'garlic', 'butter', 'wheat flour', 'milk', 'cream', 'sauce', 'salt', 'pepper', 'cayenne pepper', 'paprika', 'leaf parsley']",630.0,59.0,33.0,70.0,64.0,96.0,12.0,['american']
330,super easy loaded potato soup,467899,50,18,"['potato', 'durkee onion', 'durkee onion', 'garlic', 'bacon', 'chicken stock', 'butter', 'cream', 'chicken soup', 'jack cheese', 'cream', 'salt', 'pepper', 'pepper', 'paprika', 'leaf parsley']",853.8,89.0,36.0,38.0,53.0,168.0,20.0,['american']
331,creamy hungarian bean soup,375547,120,10,"['navy bean', 'durkee onion', 'leek', 'baby carrot', 'garlic', 'salt', 'pepper', 'paprika', 'wheat flour', 'butter', 'cream', 'cider vinegar']",445.2,37.0,20.0,40.0,22.0,74.0,15.0,-
332,cinnamon applesauce bread,38955,70,12,"['wheat flour', 'baking powder', 'cinnamon', 'salt', 'egg', 'applesauce', 'sugar', 'milk', 'oil', 'wheat flake']",115.6,3.0,37.0,5.0,4.0,1.0,7.0,-
333,daddy s fluffy homemade pancakes,408789,10,6,"['wheat flour', 'sugar', 'baking soda', 'baking powder', 'milk', 'oil', 'egg']",283.6,22.0,20.0,16.0,12.0,15.0,10.0,-
334,friendship pancakes,60680,13,4,"['starter', 'milk', 'egg', 'oil', 'wheat flour', 'sugar', 'baking powder', 'baking soda']",120.0,8.0,4.0,6.0,6.0,6.0,4.0,-
335,oatmeal apple muffins,67314,35,6,"['oatmeal', 'wheat flour', 'cinnamon', 'baking powder', 'baking soda', 'applesauce', 'milk', 'sugar', 'oil', 'egg']",200.3,11.0,36.0,5.0,7.0,6.0,10.0,-
336,oma dutch pancakes,270887,25,8,"['wheat flour', 'sugar', 'baking powder', 'baking soda', 'egg', 'oil', 'milk']",350.9,19.0,9.0,21.0,28.0,24.0,14.0,-
337,cookies in a jar,4171,0,16,"['sugar', 'm&m', 'wheat flour', 'baking soda', 'baking powder']",105.3,2.0,55.0,1.0,2.0,5.0,6.0,-
338,cute as a button cookie mix in a jar,130384,18,12,"['sugar', 'oatmeal', 'm&m', 'baking powder', 'sugar', 'purpose flour', 'baking soda']",606.5,14.0,322.0,9.0,16.0,25.0,41.0,-
339,freezer buttermilk biscuits,247911,40,17,"['purpose flour', 'baking powder', 'sugar', 'baking soda', 'salt', 'shortening', 'buttermilk']",170.4,13.0,6.0,9.0,5.0,11.0,6.0,-
340,hidden cookies,62976,25,24,"['purpose flour', 'butter', 'baking soda', 'sugar', 'sugar', 'vanilla extract', 'egg', 'chocolate candy bar', 'salt', 'baking powder']",110.0,8.0,32.0,2.0,2.0,16.0,4.0,-
341,homemade white cake mix  subtitute 18 25oz betty crocker box,472384,50,16,"['purpose flour', 'sugar', 'milk', 'baking powder', 'baking soda']",375.7,3.0,212.0,6.0,12.0,6.0,27.0,-
342,jolly holidays jar cookies,130391,25,9,"['sugar', 'sugar', 'purpose flour', 'baking soda', 'chocolate chip cookie', 'baking powder', 'm&m', 'oatmeal', 'grain cereal']",623.7,20.0,282.0,14.0,18.0,39.0,39.0,-
343,m   m s cookie mix in a jar,119052,22,17,"['sugar', 'chocolate candy bar', 'purpose flour', 'baking soda', 'baking powder']",105.3,2.0,55.0,1.0,2.0,5.0,6.0,-
344,bread machine mix for white bread  oamc,264998,10,10,"['wheat bread flour', 'milk', 'sugar', 'salt']",2353.5,21.0,188.0,187.0,134.0,31.0,159.0,-
345,french vanilla cocoa mix in a jar,93955,2,3,"['milk', 'sugar icing', 'coffee creamer', 'chocolate drink mix', 'coffee creamer', 'salt']",1293.8,22.0,890.0,48.0,124.0,65.0,76.0,-
346,hot cocoa  just add boiling water,445479,5,1,"['milk', 'sugar', 'cocoa', 'coffee creamer', 'salt']",4541.2,190.0,2360.0,96.0,283.0,324.0,245.0,-
347,irish cream cocoa mix,226884,10,4,"['milk', 'cocoa mix', 'sugar', 'coffee creamer']",930.8,37.0,543.0,39.0,54.0,74.0,50.0,-
348,raspberry vanilla cocoa mix,46522,5,6,"['milk', 'coffee creamer', 'sugar', 'chocolate drink mix', 'raspberry drink mix', 'salt']",559.6,25.0,334.0,14.0,34.0,53.0,29.0,-
349,amazing chili,74059,500,5,"['durkee onion', 'ground beef', 'garlic', 'celery seed', 'pepper', 'chili powder', 'tomato basil soup mix', 'pepper', 'oregano', 'cumin', 'salt', 'tomato', 'kidney bean', 'leaf parsley']",522.5,21.0,66.0,75.0,79.0,26.0,20.0,['american']
350,chili can can carne,125779,35,8,"['ground beef', 'durkee onion', 'garlic', 'chili powder', 'cumin', 'salt', 'pepper', 'cayenne pepper', 'kidney bean', 'kidney bean', 'bean', 'pinto bean', 'chickpea', 'chily', 'tomato sauce', 'cheddar cheese', 'taco chip', 'cream', 'bell pepper']",577.1,23.0,15.0,54.0,84.0,33.0,23.0,"['american', 'mexican']"
351,marvelous macaroni chili,19054,50,7,"['wheat elbow macaroni', 'canola oil', 'durkee onion', 'bell pepper', 'celery seed', 'garlic', 'tomato', 'kidney bean', 'corn', 'chili powder', 'oregano', 'cumin', 'pepper', 'salt']",286.9,5.0,42.0,22.0,25.0,2.0,18.0,['american']
352,mexican bean spread dip,242943,10,2,"['pinto bean', 'chili powder', 'durkee onion', 'salt', 'tomato', 'garlic', 'cumin', 'celery seed']",108.2,1.0,6.0,12.0,12.0,0.0,6.0,['mexican']
353,tex mex marinated bean salad,50190,250,5,"['pinto bean', 'bean', 'kidney bean', 'durkee onion', 'baby carrot', 'lemon juice concentrate', 'oil', 'garlic', 'salt', 'pepper', 'chili powder', 'cumin']",410.9,29.0,18.0,24.0,29.0,13.0,16.0,['american']
354,chai latte mix,365867,15,7,"['milk powder', 'sugar', 'cinnamon', 'nutmeg', 'cardamom', 'ground ginger', 'allspice', 'clove', 'pepper', 'coffee creamer', 'sugar icing', 'tea', 'chocolate pudding mix']",106.9,3.0,71.0,3.0,6.0,9.0,6.0,-
355,homemade chai mix,89407,15,7,"['milk powder', 'coffee creamer', 'sugar', 'sugar', 'tea', 'vanilla pudding', 'cinnamon', 'nutmeg', 'cardamom', 'ground ginger', 'allspice', 'clove', 'turmeric', 'pepper']",223.1,7.0,152.0,7.0,9.0,20.0,13.0,-
356,instant chai tea mix  2 points,146882,10,5,"['milk', 'coffee creamer', 'coffee creamer', 'baking', 'tea', 'ground ginger', 'cinnamon', 'clove', 'cardamom', 'nutmeg', 'allspice']",171.9,0.0,82.0,1.0,5.0,0.0,13.0,-
357,my chai tea mix gift in a jar,343990,5,7,"['milk powder', 'coffee creamer', 'coffee creamer', 'sugar', 'tea', 'ginger', 'cinnamon', 'clove', 'cardamom', 'nutmeg', 'allspice']",56.2,1.0,35.0,1.0,3.0,4.0,3.0,-
358,sweet   spicy chai tea mix,185152,20,5,"['milk powder', 'nutmeg', 'pepper', 'coffee creamer', 'coffee creamer', 'sugar', 'tea', 'ground ginger', 'cinnamon', 'clove', 'cardamom']",193.4,3.0,154.0,2.0,7.0,10.0,13.0,-
359,cinnamon coffee cocoa,342645,5,3,"['sugar', 'espresso', 'coffee creamer', 'cocoa', 'cinnamon']",239.7,5.0,180.0,0.0,4.0,15.0,16.0,-
360,fireside coffee,32675,10,3,"['cocoa mix', 'coffee creamer', 'espresso', 'sugar', 'cinnamon', 'nutmeg']",294.0,7.0,198.0,10.0,7.0,20.0,19.0,-
361,fireside holiday coffee,109035,15,5,"['coffee creamer', 'cocoa mix', 'sugar', 'espresso', 'cinnamon', 'nutmeg']",194.9,5.0,131.0,6.0,5.0,13.0,12.0,-
362,mocha fireside coffee mix,219985,13,5,"['coffee creamer', 'cocoa mix', 'espresso', 'ovaltine', 'sugar', 'cinnamon', 'nutmeg']",70.7,2.0,44.0,2.0,2.0,6.0,4.0,-
363,sommer s cinnamon mocha,297208,5,4,"['water', 'espresso', 'sugar', 'cocoa powder', 'cinnamon']",22.4,0.0,16.0,0.0,0.0,0.0,1.0,-
364,creamy beef tacos,174668,30,7,"['ground beef', 'taco seasoning', 'chili salsa', 'cheese', 'taco shell', 'leaf lettuce', 'tomato', 'durkee onion', 'cream', 'cheddar cheese']",358.4,35.0,9.0,21.0,35.0,48.0,6.0,['mexican']
365,fantastic taco casserole,155186,30,13,"['ground beef', 'taco seasoning', 'bean', 'jack cheese', 'chili salsa', 'durkee onion', 'olive', 'tomato', 'tortilla chip']",349.9,32.0,12.0,49.0,48.0,51.0,5.0,['mexican']
366,mexican dip,96950,25,8,"['taco seasoning', 'ground beef', 'bean', 'avocado', 'cheddar cheese', 'olive', 'tomato', 'cream', 'chili salsa', 'durkee onion']",237.7,25.0,5.0,16.0,25.0,36.0,3.0,['mexican']
367,my mom s seven layer dip is better than yours  way better,440984,3,5,"['bean', 'guacamole', 'cream', 'taco seasoning', 'chili salsa', 'durkee onion', 'blend cheese', 'tomato', 'tortilla chip']",94.4,9.0,7.0,16.0,8.0,18.0,2.0,['mexican']
368,sour cream taco dip,20360,25,4,"['cream', 'taco seasoning', 'jack cheese', 'chili salsa', 'tomato', 'leaf lettuce', 'durkee onion', 'tortilla chip']",268.2,26.0,4.0,10.0,10.0,33.0,8.0,"['american', 'mexican']"
369,chocolate amaretto cheesecake,279070,100,21,"['oreo cookie', 'butter', 'cheese', 'sugar', 'cream', 'cornstarch', 'egg', 'vanilla extract', 'cocoa powder', 'amaretto liqueur', 'almond extract', 'cream', 'almond']",379.1,49.0,65.0,9.0,11.0,91.0,6.0,-
370,english toffee cheesecake,31033,105,22,"['cracker crumb', 'almond', 'toffee bit', 'sugar', 'salt', 'butter', 'cheese', 'egg', 'vanilla extract', 'almond extract', 'toffee bit', 'cream', 'sugar', 'toffee bit']",703.7,78.0,188.0,19.0,20.0,136.0,17.0,-
371,hot fudge oreo gourmet cheesecake,136723,79,19,"['chocolate sandwich cookie', 'butter', 'cheese', 'sugar', 'egg', 'cream', 'wheat flour', 'vanilla extract', 'fudge']",514.9,50.0,118.0,16.0,16.0,86.0,16.0,-
372,the best cheesecake you have ever put in your mouth  really,381097,75,19,"['vanilla wafer', 'butter', 'sugar', 'cheese', 'egg', 'cream', 'vanilla']",384.5,49.0,67.0,10.0,12.0,100.0,6.0,-
373,vanilla bean cheesecake with walnut crust,148022,85,20,"['piece', 'sugar', 'butter', 'cream', 'vanilla extract', 'cheese', 'vanilla bean', 'egg', 'almond extract', 'cream']",764.5,96.0,160.0,16.0,23.0,150.0,14.0,-
374,alice s fondant filling for chocolates,198030,80,17,"['sugar', 'cream', 'karo syrup']",63.5,3.0,44.0,0.0,0.0,6.0,3.0,-
375,anna olson s crisp fruit chips,197973,95,10,"['fruit', 'sugar']",116.7,0.0,117.0,0.0,0.0,0.0,9.0,-
376,no cook freezer jam,232239,35,10,"['freezer jam pectin', 'sugar', 'fruit']",232.2,0.0,239.0,0.0,0.0,0.0,19.0,-
377,quick gluten free scones,220200,20,12,"['bread mix', 'cream']",58.2,9.0,0.0,0.0,0.0,19.0,0.0,-
378,strawberry smothered twinkies,355720,195,13,"['strawberry', 'sugar', 'hostess twinky', 'cream']",48.5,0.0,36.0,0.0,1.0,0.0,3.0,-
379,cool whip cream frosting,127605,5,3,"['topping', 'cheese', 'sugar']",488.3,63.0,109.0,8.0,8.0,147.0,9.0,-
