,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
125,chevy s salsa   original recipe,432666,30,9,"['tomato', 'durkee onion', 'jalapeno pepper', 'ground cilantro', 'pepper', 'salt', 'garlic']",25.8,0.0,12.0,19.0,2.0,0.0,1.0,-
126,chevys fresh mex salsa,303981,30,4,"['tomato', 'durkee onion', 'jalapeno pepper', 'pepper', 'salt', 'ground cilantro']",15.6,0.0,7.0,12.0,1.0,0.0,1.0,-
127,hope s fresh salsa,132586,15,8,"['tomato', 'durkee onion', 'jalapeno pepper', 'ground cilantro', 'salt']",9.0,0.0,4.0,4.0,0.0,0.0,0.0,-
128,ila s salsa,248604,15,6,"['durkee onion', 'jalapeno pepper', 'tomato', 'chily', 'salt', 'pepper', 'ground cilantro']",62.6,0.0,29.0,24.0,4.0,0.0,4.0,-
129,three chili salsa with avocado,108623,140,4,"['ground cilantro', 'salt', 'habanero pepper', 'pepper', 'jalapeno pepper', 'tomato', 'avocado', 'durkee onion', 'garlic', 'lemon']",76.6,9.0,6.0,14.0,2.0,4.0,2.0,-
130,brioche muffins or loaf,235956,45,32,"['water', 'yeast', 'sugar', 'egg', 'wheat flour', 'salt', 'butter', 'egg', 'milk', 'raisin']",354.4,28.0,14.0,22.0,17.0,53.0,12.0,['french']
131,texas roadhouse rolls recipe,227170,75,27,"['yeast', 'water', 'milk', 'butter', 'sugar', 'purpose flour', 'egg', 'salt']",158.5,3.0,13.0,7.0,8.0,6.0,9.0,['american']
132,christmas morning croissants,325262,45,26,"['yeast', 'water', 'butter', 'purpose flour', 'sugar', 'salt', 'milk', 'egg', 'water']",313.1,25.0,17.0,14.0,12.0,49.0,11.0,-
133,dinner rolls   our best bites,469819,138,34,"['milk', 'sugar', 'butter', 'salt', 'yeast', 'water', 'purpose flour', 'egg']",215.7,6.0,23.0,7.0,12.0,11.0,12.0,-
134,semita de pia  salvadoran jam filled pastry,456310,190,33,"['milk', 'butter', 'sugar', 'salt', 'water', 'yeast', 'purpose flour', 'egg', 'pineapple preserve', 'cinnamon', 'egg']",439.1,16.0,111.0,14.0,17.0,29.0,25.0,-
135,banana oatmeal chocolate chip cookies,336385,35,11,"['wheat flour', 'oat', 'baking powder', 'baking soda', 'salt', 'sugar', 'canola oil', 'soymilk', 'vanilla extract', 'banana', 'walnut', 'chocolate chip cookie']",122.3,9.0,28.0,4.0,4.0,2.0,5.0,-
136,the albertson s chocolate chip cookie recipe,409655,27,8,"['sugar', 'sugar', 'egg', 'butter', 'vanilla extract', 'wheat flour', 'baking soda', 'salt', 'chocolate chip cookie', 'walnut']",160.6,12.0,55.0,5.0,3.0,25.0,7.0,-
137,vegan chocolate chip bars,280193,40,6,"['wheat flour', 'baking powder', 'baking soda', 'salt', 'sugar', 'oil', 'vanilla extract', 'soymilk', 'chocolate chip cookie']",201.7,14.0,51.0,4.0,4.0,6.0,9.0,-
138,vegan chocolate chip oatmeal nut cookies,147033,13,7,"['cashew butter', 'canola oil', 'sugar', 'soymilk', 'vanilla extract', 'wheat flour', 'baking soda', 'salt', 'oat', 'chocolate chip cookie', 'macadamia nut']",94.7,5.0,34.0,3.0,2.0,2.0,4.0,-
139,vegan peanut butter chocolate chip oatmeal cookies,259348,20,8,"['peanut butter', 'vegetable oil', 'sugar', 'soymilk', 'vanilla extract', 'wheat flour', 'purpose flour', 'baking soda', 'salt', 'oat', 'chocolate chip cookie']",167.1,10.0,64.0,5.0,6.0,9.0,8.0,-
140,breakfast barley,134574,80,6,"['water', 'pearl barley', 'cinnamon candy', 'lemon juice concentrate', 'apple cider', 'raisin']",118.6,0.0,1.0,0.0,6.0,0.0,8.0,['american']
141,claret lemonade,238962,10,9,"['lemon juice concentrate', 'slice', 'wine', 'sugar', 'water']",299.2,0.0,204.0,0.0,0.0,0.0,18.0,['american']
142,ground cherry preserves,227984,40,5,"['husk tomato', 'water', 'sugar', 'lemon juice concentrate']",337.5,0.0,344.0,0.0,0.0,0.0,29.0,['american']
143,oregon cran applesauce,263117,35,7,"['water', 'wine', 'sugar', 'cranberry', 'cooking apple', 'lemon juice concentrate', 'cinnamon candy']",251.8,0.0,207.0,0.0,1.0,0.0,20.0,['american']
144,raisin sauce for ham,141196,35,4,"['raisin', 'water', 'sugar', 'cornstarch', 'butter', 'lemon juice concentrate']",240.2,4.0,192.0,0.0,1.0,9.0,18.0,['american']
145,lattyja   finnish crepes pancakes,149765,20,19,"['egg', 'sugar', 'salt', 'wheat flour', 'milk', 'butter']",324.7,21.0,6.0,30.0,22.0,39.0,12.0,-
146,magical sparkling snowflakes  christmas butter biscuits cookies,266727,45,24,"['wheat flour', 'sugar', 'butter', 'egg', 'vanilla extract', 'milk', 'sugar icing', 'glitter']",84.3,6.0,15.0,1.0,2.0,13.0,3.0,-
147,momoo s norwegian thin egg pancakes,103909,30,22,"['egg', 'wheat flour', 'milk', 'water', 'sugar', 'vanilla extract', 'butter']",98.2,5.0,5.0,2.0,10.0,7.0,3.0,-
148,russian trubochki,216747,90,22,"['butter', 'sugar', 'wheat flour', 'egg', 'milk', 'cream', 'cheese']",95.1,9.0,25.0,2.0,3.0,18.0,2.0,-
149,sugar cookies for ceramic cookie molds,151617,75,26,"['butter', 'sugar', 'egg', 'milk', 'salt', 'vanilla', 'wheat flour']",209.4,12.0,50.0,5.0,6.0,25.0,10.0,-
150,cajun deep fried turkey,195886,80,50,"['pepper', 'ancho chile', 'pepper', 'cumin', 'nutmeg', 'salt', 'vegetable oil', 'wine vinegar', 'sugar', 'chili powder', 'garlic', 'pepper', 'turkey', 'peanut butter']",595.2,50.0,2.0,43.0,136.0,42.0,0.0,['american']
151,frank x  tolbert s original bowl of red,43498,160,22,"['ancho chile', 'beef chuck', 'suet', 'cumin', 'oregano', 'cayenne pepper', 'tabasco jalapeno sauce', 'garlic', 'salt', 'harina']",286.3,29.0,0.0,74.0,13.0,41.0,9.0,['american']
152,papadams,16928,55,36,"['gram flour', 'pepper', 'cumin', 'salt', 'garlic', 'water', 'cayenne pepper', 'oil']",60.8,1.0,6.0,4.0,7.0,0.0,3.0,['indian']
153,cola can chicken,96163,80,24,"['chicken meat', 'vegetable oil', 'cola', 'chili powder', 'salt', 'sugar', 'pepper', 'cumin', 'garlic', 'pepper']",601.3,61.0,40.0,56.0,90.0,54.0,4.0,-
154,good eats hot tamales  alton brown 2009,369951,240,36,"['chili powder', 'salt', 'paprika', 'paprika', 'garlic', 'onion powder', 'cayenne pepper', 'pepper', 'cumin', 'butt', 'vegetable oil', 'durkee onion', 'garlic', 'jalapeno pepper', 'tomato paste', 'cornmeal', 'baking powder', 'lard', 'corn husk']",233.0,21.0,2.0,30.0,13.0,20.0,7.0,-
155,alla s avocado salad,151204,5,5,"['avocado', 'egg', 'tomato', 'durkee onion', 'ground cilantro', 'lemon juice concentrate', 'mayonnaise', 'salt', 'pepper']",197.0,25.0,8.0,1.0,8.0,13.0,3.0,-
156,best ever guacamole,155876,10,5,"['avocado', 'chili salsa', 'durkee onion', 'salt', 'pepper', 'lemon juice concentrate']",67.3,9.0,2.0,2.0,1.0,4.0,1.0,-
157,cucumber bruschetta  no bread,308248,10,4,"['avocado', 'lime juice concentrate', 'ground cilantro', 'durkee onion', 'salt', 'pepper', 'cucumber']",93.7,11.0,7.0,0.0,3.0,5.0,2.0,-
158,cucumber salsa relish,218272,15,5,"['cucumber', 'tomato', 'durkee onion', 'ground cilantro', 'salt', 'lemon juice concentrate', 'pepper']",18.4,0.0,8.0,0.0,1.0,0.0,1.0,-
159,onion salad   indian inspired,397595,2,1,"['durkee onion', 'lemon juice concentrate', 'ground cilantro', 'salt']",24.3,0.0,10.0,0.0,1.0,0.0,1.0,-
160,crock pot baked beans from scratch,322024,660,8,"['navy bean', 'water', 'durkee onion', 'bacon', 'sugar', 'molasses', 'tomato paste', 'salt', 'mustard', 'pepper']",510.9,40.0,71.0,33.0,37.0,43.0,17.0,-
161,easy crock pot spaghetti sauce,90604,495,5,"['sausage meat', 'ground beef', 'tomato', 'durkee onion', 'tomato sauce', 'tomato paste', 'bell pepper', 'sugar', 'salt', 'garlic', 'leaf basil', 'pepper', 'pepper']",477.3,49.0,48.0,72.0,57.0,56.0,6.0,-
162,fried cabbage and bacon with onion,285714,60,10,"['cabbage', 'bacon', 'durkee onion', 'water', 'sugar', 'salt', 'pepper']",363.4,39.0,58.0,94.0,22.0,43.0,8.0,-
163,kapuscinski german potato salad,320309,40,9,"['potato', 'bacon', 'durkee onion', 'wheat flour', 'vinegar', 'water', 'salt', 'pepper', 'sugar']",356.4,26.0,12.0,29.0,18.0,28.0,13.0,-
164,rice pilaf with peas,85602,30,7,"['bacon', 'minute rice', 'chicken broth', 'salt', 'durkee onion', 'pea', 'water', 'pepper']",246.8,6.0,10.0,23.0,14.0,6.0,14.0,-
165,avocado  cream cheese  and alfalfa sprout sandwich,71894,10,5,"['bread crumb', 'cheese', 'avocado', 'lemon juice concentrate', 'salt', 'lemon pepper seasoning', 'olive', 'alfalfa sprout', 'cayenne pepper', 'durkee onion']",508.5,57.0,16.0,24.0,25.0,77.0,12.0,-
166,avocado zucchini soup,303980,35,6,"['zucchini', 'chicken broth', 'avocado', 'durkee onion', 'yogurt', 'lemon juice concentrate', 'salt', 'pepper', 'cayenne pepper', 'tomato', 'leaf parsley']",326.3,33.0,52.0,68.0,24.0,31.0,8.0,-
167,cherry tomatoes with guacamole,25869,195,10,"['tomato', 'avocado', 'lemon juice concentrate', 'durkee onion', 'garlic', 'salt', 'bacon']",6.8,0.0,0.0,0.0,0.0,0.0,0.0,-
168,guacamole our way,295740,20,10,"['garlic', 'durkee onion', 'jalapeno pepper', 'avocado', 'lemon juice concentrate', 'chili powder', 'salt', 'tomato']",294.3,34.0,24.0,37.0,10.0,16.0,8.0,-
169,vegetarian salad,9689,15,5,"['romaine lettuce', 'avocado', 'durkee onion', 'tomato', 'salad kit']",45.4,5.0,3.0,0.0,1.0,2.0,1.0,-
170,easy bone in  split  chicken breasts,491858,55,6,"['chicken breast', 'chicken broth', 'oil', 'paprika', 'salt', 'pepper']",288.4,22.0,2.0,34.0,70.0,21.0,0.0,-
171,grilled garlic chicken,379443,20,4,"['vegetable soup mix', 'oil', 'chicken breast']",338.9,36.0,0.0,3.0,60.0,26.0,0.0,-
172,moroccan spiced chicken breasts,422400,30,6,"['spice', 'oil', 'chicken breast']",169.2,11.0,0.0,5.0,48.0,6.0,0.0,-
173,my  famous  shredded chicken,205760,90,10,"['chicken breast', 'chicken broth']",321.5,26.0,0.0,12.0,78.0,24.0,0.0,-
174,no noodle chicken soup,390811,72,5,"['chicken broth', 'baby carrot', 'chicken breast']",173.3,12.0,9.0,30.0,39.0,11.0,1.0,-
175,absolutely delicious gourmet  prawns,100081,30,7,"['prawn', 'oil', 'butter', 'garlic', 'top', 'champignon mushroom', 'sherry']",214.3,21.0,3.0,29.0,32.0,23.0,1.0,-
176,golden pork chops,408825,135,17,"['pork loin chop', 'mushroom soup', 'champignon mushroom', 'durkee onion', 'garlic', 'pepper', 'oil']",347.4,29.0,20.0,51.0,55.0,34.0,5.0,-
177,nif s sherry sauteed mushrooms,380352,20,8,"['butter', 'oil', 'shallot', 'garlic', 'champignon mushroom', 'sherry', 'pepper', 'leaf parsley']",108.6,9.0,5.0,1.0,4.0,11.0,1.0,-
178,savory pork,282437,30,9,"['pork loin chop', 'oil', 'butter', 'champignon mushroom', 'bean', 'garlic', 'mushroom soup', 'water', 'pepper']",351.4,34.0,14.0,25.0,55.0,33.0,3.0,-
179,simply elegant steak,57632,105,7,"['beef steak', 'oil', 'durkee onion', 'champignon mushroom', 'mushroom soup', 'sherry', 'salt', 'pepper', 'garlic', 'cayenne pepper']",513.4,27.0,24.0,48.0,83.0,21.0,6.0,-
180,crock pot lentil and ham soup,81650,495,3,"['lentil', 'durkee onion', 'celery rib', 'baby carrot', 'leaf', 'tomato', 'garlic', 'salt', 'pepper', 'thyme sprigs', 'pepper flake', 'ham', 'water']",265.2,14.0,20.0,64.0,49.0,15.0,7.0,['american']
181,hamburger and green pepper soup,90582,80,5,"['ground beef', 'oil', 'pepper', 'durkee onion', 'baby carrot', 'celery rib', 'garlic', 'tomato', 'water', 'salt', 'pepper', 'seasoning salt']",387.7,35.0,56.0,61.0,48.0,37.0,7.0,-
182,lentil soup,58070,60,8,"['oil', 'baby carrot', 'celery seed', 'durkee onion', 'pepper', 'garlic', 'thyme sprigs', 'leaf', 'tomato', 'water', 'lentil', 'wine vinegar']",254.4,12.0,40.0,3.0,18.0,6.0,15.0,-
183,lentil soup with beef and barley,259014,150,6,"['ground beef', 'lentil', 'barley', 'water', 'beef broth', 'durkee onion', 'garlic', 'baby carrot', 'celery rib', 'tomato', 'leaf', 'thyme sprigs', 'leaf basil', 'pepper', 'leaf parsley']",126.0,5.0,14.0,6.0,20.0,7.0,4.0,-
184,nif s crock pot beef barley soup,349492,330,3,"['ground beef', 'baby carrot', 'celery rib', 'durkee onion', 'consomme', 'tomato', 'tomato basil soup mix', 'water', 'barley', 'leaf', 'thyme sprigs', 'leaf parsley', 'pepper']",190.6,7.0,31.0,38.0,45.0,10.0,4.0,-
185,daymented taco dip,304478,10,7,"['bean', 'cream', 'mayonnaise', 'taco seasoning', 'cheese', 'chili salsa', 'avocado', 'durkee onion', 'olive']",423.2,45.0,13.0,41.0,28.0,54.0,9.0,-
186,party  taco dip,39893,10,5,"['cheese', 'cream', 'mayonnaise', 'taco seasoning', 'leaf lettuce', 'olive', 'tomato', 'durkee onion', 'pepper', 'blend cheese']",163.2,24.0,11.0,19.0,4.0,44.0,1.0,-
187,tortilla chip bean dip,322391,10,6,"['bean dip', 'cream', 'mayonnaise', 'taco seasoning', 'cheese', 'tomato', 'durkee onion', 'tortilla chip']",284.7,35.0,13.0,20.0,15.0,47.0,4.0,-
188,tuscan dip,305534,70,3,"['light cream cheese', 'cream', 'tomato', 'olive', 'durkee onion']",83.9,11.0,4.0,6.0,3.0,22.0,0.0,-
189,wild addicting dip,123835,15,3,"['bean dip', 'lemon juice concentrate', 'salt', 'pepper', 'avocado', 'cream', 'taco seasoning', 'durkee onion', 'tomato', 'olive', 'cheddar cheese']",225.5,29.0,7.0,14.0,14.0,38.0,2.0,-
190,basic vanilla muffins for dinner  not sweet,457401,28,8,"['wheat flour', 'baking powder', 'salt', 'sugar', 'egg', 'milk', 'butter', 'vanilla extract']",186.4,14.0,17.0,15.0,7.0,28.0,7.0,['american']
191,buckwheat griddlecakes,58521,23,5,"['wheat flour', 'buckwheat groat', 'baking soda', 'salt', 'sugar', 'egg', 'milk', 'butter']",62.5,4.0,10.0,5.0,3.0,7.0,2.0,['american']
192,cambridge favorite cake,296427,50,9,"['butter', 'sugar', 'egg', 'wheat flour', 'baking powder', 'salt', 'milk', 'vanilla extract']",365.4,19.0,117.0,15.0,12.0,37.0,18.0,['american']
193,soft   chewy chocolate chip cookies,460876,23,10,"['wheat flour', 'baking soda', 'butter', 'sugar', 'sugar', 'salt', 'vanilla extract', 'egg', 'chocolate chip cookie']",157.1,12.0,55.0,3.0,3.0,24.0,6.0,['american']
194,sour milk griddlecakes,229506,17,4,"['wheat flour', 'baking soda', 'salt', 'sugar', 'egg', 'milk', 'butter']",62.5,2.0,5.0,6.0,4.0,4.0,3.0,['american']
195,buttered noodles with fresh sage,162349,20,7,"['egg noodle', 'butter', 'durkee onion', 'sage leave', 'salt', 'pepper', 'parmesan cheese']",448.3,30.0,7.0,12.0,25.0,56.0,18.0,-
196,fried polenta cakes,127509,75,10,"['water', 'salt', 'pepper', 'polenta', 'butter', 'parmesan cheese', 'oil']",284.4,27.0,1.0,84.0,16.0,36.0,8.0,-
197,kittencal s simple spaghetti squash   vegetarian,314706,65,10,"['spaghetti squash', 'oil', 'butter', 'salt', 'pepper', 'parmesan cheese']",221.2,38.0,0.0,27.0,0.0,45.0,0.0,-
198,ravioli with roasted squash and sage brown butter,363957,55,12,"['butternut squash', 'oil', 'cheese ravioli', 'butter', 'durkee onion', 'sage leave', 'parmesan cheese', 'salt', 'pepper']",245.4,30.0,11.0,9.0,9.0,57.0,4.0,-
199,spaghettini verdi,375876,20,10,"['butter', 'oil', 'garlic', 'leaf parsley', 'spaghettini', 'pepper', 'parmesan cheese', 'salt']",446.5,28.0,8.0,7.0,23.0,44.0,19.0,-
200,asparagus   mushroom stir fry,28166,20,9,"['asparagus', 'canola oil', 'butter', 'garlic', 'ground ginger', 'sugar', 'champignon mushroom', 'soy sauce', 'sesame oil', 'sesame seed']",211.1,22.0,22.0,16.0,20.0,18.0,5.0,['chinese']
201,chicken in foil triangles   aka twice baked chicken,114586,15,6,"['chicken meat', 'hoisin sauce', 'sugar', 'soy sauce', 'sesame oil', 'garlic', 'durkee onion', 'ground cilantro', 'water chestnut']",236.6,15.0,3.0,12.0,66.0,8.0,0.0,['chinese']
202,chicken teriyaki,23418,23,4,"['chicken broth', 'soy sauce', 'sugar', 'oil', 'garlic', 'ground ginger', 'chicken breast halve']",241.7,15.0,26.0,51.0,55.0,8.0,2.0,"['chinese', 'japanese']"
203,family favorite sesame chicken,239398,60,8,"['honey', 'soy sauce', 'chicken broth', 'sesame oil', 'ground ginger', 'garlic', 'sugar', 'chili pepper flake', 'cornstarch', 'chicken breast', 'sherry', 'spice powder', 'vegetable oil', 'sesame seed', 'durkee onion', 'grain rice']",428.2,28.0,93.0,90.0,69.0,23.0,9.0,['chinese']
204,garlic cucumber salad,392722,12,8,"['cucumber', 'garlic', 'soy sauce', 'vinegar', 'chicken broth', 'sesame oil', 'sugar']",115.0,11.0,20.0,46.0,7.0,5.0,3.0,['chinese']
205,mom s red devils  food cake,82811,120,10,"['sugar', 'butter', 'egg', 'milk', 'water', 'water', 'wheat flour', 'baking soda', 'salt', 'chocolate', 'vanilla']",476.2,22.0,201.0,20.0,14.0,41.0,26.0,-
206,oatmeal fudge bars,179371,45,15,"['butter', 'sugar', 'egg', 'vanilla', 'wheat flour', 'baking soda', 'salt', 'oatmeal', 'milk', 'chocolate chip cookie', 'walnut']",254.5,19.0,92.0,5.0,7.0,33.0,11.0,-
207,oatmeal marble bars,384551,40,15,"['wheat flour', 'salt', 'baking soda', 'butter', 'sugar', 'sugar', 'vanilla', 'water', 'egg', 'oatmeal', 'nut', 'chocolate chip cookie']",424.4,32.0,134.0,18.0,10.0,63.0,18.0,-
208,the best chocolate cake  really,49613,75,16,"['chocolate', 'butter', 'sugar', 'egg', 'vanilla', 'wheat flour', 'baking soda', 'salt', 'cream', 'water', 'sugar', 'milk', 'sugar']",784.0,43.0,410.0,29.0,14.0,85.0,42.0,-
209,the best peanut butter brownies,210047,27,16,"['butter', 'peanut butter', 'sugar', 'sugar', 'egg', 'baking soda', 'vanilla', 'salt', 'wheat flour', 'sugar', 'milk']",389.4,31.0,153.0,10.0,11.0,46.0,16.0,-
210,after the holiday scones  aka cranberry sauce scones,468885,30,15,"['wheat flour', 'sugar', 'cinnamon', 'nutmeg', 'clove', 'ground ginger', 'butter', 'pistachio', 'cranberry sauce', 'juice', 'egg', 'sugar']",369.4,22.0,126.0,20.0,9.0,30.0,18.0,-
211,best pumpkin pie,257184,75,14,"['pie crust', 'sugar pumpkin', 'sugar', 'cinnamon', 'ginger', 'salt', 'nutmeg', 'clove', 'egg', 'milk']",259.1,17.0,78.0,13.0,11.0,17.0,11.0,-
212,paradise pumpkin pie,32512,75,16,"['cheese', 'sugar', 'vanilla', 'egg', 'pie shell', 'sugar pumpkin', 'milk', 'egg', 'sugar', 'sugar', 'cinnamon', 'salt', 'nutmeg', 'ginger', 'clove', 'wheat flour', 'butter', 'pistachio']",561.2,52.0,130.0,18.0,23.0,75.0,18.0,-
213,pecan topped pumpkin pie squares,190898,70,14,"['wheat flour', 'oat', 'sugar', 'butter', 'sugar pumpkin', 'milk', 'egg', 'sugar', 'salt', 'cinnamon', 'ginger', 'clove', 'pistachio']",262.2,18.0,95.0,8.0,8.0,30.0,11.0,-
214,pumpkin pie a la easy,146223,55,10,"['wheat flour', 'oat', 'sugar', 'pistachio', 'butter', 'egg', 'pack pumpkin', 'milk', 'cinnamon', 'ginger', 'nutmeg', 'salt']",249.4,16.0,92.0,8.0,11.0,27.0,11.0,-
215,our lasagna,10318,140,16,"['ground pork', 'ground beef', 'tomato sauce', 'tomato', 'leaf parsley', 'garlic', 'oregano', 'durkee onion', 'sugar', 'leaf basil', 'salt', 'curd cheese', 'ricotta cheese', 'egg', 'parmesan cheese', 'pepper', 'lasagna noodle', 'mozzarella cheese']",6873.5,550.0,171.0,472.0,897.0,843.0,152.0,['italian']
216,canadian pork pie,173167,80,9,"['pie shell', 'ground pork', 'ground beef', 'potato', 'salt', 'pepper', 'nutmeg', 'egg white']",5298.4,553.0,24.0,153.0,551.0,606.0,73.0,-
217,huge stuffed meatloaf,92555,11,7,"['ground beef', 'egg', 'tomato sauce', 'breadcrumb', 'durkee onion', 'pepper', 'cheese', 'champignon mushroom', 'cheese']",4382.0,437.0,213.0,355.0,550.0,705.0,62.0,-
218,mom s tater tot meatloaf,186222,65,4,"['ground beef', 'egg', 'ketchup', 'hp steak sauce', 'onion soup mix', 'oatmeal', 'tater tot']",5067.5,463.0,61.0,368.0,444.0,512.0,123.0,-
219,onion stuffed roast chicken with potatoes,109010,115,8,"['butter', 'durkee onion', 'salt', 'pepper', 'thyme leave', 'chicken meat', 'potato']",4077.6,393.0,65.0,129.0,408.0,525.0,79.0,-
220,bo s cottage cheese snack,131470,2,4,"['cottage cheese', 'durkee onion', 'pepper']",152.9,9.0,5.0,23.0,35.0,20.0,1.0,-
221,broccoli cheddar bake,225738,70,14,"['broccoli', 'durkee onion', 'egg substitute', 'milk', 'cheddar cheese', 'pepper']",144.6,6.0,10.0,12.0,32.0,6.0,3.0,-
222,broccoli quiche in potato crust,202790,60,7,"['broccoli', 'cheddar cheese', 'cottage cheese', 'egg white', 'durkee onion', 'mustard', 'pepper', 'potato']",232.1,5.0,14.0,32.0,45.0,7.0,9.0,-
223,cottage cheese quiche,110985,55,7,"['pie shell', 'cottage cheese', 'cheddar cheese', 'durkee onion', 'pepper', 'durkee onion', 'egg']",286.7,27.0,10.0,20.0,28.0,31.0,5.0,-
224,smashed potato broccoli casserole,278789,70,10,"['potato', 'broccoli', 'durkee onion', 'cottage cheese', 'weed', 'salt', 'pepper', 'cream', 'cheddar cheese']",177.9,6.0,16.0,11.0,16.0,12.0,9.0,-
225,cheese and rosemary breadsticks,85257,32,11,"['parmesan cheese', 'gruyere cheese', 'rosemary sprigs', 'breadstick dough', 'oil', 'sea salt']",257.0,28.0,1.0,20.0,40.0,55.0,0.0,-
226,easy tapas,325100,25,6,"['baguette', 'oil', 'cream brie cheese', 'honey', 'walnut']",533.3,35.0,34.0,28.0,36.0,33.0,21.0,-
227,kellymac s melted brie with apples,283919,13,7,"['cream brie cheese', 'oil', 'rosemary sprigs', 'apple']",274.3,29.0,45.0,14.0,24.0,51.0,4.0,-
228,rosemary   garlic coated pork cube steaks,471155,20,7,"['wheat flour', 'walnut', 'parmesan cheese', 'rosemary sprigs', 'garlic', 'oil', 'pepper', 'cube steak']",165.9,20.0,1.0,4.0,8.0,12.0,2.0,-
229,smoked ham  walnut  and roquefort sauce pasta dish,184603,30,3,"['prosciutto', 'manchego cheese', 'walnut', 'leaf parsley', 'rosemary sprigs', 'garlic', 'pepper', 'oil', 'penne pasta', 'parmesan cheese']",956.1,108.0,9.0,19.0,43.0,62.0,21.0,-
230,crock pot vegetarian lentil soup,294219,500,3,"['lentil', 'chicken broth', 'water', 'celery rib', 'baby carrot', 'durkee onion', 'garlic', 'tomato', 'oregano', 'thyme sprigs', 'leave', 'cayenne pepper', 'pepper', 'spinach']",234.7,1.0,19.0,2.0,32.0,0.0,13.0,-
231,green bean and tomato stew,205266,40,6,"['bean', 'water', 'pepper', 'tomato', 'thyme sprigs', 'durkee onion']",45.5,0.0,13.0,0.0,5.0,0.0,3.0,-
232,neezy peazy lunch,24760,35,8,"['durkee onion', 'oil', 'baby carrot', 'water', 'tomato', 'pepper']",195.5,7.0,17.0,17.0,18.0,3.0,11.0,-
233,simple tomato spinach white bean soup,193592,25,7,"['oil', 'garlic', 'durkee onion', 'tomato', 'leaf basil', 'thyme sprigs', 'bean', 'chicken broth', 'salt', 'pepper', 'spinach']",200.2,8.0,28.0,18.0,19.0,4.0,9.0,-
234,swiss chard and bean soup,356309,40,5,"['watercress leaf', 'zucchini', 'summer squash', 'durkee onion', 'baby carrot', 'chicken broth', 'bean', 'tomato', 'garlic', 'oil', 'pepper', 'salt', 'oregano', 'thyme sprigs']",188.2,9.0,24.0,44.0,21.0,5.0,7.0,-
235,blueberry lavender pie filling for canning,387952,75,19,"['blueberry', 'water', 'sugar', 'jolem', 'lemon juice concentrate', 'lavender flower']",125.2,0.0,111.0,0.0,1.0,0.0,10.0,['american']
236,cornmeal mush,118689,35,18,"['water', 'cornmeal', 'strawberry jam']",110.4,1.0,0.0,0.0,4.0,0.0,7.0,['american']
237,devonshire cream trifle or parfait,384668,45,21,"['gelatin', 'water', 'cream', 'sugar', 'vanilla extract', 'cream', 'fruit', 'sponge cake', 'peach brandy']",371.7,28.0,122.0,6.0,9.0,56.0,15.0,['american']
238,raspberry cream pie,433621,120,30,"['pie crust', 'milk', 'wheat flour', 'sugar', 'salt', 'jumbo egg', 'vanilla', 'cream', 'raspberry', 'water', 'cornstarch']",420.3,32.0,133.0,9.0,9.0,48.0,18.0,['american']
239,tsr version of margaritaville key lime pie by todd wilbur,163684,80,27,"['milk', 'jumbo egg', 'lime juice concentrate', 'cracker crust', 'mango juice', 'water', 'raspberry', 'sugar', 'cream', 'lime']",547.9,26.0,318.0,11.0,19.0,34.0,30.0,['american']
240,egg cheese,58590,30,5,"['egg', 'milk', 'vanilla', 'sugar', 'salt']",177.4,16.0,6.0,6.0,22.0,24.0,2.0,-
241,grape nuts pudding,27942,70,3,"['milk', 'egg', 'sugar', 'vanilla', 'salt', 'nuts cereal']",228.9,12.0,73.0,9.0,17.0,21.0,10.0,-
242,microwave baked custard,157367,26,8,"['milk', 'egg', 'sugar', 'salt', 'vanilla']",190.9,11.0,68.0,7.0,16.0,17.0,7.0,-
243,tapioca custard pudding,29319,35,7,"['tapioca', 'milk', 'egg', 'sugar', 'salt', 'vanilla']",195.3,8.0,68.0,6.0,12.0,14.0,9.0,-
244,waffle style french toast,365128,55,5,"['egg', 'milk', 'vanilla', 'sugar', 'salt', 'challah bread crumb']",176.1,9.0,9.0,15.0,15.0,10.0,7.0,-
245,chocolate covered oreo balls,410022,90,14,"['oreo cookie', 'cheese', 'chocolate chip cookie']",59.8,5.0,19.0,1.0,1.0,10.0,1.0,-
246,chocolate oreo truffles,303593,30,5,"['oreo cookie', 'cheese', 'chocolate bark']",48.4,5.0,7.0,1.0,1.0,9.0,0.0,-
247,oreo balls,52035,120,10,"['oreo cookie', 'cheese', 'chocolate bark', 'chocolate bark']",262.9,23.0,95.0,6.0,6.0,40.0,9.0,-
248,oreo cookie drops,198340,45,5,"['oreo cookie', 'cheese', 'chocolate melt']",34.4,2.0,10.0,0.0,0.0,3.0,1.0,-
249,oreo truffles,309970,45,8,"['oreo cookie', 'cheese', 'chocolate melt']",21.9,2.0,4.0,0.0,0.0,3.0,0.0,-
250,coconut condensed milk cake,9168,30,7,"['chocolate cake mix', 'egg', 'water', 'oil', 'milk', 'coconut', 'whip', 'coconut', 'pistachio']",578.8,44.0,249.0,15.0,14.0,69.0,24.0,-
251,coconut refrigerator cake,64104,40,5,"['chocolate cake mix', 'egg white', 'oil', 'water', 'milk', 'coco lopez', 'coconut', 'whip']",459.8,35.0,194.0,14.0,12.0,56.0,19.0,-
