,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
125,bbq pulled pork  crock pot recipe,372388,485,7,"['butt', 'sugar', 'sauce', 'barbecue sauce']",240.3,11.0,112.0,15.0,20.0,13.0,10.0,-
126,easy baked bbq chicken,338079,50,4,"['chicken thigh', 'barbecue sauce', 'sauce']",292.1,22.0,65.0,25.0,32.0,20.0,7.0,-
127,oven barbecued chicken thighs,511374,85,6,"['chicken thigh', 'barbecue sauce', 'sauce', 'vinegar', 'soy sauce', 'sugar', 'mustard', 'salt', 'pepper']",118.0,4.0,28.0,23.0,28.0,3.0,2.0,-
128,souper easy sloppy joes,20171,100,4,"['ground beef', 'pepper', 'durkee onion', 'sauce', 'tomato basil soup mix', 'barbecue sauce', 'sugar']",214.6,19.0,16.0,11.0,33.0,25.0,2.0,-
129,spicy orange chicken,177305,75,4,"['marmalade', 'barbecue sauce', 'sauce', 'lemon juice concentrate', 'chicken breast', 'salt', 'pepper', 'garlic']",378.8,21.0,105.0,18.0,61.0,19.0,10.0,-
130,grilled italian pork chops,130761,27,6,"['tomato', 'durkee onion', 'wine vinegar', 'oil', 'garlic', 'leaf basil', 'pepper', 'pork loin chop']",426.5,38.0,12.0,4.0,84.0,34.0,1.0,['italian']
131,rao s marinara sauce,393184,90,10,"['leaf basil', 'oil', 'durkee onion', 'garlic', 'pepper', 'leaf basil', 'oregano']",166.1,27.0,1.0,0.0,0.0,12.0,0.0,['italian']
132,roast pepper polenta cakes,215014,35,8,"['milk', 'polenta', 'garlic', 'cheddar cheese', 'pepper', 'leaf basil', 'oil']",260.9,19.0,11.0,5.0,18.0,21.0,9.0,['italian']
133,beer brat pasta,137544,30,12,"['rotini pasta', 'bratwurst', 'beer', 'cheddar cheese', 'pepper', 'durkee onion', 'garlic', 'leaf basil', 'oil', 'pepper flake']",827.0,80.0,13.0,62.0,71.0,89.0,16.0,-
134,pasta fiesta,174347,45,8,"['tomato', 'pepper', 'pepper', 'leaf basil', 'garlic', 'oil', 'pepper', 'rotini pasta', 'cheddar cheese']",310.1,41.0,17.0,7.0,18.0,41.0,3.0,-
135,fantastic chicken wings with honey soy garlic glaze,157270,1490,14,"['soy sauce', 'durkee onion', 'vinegar', 'honey', 'cayenne pepper', 'ginger', 'garlic', 'sesame oil', 'chicken wing', 'sesame seed']",384.3,35.0,56.0,87.0,53.0,29.0,5.0,-
136,garlic glazed chicken,341638,25,6,"['chicken breast', 'garlic', 'vinegar', 'soy sauce', 'honey', 'pepper', 'oil', 'durkee onion', 'sesame seed', 'grain rice']",714.4,33.0,60.0,59.0,80.0,25.0,28.0,-
137,i stole the idea from mirj  sesame noodles,90921,18,8,"['angel hair pasta', 'sesame oil', 'soy sauce', 'honey', 'garlic', 'durkee onion', 'sesame seed', 'fry vegetable']",783.4,46.0,107.0,56.0,36.0,21.0,37.0,-
138,peanut butter sesame chicken,104125,75,9,"['durkee onion', 'garlic', 'water', 'peanut butter', 'cayenne pepper', 'sesame seed', 'water', 'sesame oil', 'soy sauce', 'sugar', 'vinegar', 'salt', 'pepper', 'chicken breast']",307.9,23.0,14.0,20.0,71.0,17.0,1.0,-
139,seared ahi marinade,389963,70,10,"['ahi tuna steak', 'sesame oil', 'soy sauce', 'ginger', 'garlic', 'durkee onion', 'lime juice concentrate', 'sesame seed', 'pepper']",434.4,40.0,2.0,44.0,86.0,23.0,1.0,-
140,brussels sprouts supreme,126199,25,8,"['fresh brussels sprouts', 'butter', 'garlic']",76.2,9.0,5.0,2.0,4.0,18.0,1.0,-
141,extra cheesy crescent mozzarella wedges,109423,22,7,"['crescent dinner roll', 'butter', 'garlic', 'mozzarella cheese']",184.2,14.0,6.0,13.0,17.0,25.0,5.0,-
142,garlic onion wedges,158834,30,8,"['durkee onion', 'garlic', 'butter', 'crescent dinner roll', 'seasoning salt']",119.0,7.0,6.0,7.0,5.0,11.0,5.0,-
143,parmesan crescent rolls,249726,20,7,"['crescent dinner roll', 'butter', 'parmesan cheese', 'garlic']",185.6,15.0,6.0,12.0,11.0,26.0,6.0,-
144,pea tendrils with baby portabellas and leeks,182839,30,9,"['butter', 'leek', 'garlic', 'portabella mushroom', 'pea tendril']",134.6,18.0,7.0,3.0,4.0,36.0,2.0,-
145,cheap boneless chicken wings  kinda,294537,45,10,"['vegetable', 'chicken thigh', 'sauce', 'butter', 'water', 'vinegar', 'pepper']",609.6,79.0,3.0,76.0,66.0,113.0,0.0,['american']
146,brown butter and balsamic sauce,62735,9,7,"['butter', 'vinegar', 'chicken broth', 'salt', 'pepper']",945.9,142.0,78.0,40.0,7.0,292.0,7.0,-
147,drawn butter,129253,10,2,"['butter', 'wheat flour', 'water', 'pepper', 'salt']",628.0,94.0,0.0,66.0,6.0,194.0,6.0,-
148,grandma s cheese straws,92302,25,6,"['cheddar cheese', 'butter', 'wheat flour', 'salt', 'pepper', 'paprika', 'water']",1207.3,130.0,3.0,70.0,77.0,266.0,24.0,-
149,simple buffalo wings,240022,25,7,"['chicken wing', 'sauce', 'butter', 'oil', 'salt', 'pepper']",1028.4,127.0,2.0,68.0,134.0,159.0,0.0,-
150,butternut hash browns,311900,25,9,"['butternut squash', 'durkee onion', 'onion powder', 'garlic', 'cumin', 'salt', 'pepper', 'vegetable oil cooking spray']",76.2,0.0,17.0,3.0,3.0,0.0,6.0,-
151,butternut squash  roasted garlic   sage soup,259201,60,7,"['durkee onion', 'butternut squash', 'garlic', 'sage sprig', 'chicken stock', 'cream', 'pepper', 'butter']",311.7,21.0,43.0,17.0,18.0,38.0,13.0,-
152,fried carrots,210033,20,6,"['baby carrot', 'durkee onion', 'pepper', 'vegetable oil cooking spray']",33.2,0.0,15.0,1.0,1.0,0.0,2.0,-
153,ginger coriander carrot soup,171005,70,11,"['coriander seed', 'oil', 'durkee onion', 'garlic', 'ginger', 'baby carrot', 'chicken stock', 'lemon juice concentrate', 'salt', 'pepper', 'yogurt']",343.2,24.0,68.0,45.0,27.0,17.0,12.0,-
154,quick n  easy cooked zucchini salad,302222,25,14,"['zucchini', 'baby carrot', 'garlic', 'durkee onion', 'vegetable oil cooking spray', 'pepper', 'lemon juice concentrate']",93.2,0.0,34.0,2.0,8.0,0.0,7.0,-
155,apple icious autumn muffins,216089,40,9,"['wheat flour', 'baking powder', 'baking soda', 'cinnamon', 'nutmeg', 'allspice', 'salt', 'sugar', 'egg white', 'yogurt', 'applesauce', 'apple']",270.1,1.0,136.0,12.0,10.0,1.0,20.0,-
156,low fat blueberry muffins with yogurt,461292,35,7,"['wheat flour', 'wheat flour', 'oat bran', 'sugar', 'baking powder', 'baking soda', 'salt', 'egg white', 'yogurt', 'applesauce', 'canola oil', 'lemon zest', 'blueberry']",155.6,4.0,54.0,8.0,6.0,1.0,10.0,-
157,starbucks low fat blueberry muffins,151662,30,8,"['wheat flour', 'sugar', 'baking powder', 'salt', 'milk', 'applesauce', 'egg white', 'blueberry', 'vegetable oil cooking spray']",211.2,0.0,74.0,8.0,9.0,0.0,15.0,-
158,vegan apple oatmeal cookies,266181,20,7,"['sugar', 'sugar', 'applesauce', 'wheat flour', 'baking powder', 'salt', 'oat', 'cinnamon']",111.2,0.0,55.0,1.0,3.0,0.0,8.0,-
159,ww 1 point bran muffins so moist and delish,259832,35,4,"['sugar', 'wheat flour', 'applesauce', 'cinnamon', 'wheat flake', 'milk', 'baking powder', 'egg white']",100.6,0.0,21.0,4.0,8.0,0.0,7.0,-
160,double done potatoes,209733,20,11,"['potato', 'broccoli floret', 'cream', 'durkee onion', 'cheddar cheese', 'salt', 'pepper']",132.9,6.0,7.0,1.0,7.0,12.0,6.0,-
161,tomato potato soup,364433,20,15,"['chicken broth', 'durkee onion', 'potato', 'tomato', 'purpose flour', 'salt', 'pepper', 'oregano sprig', 'cream', 'chive']",240.0,17.0,19.0,25.0,9.0,34.0,10.0,-
162,ultimate baked potato soup,182316,70,11,"['potato', 'butter', 'durkee onion', 'garlic', 'chicken broth', 'milk', 'salt', 'pepper', 'cheddar cheese', 'bacon', 'scallion']",302.0,10.0,14.0,29.0,21.0,20.0,16.0,-
163,weight watcher s baked potato soup,201421,80,21,"['russet potato', 'bacon', 'durkee onion', 'garlic', 'skim milk', 'purpose flour', 'chicken broth', 'habanero sauce', 'cream', 'parmesan cheese', 'salt', 'pepper', 'cheddar cheese', 'scallion']",130.4,4.0,18.0,10.0,16.0,7.0,6.0,-
164,weight watchers baked potato soup,261058,85,18,"['garlic', 'potato', 'turkey bacon', 'chicken broth', 'thyme sprigs', 'table salt', 'pepper', 'cream', 'cheddar cheese', 'scallion']",271.4,9.0,9.0,19.0,24.0,12.0,14.0,-
165,chocolate chocolate chunk muffins,415449,40,15,"['butter', 'chocolate', 'wheat flour', 'sugar', 'cocoa powder', 'baking powder', 'baking soda', 'salt', 'buttermilk', 'egg', 'vanilla extract', 'sugar']",193.0,10.0,49.0,11.0,8.0,20.0,9.0,-
166,fat witch cocoa brownies,446926,60,16,"['butter', 'cocoa powder', 'sugar', 'egg', 'vanilla extract', 'wheat flour', 'salt']",262.1,21.0,100.0,5.0,7.0,40.0,11.0,-
167,fudge brownies,47477,60,21,"['butter', 'chocolate', 'chocolate', 'egg', 'jumbo egg', 'sugar', 'vanilla extract', 'wheat flour', 'salt']",150.2,13.0,50.0,3.0,4.0,25.0,5.0,-
168,sinful cheesecake brownies,332617,50,15,"['butter', 'chocolate', 'sugar', 'egg', 'wheat flour', 'cocoa powder', 'salt', 'vanilla extract', 'chocolate chip cookie', 'cheese', 'jumbo egg']",333.6,32.0,111.0,5.0,9.0,59.0,11.0,-
169,white and dark chocolate chunk cookies,106816,132,17,"['chocolate', 'chocolate', 'wheat flour', 'baking soda', 'salt', 'butter', 'sugar', 'sugar', 'egg', 'vanilla extract']",593.9,41.0,191.0,11.0,14.0,82.0,27.0,-
170,easy chicken quesadillas,59675,45,8,"['chily', 'jack cheese', 'flour tortilla', 'chicken meat', 'tomato', 'durkee onion', 'ground cilantro', 'butter', 'guacamole', 'cream', 'chili salsa']",136.5,9.0,2.0,12.0,11.0,15.0,4.0,['mexican']
171,tortillas au gratin,45831,35,12,"['jack cheese', 'cheddar cheese', 'chily', 'durkee onion', 'flour tortilla', 'butter', 'cream', 'chili salsa']",209.4,19.0,2.0,12.0,19.0,36.0,4.0,['american']
172,cheese quesadilla,38994,7,6,"['flour tortilla', 'cheese', 'butter', 'chili salsa', 'cream']",382.5,33.0,8.0,38.0,23.0,59.0,11.0,-
173,chicken tortilla rollups,417637,25,8,"['flour tortilla', 'cream', 'sauce', 'jack cheese', 'chicken breast', 'chili salsa']",230.9,15.0,10.0,29.0,34.0,25.0,5.0,-
174,spider web dip with spooky tortilla chips  optional,43015,27,13,"['cheese', 'chili salsa', 'guacamole', 'cream', 'flour tortilla', 'salt']",420.2,23.0,6.0,29.0,21.0,32.0,19.0,-
175,bethany s jerseygirl zeppoles,90782,60,12,"['purpose flour', 'salt', 'yeast', 'water', 'egg', 'vegetable oil', 'sugar']",13171.5,2040.0,6.0,106.0,122.0,873.0,96.0,['italian']
176,popeye s popcorn shrimp and chicken,514104,45,8,"['shrimp', 'chicken breast', 'vegetable oil', 'purpose flour', 'salt', 'pepper', 'cayenne pepper', 'paprika', 'egg', 'seasoning salt']",12571.5,2050.0,5.0,364.0,221.0,880.0,26.0,['american']
177,algerian khobz el dar    semolina bread,387136,155,17,"['semolina', 'wheat bread flour', 'water', 'sunflower oil', 'yeast', 'egg', 'sugar', 'salt', 'jumbo egg', 'sesame seed', 'nigella seed']",18656.0,2770.0,36.0,198.0,215.0,1186.0,187.0,-
178,coffee glazed doughnuts,500039,69,19,"['yeast', 'water', 'purpose flour', 'milk', 'butter', 'jumbo egg', 'sugar', 'salt', 'cinnamon', 'vegetable oil', 'water', 'espresso powder', 'sugar icing', 'corn syrup', 'vanilla extract']",22371.2,3464.0,884.0,176.0,123.0,1607.0,183.0,-
179,easy sesame tempura green beans,243747,15,10,"['purpose flour', 'sesame seed', 'beer', 'bean', 'oil', 'seasoning salt']",16372.2,2713.0,27.0,1.0,58.0,1313.0,49.0,-
180,chicken tortilla soup  quick,75786,30,3,"['chicken breast', 'corn', 'chicken broth', 'bean', 'chily']",284.6,6.0,11.0,36.0,46.0,5.0,13.0,"['american', 'mexican']"
181,corn on the cob in husk,33326,20,4,"['corn', 'butter bud']",127.4,2.0,14.0,0.0,7.0,1.0,9.0,['american']
182,jelly belly banana split    tasty dish,250967,1,2,['bean'],73.5,0.0,54.0,0.0,0.0,0.0,6.0,['american']
183,rice and black beans  rice cooker,352673,35,4,"['grain rice', 'chily', 'chicken broth', 'bean', 'corn', 'cheese']",306.9,2.0,1.0,25.0,25.0,1.0,20.0,['mexican']
184,spicy vegan texas black bean chili,368210,125,3,"['bean', 'tomato', 'chily', 'chicken broth', 'corn', 'durkee onion', 'chili powder', 'cumin', 'garlic']",350.9,4.0,32.0,29.0,37.0,2.0,23.0,['american']
185,authentic caesar salad   e z version,273563,12,9,"['garlic', 'oil', 'salt', 'mustard', 'pepper', 'sauce', 'anchovy fillet', 'egg', 'lemon', 'romaine lettuce', 'parmesan cheese', 'crouton']",256.0,27.0,16.0,27.0,18.0,17.0,6.0,['american']
186,emeril s eggless caesar salad,354512,20,4,"['lemon', 'garlic', 'mustard', 'anchovy fillet', 'salt', 'pepper', 'canola oil', 'romaine lettuce', 'crouton', 'parmesan cheese']",200.0,19.0,8.0,21.0,20.0,14.0,5.0,-
187,favorite caesar salad dressing,437916,60,7,"['garlic', 'mustard', 'sauce', 'lemon juice concentrate', 'olive oil', 'parmesan cheese', 'salt', 'pepper', 'romaine lettuce', 'crouton']",156.1,23.0,2.0,18.0,5.0,14.0,0.0,-
188,scrumptious caesar salad dressing,277159,5,4,"['mustard', 'egg', 'anchovy fillet', 'sauce', 'garlic', 'salt', 'pepper', 'lemon', 'juice', 'tabasco jalapeno sauce', 'wine vinegar', 'olive oil']",541.2,87.0,3.0,50.0,12.0,40.0,1.0,-
189,the great caesar salad,264992,10,7,"['jumbo egg', 'garlic', 'mustard', 'lemon juice concentrate', 'wine vinegar', 'sauce', 'olive oil', 'anchovy fillet', 'salt', 'pepper', 'romaine lettuce', 'crouton', 'parmesan cheese', 'bacon']",219.4,31.0,6.0,5.0,7.0,17.0,2.0,-
190,creamy swiss spinach bake,80437,45,13,"['spinach', 'butter', 'wheat flour', 'mustard', 'pepper', 'cream', 'cheese', 'parmesan cheese']",302.8,36.0,6.0,13.0,25.0,72.0,4.0,-
191,lite spinach souffle,31143,65,9,"['breadcrumb', 'butter', 'spinach', 'wheat flour', 'milk', 'pepper', 'parmesan cheese', 'egg white']",119.6,8.0,4.0,8.0,17.0,15.0,3.0,-
192,simple potatoes parmesan,81325,110,7,"['parmesan cheese', 'wheat flour', 'pepper', 'russet potato', 'butter']",463.6,31.0,9.0,15.0,26.0,63.0,19.0,-
193,snapper fillets,175492,35,6,"['fish fillet', 'shrimp paste', 'sherry', 'salt', 'pepper', 'leaf basil', 'parmesan cheese']",337.0,14.0,1.0,36.0,94.0,24.0,1.0,-
194,spinach europa,38248,28,5,"['spinach', 'butter', 'wheat flour', 'milk', 'pepper', 'garlic', 'parmesan cheese']",249.7,28.0,2.0,16.0,22.0,56.0,4.0,-
195,acorn pancakes,267905,19,7,"['wheat flour', 'acorn meal', 'baking powder', 'salt', 'egg', 'milk', 'oil']",431.4,44.0,1.0,59.0,22.0,36.0,10.0,-
196,hubby s low fat yummy dried berry muffins,99425,35,7,"['wheat flour', 'wheat germ', 'milk', 'honey', 'egg', 'baking powder', 'salt', 'applesauce', 'oil', 'vanilla', 'berry']",146.7,3.0,46.0,8.0,8.0,2.0,9.0,-
197,wheat germ muffins,80833,35,4,"['wheat flour', 'baking powder', 'salt', 'honey', 'wheat germ', 'egg', 'oil', 'oat', 'milk', 'date']",200.4,10.0,61.0,16.0,9.0,6.0,10.0,-
198,whole wheat cornbread,80963,55,5,"['wheat flour', 'cornmeal', 'baking powder', 'salt', 'honey', 'oil', 'milk', 'egg']",197.6,9.0,35.0,14.0,10.0,7.0,10.0,-
199,wholesome spelt waffles,447690,15,6,"['wheat flour', 'baking powder', 'salt', 'egg', 'milk', 'seltzer water', 'oil']",65.7,9.0,0.0,6.0,3.0,6.0,0.0,-
200,bread dough 101,187869,75,14,"['water', 'wheat flour', 'oil', 'salt', 'sugar', 'egg', 'yeast']",125.5,5.0,0.0,4.0,5.0,2.0,6.0,-
201,granny s dinner rolls,80020,30,14,"['wheat flour', 'sugar', 'water', 'oil', 'egg', 'yeast cake', 'water', 'salt']",145.2,10.0,11.0,5.0,5.0,4.0,6.0,-
202,hamburger or sandwich buns or hot dog buns,94993,200,13,"['wheat flour', 'salt', 'sugar', 'water', 'yeast', 'egg', 'oil']",314.6,22.0,13.0,18.0,11.0,10.0,13.0,-
203,old school house yeast rolls,387202,27,16,"['water', 'egg', 'salt', 'sugar', 'oil', 'wheat flour', 'yeast']",226.0,8.0,17.0,12.0,11.0,4.0,12.0,-
204,sunday dinner rolls,293294,70,16,"['yeast', 'water', 'sugar', 'egg', 'oil', 'salt', 'wheat flour']",278.2,15.0,34.0,8.0,11.0,7.0,13.0,-
205,mexican black bean chili,275434,60,11,"['durkee onion', 'bell pepper', 'ground beef', 'beef broth', 'chili powder', 'cumin', 'oregano', 'salt', 'pepper', 'garlic', 'tomato', 'bean', 'cream', 'ground cilantro']",333.8,13.0,27.0,11.0,54.0,17.0,12.0,['mexican']
206,oven baked chicken  or pork  fajitas,485485,40,8,"['chicken breast', 'vegetable oil', 'chili powder', 'cumin powder', 'garlic', 'oregano', 'salt', 'chily', 'durkee onion', 'bell pepper', 'tortilla flour']",343.2,17.0,10.0,36.0,44.0,11.0,12.0,['mexican']
207,sizzling steak fajitas,151238,45,18,"['skirt steak', 'salt', 'cumin', 'garlic', 'onion powder', 'chili powder', 'coriander', 'pepper', 'lime', 'juice', 'ground cilantro', 'sherry wine vinegar', 'chipotle chile', 'bell pepper', 'bell pepper', 'durkee onion', 'cream', 'guacamole', 'chili salsa', 'tortilla flour']",248.0,17.0,11.0,33.0,28.0,26.0,7.0,['mexican']
208,slow cooker steak fajitas,217378,320,8,"['flank steak', 'durkee onion', 'chili salsa', 'lime juice concentrate', 'ground cilantro', 'garlic', 'chili powder', 'cumin', 'salt', 'bell pepper', 'bell pepper', 'tortilla flour']",269.8,17.0,14.0,23.0,65.0,22.0,3.0,['mexican']
209,super savory shrimp fajitas,281005,40,13,"['cumin', 'garlic', 'salt', 'pepper', 'chili powder', 'sugar', 'oregano', 'oil', 'garlic', 'shrimp', 'durkee onion', 'poblano chile', 'tortilla flour', 'ground cilantro', 'lime', 'cream']",419.0,37.0,13.0,35.0,73.0,17.0,4.0,-
210,broccoli with balsamic bacon vinaigrette sauce,279421,20,15,"['bacon', 'shallot', 'vinegar', 'lemon juice concentrate', 'mustard', 'olive oil', 'salt', 'pepper', 'broccoli']",129.0,16.0,6.0,4.0,7.0,10.0,2.0,['american']
211,seltzer s lebanon bologna deviled eggs,473385,35,13,"['egg', 'water', 'salt', 'lebanon bologna', 'mayonnaise', 'mustard', 'pepper', 'paprika']",55.7,6.0,1.0,11.0,6.0,5.0,0.0,['american']
212,tomato pattypan squash salad,164079,25,12,"['pattypan squash', 'tomato', 'leaf basil', 'tarragon sprig', 'chive', 'olive oil', 'vinegar', 'lemon juice concentrate', 'salt', 'pepper', 'leaf lettuce']",86.0,10.0,9.0,3.0,2.0,5.0,1.0,['american']
213,warm  or cold  potato salad,227184,26,10,"['potato', 'egg', 'mayonnaise', 'mustard', 'salt', 'pepper']",249.7,18.0,14.0,11.0,10.0,10.0,10.0,['american']
214,toffee almond shortbread bites,198187,30,12,"['purpose flour', 'sugar', 'butter', 'almond', 'toffee bit', 'sugar']",54.7,5.0,5.0,0.0,1.0,9.0,1.0,['scottish']
215,arabian gulf shortbread cookies  ghiraybah,471748,55,18,"['butter', 'sugar', 'purpose flour', 'almond']",92.3,8.0,13.0,0.0,1.0,16.0,3.0,-
216,wooden spoon cookies,48085,32,15,"['almond', 'butter', 'sugar', 'purpose flour', 'cream']",53.1,6.0,11.0,0.0,1.0,9.0,1.0,-
217,easy creamy chicken ole,300678,65,9,"['chicken breast', 'enchilada sauce', 'cream', 'ground cilantro', 'garlic']",279.1,25.0,2.0,16.0,54.0,47.0,1.0,['mexican']
218,mexi chicken stew,205605,430,7,"['chicken breast', 'durkee onion', 'potato', 'corn', 'cumin powder', 'chili powder', 'garlic', 'ground cilantro', 'chily', 'chili salsa', 'tomato sauce', 'cream', 'cheddar cheese', 'tortilla flour', 'grain rice']",462.8,16.0,33.0,52.0,93.0,29.0,15.0,['mexican']
219,mexican chicken flautas,193751,150,12,"['chicken breast', 'salt', 'water', 'chicken broth', 'garlic', 'onion powder', 'corn oil', 'tomato sauce', 'chili powder', 'ground cilantro', 'cumin powder', 'chily', 'cornstarch', 'corn']",194.0,14.0,8.0,27.0,23.0,9.0,5.0,['mexican']
220,sliced steak with roasted corn salsa,13135,64,12,"['corn', 'scallion', 'butter', 'garlic', 'salt', 'cumin', 'chili powder', 'pepper', 'tomato', 'jalapeno chile', 'sirloin steak', 'ground cilantro']",466.8,25.0,20.0,43.0,109.0,36.0,8.0,['mexican']
221,super easy chicken enchiladas,508523,55,10,"['tortilla flour', 'chicken breast', 'chicken soup', 'cream', 'picante sauce', 'chili powder', 'jack cheese', 'tomato', 'scallion', 'leaf lettuce']",887.4,59.0,30.0,104.0,85.0,83.0,30.0,['mexican']
222,apple core and peeling jelly,99636,40,8,"['tart cooking apple', 'water', 'pectin', 'sugar', 'food coloring paste']",8548.1,7.0,8320.0,7.0,14.0,3.0,740.0,-
223,beet wine,30101,15900,13,"['beet', 'water', 'sugar', 'yeast cake', 'pepper']",4627.7,1.0,4691.0,19.0,19.0,0.0,395.0,-
224,dandelion wine,165697,87842,6,"['dandelion green', 'water', 'lemon', 'juice', 'orange', 'sugar', 'yeast cake']",7235.9,1.0,7402.0,3.0,10.0,0.0,622.0,-
225,homesteader s fireweed honey,386564,60,6,"['clover blossom', 'clover blossom', 'blossom', 'alum', 'sugar', 'water']",17554.0,0.0,18127.0,1.0,0.0,0.0,1511.0,-
226,rolled fondant,65471,30,18,"['gelatin', 'water', 'glucose', 'glycerin', 'vegetable shortening', 'sugar icing', 'food coloring paste']",3984.2,40.0,3759.0,1.0,11.0,37.0,318.0,-
227,coconut ice cream gelato,297777,35,6,"['milk', 'coconut', 'cream', 'coconut']",350.6,39.0,102.0,2.0,5.0,93.0,9.0,-
228,m   m s  hot chocolate,349430,10,5,"['m&m', 'milk']",412.0,30.0,132.0,6.0,20.0,61.0,16.0,-
229,macaroon bars,93577,34,6,"['coconut', 'milk', 'almond extract', 'crescent dinner roll']",1040.8,64.0,440.0,32.0,40.0,156.0,49.0,-
230,old fashioned coconut custard,116913,80,5,"['milk', 'sugar', 'egg', 'cream', 'milk', 'coconut']",792.4,72.0,260.0,11.0,39.0,154.0,25.0,-
231,super simple butterscotch sauce,201304,5,8,"['milk', 'morsel']",723.6,60.0,304.0,7.0,16.0,155.0,28.0,-
232,andri s chicken,184001,30,9,"['chicken breast', 'butter', 'champignon mushroom', 'pepper', 'garlic', 'parsley flake', 'seasoning salt', 'sherry']",351.8,18.0,11.0,9.0,54.0,30.0,2.0,-
233,delectable dijon chicken,256345,20,11,"['butter', 'chicken breast', 'water', 'mustard', 'garlic', 'salt', 'sauce']",164.0,7.0,1.0,19.0,55.0,11.0,0.0,-
234,juan s buttery garlic chicken,76697,65,5,"['chicken breast', 'butter', 'garlic', 'garlic', 'lemon pepper seasoning', 'seasoning salt']",339.5,37.0,0.0,10.0,55.0,74.0,0.0,-
235,mushroom steak topper,314589,15,5,"['butter', 'durkee onion', 'champignon mushroom', 'garlic', 'garlic', 'salt', 'sauce']",98.8,13.0,7.0,9.0,4.0,27.0,1.0,-
236,quick   easy garlic chicken with parmesan,259533,35,7,"['butter', 'garlic', 'chicken breast', 'parmesan cheese', 'seasoning salt', 'salt']",600.2,68.0,1.0,40.0,93.0,130.0,0.0,-
237,chocolate eclair dessert  no cook,27030,20,9,"['cracker', 'topping', 'vanilla pudding', 'milk', 'baking cocoa', 'butter', 'corn syrup', 'vanilla', 'sugar icing']",221.3,12.0,139.0,11.0,2.0,31.0,12.0,-
238,cutout cookie decorator icing,263362,10,11,"['sugar icing', 'milk', 'corn syrup', 'butter', 'vanilla', 'food coloring paste']",612.3,20.0,478.0,5.0,0.0,42.0,42.0,-
239,dream whip butter frosting,455015,30,12,"['milk', 'vanilla', 'dream whip', 'sugar icing', 'butter']",860.4,29.0,674.0,6.0,4.0,69.0,57.0,-
240,graham cracker chocolate eclairs,112529,15,11,"['pudding', 'milk', 'cracker', 'topping', 'cocoa powder', 'sugar icing', 'butter', 'corn syrup', 'vanilla extract', 'milk']",790.3,35.0,325.0,36.0,22.0,49.0,45.0,-
241,paula deen s chocolate eclair cake,264304,1460,15,"['cracker', 'pudding', 'milk', 'topping', 'sugar icing', 'cocoa', 'butter', 'corn syrup', 'vanilla extract']",322.6,16.0,145.0,12.0,8.0,31.0,17.0,-
242,creamed peas,117300,56,9,"['butter', 'vegetable oil', 'durkee onion', 'pea', 'cream', 'pepper']",159.7,10.0,29.0,0.0,12.0,15.0,6.0,-
243,fried noodles,104260,26,6,"['egg noodle', 'butter', 'cream', 'pepper']",641.2,43.0,8.0,7.0,32.0,79.0,27.0,-
244,noodles and cabbage,104046,25,7,"['cabbage', 'durkee onion', 'butter', 'egg noodle', 'pepper', 'cream']",564.0,25.0,20.0,5.0,34.0,43.0,28.0,-
245,our traditional pierogies,224555,75,9,"['pierogi', 'cream', 'butter', 'durkee onion', 'pepper']",206.7,34.0,1.0,1.0,2.0,69.0,0.0,-
246,sour cream potato casserole,235469,50,7,"['potato', 'butter', 'durkee onion', 'cream', 'pepper', 'cheese']",240.0,17.0,6.0,6.0,12.0,34.0,9.0,-
247,classic cooked eggnog,64564,1470,17,"['egg', 'sugar', 'salt', 'milk', 'vanilla']",105.9,8.0,17.0,3.0,11.0,13.0,2.0,-
248,large pearl tapioca pudding  aka eyeball pudding,87138,90,10,"['tapioca', 'milk', 'salt', 'egg', 'sugar', 'vanilla']",258.5,10.0,101.0,6.0,13.0,19.0,14.0,-
249,rich baked custard,322393,50,9,"['egg', 'sugar', 'salt', 'vanilla', 'milk']",213.4,13.0,100.0,8.0,18.0,20.0,8.0,-
250,safe eggnog,16163,735,17,"['egg', 'sugar', 'salt', 'milk', 'vanilla']",109.1,8.0,17.0,3.0,11.0,13.0,2.0,-
251,sago cream dessert,128188,25,11,"['sago', 'milk', 'salt', 'sugar', 'egg', 'vanilla']",169.0,10.0,55.0,10.0,14.0,17.0,6.0,-
252,atlanta bread chicken salad,346713,20,1,"['chicken breast', 'mayonnaise', 'salt', 'pepper']",172.5,6.0,0.0,7.0,64.0,4.0,0.0,-
253,better dressing for coleslaw,209944,5,2,"['mayonnaise', 'oil', 'lemon juice concentrate', 'salt', 'garlic', 'celery seed', 'pepper']",143.2,22.0,3.0,8.0,0.0,10.0,1.0,-
254,betty crocker chicken salad filling,340907,10,2,"['chicken meat', 'celery seed', 'lemon juice concentrate', 'salt', 'pepper', 'mayonnaise', 'egg']",275.0,26.0,10.0,25.0,42.0,17.0,2.0,-
255,simple chicken salad,443811,5,2,"['chicken meat', 'celery seed', 'lemon juice concentrate', 'salt', 'pepper', 'mayonnaise', 'egg']",218.4,22.0,8.0,15.0,28.0,14.0,2.0,-
