,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
261,garlic  rosemary and parmesan au gratin potatoes,65840,75,8,"['butter', 'wheat flour', 'milk', 'rosemary sprigs', 'garlic', 'salt', 'pepper', 'potato', 'parmesan cheese']",272.2,16.0,5.0,21.0,18.0,32.0,12.0,-
262,parmesan sauce  super easy,427536,10,5,"['butter', 'milk', 'wheat flour', 'parmesan cheese', 'garlic', 'pepper']",191.3,14.0,1.0,19.0,30.0,28.0,3.0,-
263,skillet cream corn,184802,5,8,"['kernel corn', 'cream', 'salt', 'sugar', 'garlic', 'butter', 'milk', 'wheat flour', 'parmesan cheese', 'pepper']",328.6,33.0,25.0,21.0,14.0,65.0,10.0,-
264,spinach europa,38248,28,5,"['spinach', 'butter', 'wheat flour', 'milk', 'pepper', 'garlic', 'parmesan cheese']",249.7,28.0,2.0,16.0,22.0,56.0,4.0,-
265,borden s mini cheesecakes,28028,20,15,"['cracker crumb', 'sugar', 'butter', 'cheese', 'milk', 'egg', 'vanilla']",210.8,22.0,57.0,6.0,8.0,39.0,5.0,-
266,chocolate cheesecake slice,10126,55,7,"['butter', 'cocoa', 'sugar', 'egg', 'wheat flour', 'cheese', 'vanilla', 'egg']",332.5,32.0,89.0,6.0,9.0,64.0,10.0,-
267,chocolate malted cheesecake,24996,85,14,"['cracker crumb', 'butter', 'sugar', 'cheese', 'milk', 'chocolate chip cookie', 'malt drink powder', 'egg', 'vanilla']",376.8,39.0,112.0,11.0,14.0,72.0,10.0,-
268,german cheesecake,252175,95,9,"['butter', 'sugar', 'egg', 'wheat flour', 'egg', 'cheese', 'vanilla', 'milk']",581.8,60.0,119.0,15.0,21.0,110.0,15.0,-
269,zebra brownies,228914,60,11,"['butter', 'sugar', 'cocoa', 'wheat flour', 'cheese', 'egg', 'vanilla']",685.0,60.0,241.0,15.0,22.0,112.0,25.0,-
270,golden pork chops,408825,135,17,"['pork loin chop', 'mushroom soup', 'champignon mushroom', 'durkee onion', 'garlic', 'pepper', 'oil']",347.4,29.0,20.0,51.0,55.0,34.0,5.0,-
271,indian pork chops and rice,182540,60,14,"['pork loin chop', 'mustard', 'clove', 'salt', 'pepper', 'oil', 'mushroom soup', 'grain rice', 'durkee onion', 'tomato']",474.3,27.0,11.0,20.0,54.0,27.0,16.0,-
272,pork chops and dressing,463888,70,6,"['pork loin chop', 'oil', 'durkee onion', 'celery seed', 'champignon mushroom', 'stuffing cube', 'mushroom soup', 'water']",396.1,31.0,11.0,25.0,84.0,30.0,2.0,-
273,pork chops cheddar bake,323018,75,7,"['pork loin chop', 'mushroom soup', 'water', 'grain rice', 'cheddar cheese', 'durkee onion', 'bell pepper', 'champignon mushroom', 'durkee onion']",496.2,34.0,5.0,19.0,95.0,47.0,7.0,-
274,savory pork chop dinner,76332,50,10,"['pork loin chop', 'butter', 'oil', 'water', 'tomato', 'mushroom soup', 'durkee onion', 'mustard', 'champignon mushroom', 'pepper', 'grain rice']",491.6,37.0,22.0,28.0,58.0,48.0,12.0,-
275,ceci ragu,285032,15,5,"['chicken broth', 'tomato', 'garbanzo bean', 'artichoke heart', 'garlic', 'leaf basil', 'oregano', 'pepper']",107.7,1.0,8.0,18.0,11.0,0.0,6.0,['italian']
276,garlic chicken pasta primavera,116796,30,5,"['penne pasta', 'oil', 'garlic', 'chicken breast', 'pepper', 'vegetable', 'chicken broth', 'leaf basil', 'parmesan cheese']",609.6,27.0,6.0,15.0,64.0,25.0,26.0,"['american', 'italian']"
277,quick and easy chicken noodle soup,217558,40,4,"['butter', 'durkee onion', 'celery seed', 'garlic', 'chicken broth', 'chicken broth', 'chicken breast', 'egg noodle', 'baby carrot', 'leaf basil', 'oregano', 'pepper']",191.6,10.0,11.0,40.0,38.0,13.0,3.0,"['american', 'italian']"
278,slow cooked italian stew  crock pot,201870,255,11,"['durkee onion', 'baby carrot', 'chicken sausage', 'chicken breast', 'pepper', 'zucchini', 'chicken broth', 'tomato', 'rosemary sprigs', 'oregano', 'garlic', 'bean', 'leaf basil']",292.9,11.0,40.0,38.0,47.0,11.0,11.0,['italian']
279,pasta with creamy goat cheese tomato sauce,160026,13,4,"['penne pasta', 'tomato puree', 'goat cheese', 'oregano', 'leaf basil', 'garlic', 'pepper']",263.3,1.0,28.0,1.0,19.0,1.0,18.0,-
280,cranky s weekday chicken parmesan,473237,55,12,"['tomato', 'garlic', 'oil', 'leaf basil', 'leaf', 'breadcrumb', 'parmesan cheese', 'salt', 'garlic', 'oregano', 'pork tenderloin']",494.9,16.0,37.0,34.0,120.0,11.0,12.0,['italian']
281,grilled tuscan chicken panini,510493,130,15,"['mayonnaise', 'leaf basil', 'lemon juice concentrate', 'garlic', 'oil', 'seasoning salt', 'salt', 'pepper', 'pork tenderloin', 'ciabatta', 'tomato', 'avocado', 'gouda cheese']",751.2,88.0,23.0,55.0,73.0,60.0,8.0,['italian']
282,thin crisp tortilla pizzas with tomatoes   goat cheese,146323,35,14,"['corn tortilla', 'oil', 'skim mozzarella cheese', 'tomato', 'garlic', 'leaf basil', 'goat cheese']",478.7,53.0,13.0,36.0,70.0,80.0,2.0,['italian']
283,will s spaghetti,299786,30,12,"['oil', 'turkey breast', 'durkee onion', 'garlic', 'tomato sauce', 'tomato', 'oregano', 'leaf parsley', 'leaf basil', 'seasoning salt', 'sauce', 'spaghetti noodle']",743.1,35.0,44.0,36.0,64.0,20.0,34.0,['italian']
284,fettuccine with cherry tomatoes  avocado and bacon,381525,30,12,"['garlic', 'oil', 'tomato', 'bacon', 'fettuccine', 'wine vinegar', 'leaf basil', 'avocado', 'basil leave']",972.4,116.0,8.0,25.0,40.0,83.0,18.0,-
285,betty crocker s hermits,403680,70,9,"['butter', 'sugar', 'egg', 'espresso', 'wheat flour', 'baking soda', 'salt', 'nutmeg', 'cinnamon', 'raisin', 'walnut']",364.3,24.0,129.0,11.0,9.0,32.0,18.0,-
286,nutmeg cupcakes,73242,35,10,"['shortening', 'sugar', 'wheat flour', 'egg', 'salt', 'nutmeg', 'raisin', 'baking soda']",242.0,14.0,93.0,12.0,5.0,11.0,12.0,-
287,persimmon cookies,12854,30,4,"['shortening', 'sugar', 'persimmon pulp', 'egg', 'wheat flour', 'salt', 'baking soda', 'baking powder', 'cinnamon', 'walnut', 'raisin']",106.3,8.0,29.0,2.0,2.0,6.0,4.0,-
288,spicy buttermilk coffee cake,143308,60,14,"['wheat flour', 'sugar', 'salt', 'shortening', 'baking soda', 'cinnamon', 'nutmeg', 'egg', 'buttermilk', 'walnut']",353.3,19.0,145.0,21.0,8.0,16.0,18.0,-
289,spicy carrot muffins,209681,35,8,"['wheat flour', 'sugar', 'raisin', 'walnut', 'baking soda', 'cinnamon', 'nutmeg', 'salt', 'baby carrot', 'egg', 'vegetable oil']",349.7,28.0,110.0,14.0,9.0,12.0,14.0,-
290,baked apricot brie,135544,17,7,"['cream brie cheese', 'apricot preserve', 'almond']",182.4,17.0,31.0,10.0,16.0,33.0,4.0,['french']
291,brie cherry pastry cups,340888,30,11,"['pastry', 'cherry preserve', 'cream brie cheese', 'pistachio', 'chive']",65.8,6.0,9.0,1.0,2.0,6.0,2.0,['french']
292,raspberry brie en croute,16021,50,7,"['pastry', 'cream brie cheese', 'raspberry preserve', 'almond']",410.7,43.0,28.0,14.0,23.0,53.0,9.0,['french']
293,baked brie in puff pastry with apricot or raspberry preserves,48907,30,10,"['pastry', 'cream brie cheese', 'almond', 'apricot preserve']",228.3,23.0,15.0,8.0,13.0,31.0,5.0,-
294,brie or camembert in puff pastry,149805,30,8,"['cream brie cheese', 'pastry']",442.2,49.0,2.0,14.0,21.0,56.0,9.0,-
295,barbecue sauce,10217,25,3,"['oil', 'durkee onion', 'ketchup', 'water', 'lemon juice concentrate', 'sugar', 'sauce', 'mustard', 'salt', 'pepper']",353.3,42.0,91.0,78.0,3.0,17.0,9.0,['american']
296,boston baked beans pressure cooker,16796,50,6,"['bean', 'cooking oil', 'salt', 'sugar', 'mustard', 'molasses', 'ketchup', 'durkee onion', 'water']",153.8,5.0,97.0,33.0,1.0,2.0,10.0,['american']
297,easy stove top baked beans,394023,33,4,"['durkee onion', 'bean', 'sugar', 'molasses', 'ketchup', 'mustard']",153.9,2.0,46.0,19.0,10.0,2.0,10.0,['american']
298,new england baked beans   crock pot,209901,590,8,"['navy bean', 'water', 'durkee onion', 'ketchup', 'sugar', 'mustard', 'molasses', 'salt', 'salt pork']",559.7,3.0,211.0,68.0,48.0,0.0,38.0,['american']
299,slow cooked  baked  beans,115501,800,9,"['navy bean', 'durkee onion', 'ketchup', 'sugar', 'mustard', 'molasses', 'smoke', 'water', 'salt pork', 'salt']",375.5,13.0,114.0,39.0,27.0,14.0,21.0,['american']
300,apple cider cheesecake   no cook,154964,130,5,"['apple pie fill', 'cracker crust', 'cheese', 'cream', 'apple cider drink mix', 'topping', 'granola cereal']",372.9,37.0,82.0,13.0,9.0,61.0,11.0,-
301,creamy amaretto dip,340928,7,3,"['cream', 'sugar icing', 'almond extract', 'amaretto liqueur']",489.5,59.0,95.0,4.0,11.0,120.0,10.0,-
302,creamy microwave cheesecake,241524,200,7,"['cheese', 'sugar', 'egg', 'cream', 'vanilla extract', 'cracker crust', 'apple pie fill']",367.2,36.0,96.0,11.0,10.0,58.0,11.0,-
303,homemade devonshire cream,319296,15,3,"['cheese', 'cream', 'sugar icing']",275.0,39.0,16.0,7.0,10.0,81.0,2.0,-
304,no bake cheesecake phyllo cups,433623,15,7,"['cheese', 'cream', 'sugar icing', 'phyllo cup']",64.0,8.0,11.0,1.0,2.0,16.0,1.0,-
305,cheddar butternut squash soup  lightened up,174955,35,12,"['butternut squash', 'chicken broth', 'cream', 'cheddar cheese', 'butter', 'cayenne pepper', 'salt', 'pepper', 'sugar', 'chive']",260.4,20.0,20.0,7.0,16.0,41.0,10.0,['american']
306,cheese pecan cookies,261645,25,12,"['butter', 'cheddar cheese', 'garlic', 'cayenne pepper', 'wheat flour', 'pecan halve', 'sugar']",120.7,14.0,0.0,8.0,7.0,29.0,1.0,['american']
307,cheesy breadsticks,293935,160,13,"['purpose flour', 'salt', 'cayenne pepper', 'baking powder', 'butter', 'cheddar cheese', 'cream']",290.9,28.0,1.0,25.0,14.0,56.0,8.0,['american']
308,cream cheese cheesecake,38703,90,13,"['butter', 'chocolate cookie crumb', 'cheese', 'sugar', 'egg', 'lemon zest', 'vanilla extract', 'salt', 'cream']",383.8,48.0,67.0,9.0,13.0,97.0,6.0,['american']
309,hamburger noodle casserole,59243,75,9,"['butter', 'ground beef', 'garlic', 'salt', 'pepper', 'sugar', 'tomato sauce', 'spaghetti noodle', 'scallion', 'cheese', 'cream', 'cheddar cheese']",401.5,37.0,24.0,55.0,37.0,61.0,9.0,['american']
310,baby red potatoes with garlic and parsley,43400,80,12,"['potato', 'garlic', 'leaf parsley', 'butter']",368.4,18.0,10.0,5.0,14.0,36.0,20.0,-
311,gooey tomato burgers,366309,35,10,"['ground beef', 'cheese', 'tomato sauce', 'garlic']",307.1,25.0,19.0,36.0,56.0,39.0,3.0,-
312,mashed potatoes with garlic and bleu cheese,184768,35,8,"['potato', 'garlic', 'cheese', 'milk', 'leaf parsley', 'pepper']",344.2,18.0,8.0,21.0,28.0,39.0,15.0,-
313,potatoes in bleu,164433,65,11,"['potato', 'leaf parsley', 'butter', 'cheese']",555.5,12.0,27.0,5.0,27.0,23.0,36.0,-
314,skinny garlic mashed potatoes,266443,30,8,"['potato', 'leaf parsley', 'garlic', 'chicken broth', 'herb cheese spread']",165.6,0.0,6.0,3.0,8.0,0.0,12.0,-
315,cinco de mango salsa recipe,319712,15,2,"['mango', 'jalapeno pepper', 'bell pepper', 'durkee onion', 'ground cilantro', 'lime juice concentrate', 'oil', 'cumin', 'salt']",111.3,4.0,78.0,6.0,1.0,2.0,7.0,"['american', 'mexican']"
316,mexican tuna salad,32736,45,6,"['water', 'tomato', 'durkee onion', 'ground cilantro', 'lime juice concentrate', 'jalapeno pepper', 'salt', 'leaf lettuce', 'tortilla chip']",135.5,4.0,17.0,28.0,38.0,3.0,3.0,"['american', 'mexican']"
317,rice verde,198418,25,8,"['water', 'grain rice', 'durkee onion', 'ground cilantro', 'garlic', 'salt', 'cayenne pepper', 'oil']",190.4,2.0,0.0,24.0,6.0,1.0,13.0,"['american', 'caribbean', 'mexican']"
318,salsa cruda   pico de gallo,362382,20,5,"['tomato', 'durkee onion', 'garlic', 'jalapeno pepper', 'ground cilantro', 'oil', 'lime juice concentrate', 'salt']",25.3,0.0,12.0,0.0,2.0,0.0,1.0,['mexican']
319,southwestern cole slaw,222312,10,3,"['cabbage', 'lime juice concentrate', 'honey', 'durkee onion', 'jalapeno pepper', 'ground cilantro', 'salt']",22.2,0.0,17.0,0.0,1.0,0.0,1.0,"['american', 'mexican']"
320,asparagus with olive oil   herbs,87478,25,9,"['leaf parsley', 'garlic', 'olive oil', 'asparagus', 'pepper', 'mint', 'lemon juice concentrate']",124.3,14.0,9.0,1.0,9.0,6.0,2.0,-
321,baked garlic asparagus,212191,10,11,"['asparagus', 'oil', 'garlic', 'leaf parsley', 'pepper', 'salt']",57.4,5.0,8.0,0.0,5.0,2.0,1.0,-
322,broiled mushrooms,136600,17,10,"['shiitake mushroom', 'lemon juice concentrate', 'garlic', 'leaf parsley', 'oil', 'pepper']",89.7,7.0,13.0,0.0,2.0,3.0,4.0,-
323,garlic string   green bean salad,253766,25,6,"['string bean', 'oil', 'butter', 'garlic', 'lemon juice concentrate', 'salt', 'pepper', 'leaf parsley', 'lemon zest']",164.1,20.0,8.0,13.0,5.0,16.0,3.0,-
324,roasted brussels sprouts with lemon,468280,30,9,"['oil', 'garlic', 'salt', 'pepper', 'sprout', 'lemon zest', 'lemon juice concentrate']",54.7,3.0,7.0,6.0,5.0,1.0,2.0,-
325,basil zucchini boats,431232,30,8,"['zucchini', 'butter', 'leaf basil', 'parmesan cheese', 'pepper']",139.3,15.0,20.0,10.0,14.0,29.0,2.0,-
326,creamy fettuccine,106044,25,6,"['fettuccine', 'butter', 'half', 'parmesan cheese', 'pepper']",569.8,39.0,7.0,16.0,41.0,73.0,21.0,-
327,easy smashed taters,468580,55,8,"['russet potato', 'butter', 'half', 'parmesan cheese', 'pepper']",300.6,20.0,7.0,2.0,13.0,40.0,13.0,-
328,joy s pasta with chicken and broccoli,55664,50,8,"['olive oil', 'garlic', 'chicken breast', 'broccoli floret', 'oil', 'leaf basil', 'pepper flake', 'pepper', 'wine', 'chicken broth', 'butter', 'bow tie pasta', 'parmesan cheese']",499.9,35.0,5.0,11.0,48.0,25.0,16.0,-
329,lightened up creamy spinach fettucine,417517,20,6,"['spinach fettuccine', 'cheese', 'parmesan cheese', 'butter', 'pepper flake', 'pepper']",486.3,23.0,0.0,11.0,38.0,43.0,22.0,-
330,avocado and tomatillo dip,12012,5,8,"['tomatillo', 'garlic', 'avocado', 'ground cilantro', 'lime juice concentrate', 'durkee onion', 'salt', 'pepper']",278.7,35.0,19.0,0.0,8.0,16.0,6.0,"['american', 'mexican']"
331,tomato avocado salsa,372760,130,2,"['zest', 'lime juice concentrate', 'tomato', 'durkee onion', 'ground cilantro', 'garlic', 'salt', 'pepper', 'avocado']",48.8,5.0,4.0,1.0,1.0,2.0,1.0,['american']
332,camarones al ajillo  garlic shrimp,220780,25,4,"['shrimp', 'oil', 'lime juice concentrate', 'garlic', 'salt', 'pepper', 'ground cilantro']",173.4,14.0,1.0,8.0,38.0,6.0,1.0,-
333,corn  tomato  and avocado salad,479380,15,5,"['oil', 'lime juice concentrate', 'ground cilantro', 'salt', 'pepper', 'kernel corn', 'avocado', 'tomato', 'durkee onion']",501.0,50.0,71.0,14.0,20.0,24.0,17.0,-
334,luscious lime shrimp,66266,43,8,"['ground cilantro', 'garlic', 'durkee onion', 'jalapeno pepper', 'lime juice concentrate', 'oil', 'pepper', 'salt', 'shrimp']",42.7,2.0,1.0,5.0,11.0,1.0,0.0,-
335,buffet style fluffy oven scrambled eggs for a crowd,325569,30,9,"['butter', 'egg', 'salt', 'pepper', 'cream', 'milk']",241.2,29.0,3.0,20.0,28.0,43.0,1.0,-
336,crescent roll breakfast casserole,252121,40,9,"['crescent roll', 'sausage', 'jack cheese', 'egg', 'milk', 'pepper', 'salt', 'pepper', 'oregano']",467.8,48.0,8.0,34.0,47.0,69.0,7.0,-
337,delish scrambled eggs,215662,10,7,"['egg', 'milk', 'cream', 'salt', 'pepper', 'butter', 'cheese', 'cheddar cheese']",345.6,44.0,3.0,14.0,38.0,75.0,0.0,-
338,eggs and sausage,398032,20,5,"['sausage', 'egg', 'cream', 'pepper', 'pepper', 'butter']",472.5,62.0,1.0,33.0,48.0,75.0,0.0,-
339,eggs cocotte,305703,7,4,"['egg', 'butter', 'cream', 'salt', 'pepper']",194.7,27.0,1.0,4.0,13.0,48.0,0.0,-
340,cinnamon glazed almonds,20134,57,11,"['butter', 'egg white', 'salt', 'sugar', 'almond', 'cinnamon']",480.7,53.0,110.0,10.0,24.0,34.0,11.0,-
341,cinnamon roasted almonds,80153,75,10,"['egg white', 'water', 'almond', 'sugar', 'salt', 'cinnamon']",231.0,27.0,30.0,1.0,15.0,6.0,4.0,-
342,cinnamon toasted almonds,398191,25,12,"['egg white', 'vanilla extract', 'almond', 'sugar', 'sugar', 'salt', 'cinnamon']",984.8,112.0,167.0,45.0,64.0,27.0,20.0,-
343,coconut vanilla macaroons,127081,20,13,"['vegetable oil cooking spray', 'coconut', 'sugar', 'egg white', 'vanilla extract', 'salt']",79.1,7.0,33.0,2.0,1.0,20.0,2.0,-
344,german cinnamon roasted almonds or pecans,340248,60,12,"['butter', 'egg white', 'salt', 'sugar', 'almond', 'cinnamon']",226.1,24.0,51.0,1.0,11.0,16.0,5.0,-
345,basic machine french bread,46501,195,4,"['water', 'wheat flour', 'salt', 'yeast']",154.4,0.0,0.0,12.0,9.0,0.0,10.0,-
346,easy cinnamon bread,97813,50,4,"['yeast', 'wheat flour', 'sugar', 'salt', 'cinnamon', 'butter', 'water', 'raisin']",159.2,3.0,23.0,8.0,7.0,6.0,10.0,-
347,gluten free oatmeal bread,385281,1890,9,"['water', 'date sugar', 'yeast', 'wheat flour', 'guar gum', 'salt', 'oil', 'oatmeal']",124.1,6.0,2.0,4.0,7.0,3.0,6.0,-
348,pete s bread machine bread,286226,15,6,"['water', 'salt', 'sugar', 'cinnamon', 'raisin', 'wheat flour', 'yeast']",222.2,1.0,29.0,19.0,16.0,0.0,16.0,-
349,rustic wheat cinnamon raisin bread,234351,175,17,"['wheat bread flour', 'yeast', 'salt', 'cinnamon', 'water', 'honey', 'maple syrup', 'raisin', 'oil', 'wheat flour', 'oatmeal']",162.2,2.0,34.0,6.0,8.0,1.0,11.0,-
350,bavarian pork loin,55246,195,7,"['pork loin chop', 'durkee onion', 'apple', 'honey', 'caraway seed', 'apple butter', 'mustard', 'garlic salt']",738.3,62.0,109.0,10.0,115.0,69.0,11.0,['german']
351,apple glazed pork chops,453701,70,15,"['pork loin chop', 'vegetable oil cooking spray', 'garlic salt', 'pepper', 'allspice', 'cinnamon', 'honey', 'apple juice', 'sauce', 'water', 'cornstarch', 'apple']",545.2,27.0,202.0,5.0,83.0,30.0,18.0,-
352,crockpot honey apple pork loin,515281,430,10,"['pork loin chop', 'apple', 'honey', 'cinnamon']",729.6,61.0,118.0,5.0,113.0,69.0,11.0,-
353,pork chops and apple,83440,75,8,"['pork loin chop', 'durkee onion', 'apple', 'honey', 'lemon', 'cayenne pepper', 'allspice', 'cinnamon', 'salt', 'water']",360.8,31.0,82.0,14.0,37.0,37.0,9.0,-
354,sweet   spicy pork chop casserole,63629,90,8,"['pork loin chop', 'oil', 'tarragon leave', 'pepper', 'apple', 'durkee onion', 'sugar', 'cinnamon', 'butter', 'lemon', 'juice', 'water']",675.9,52.0,183.0,6.0,70.0,60.0,19.0,-
355,cucumber  chive and goat cheese salad,254311,10,3,"['cucumber', 'goat cheese', 'chive', 'oil', 'lemon juice concentrate', 'pepper']",176.4,23.0,8.0,6.0,13.0,34.0,1.0,-
356,garden gazpacho salad,88512,90,3,"['tomato', 'cucumber', 'bell pepper', 'celery seed', 'durkee onion', 'leaf parsley', 'jalapeno pepper', 'wine vinegar', 'lemon juice concentrate', 'oil', 'mustard', 'oregano', 'garlic', 'pepper']",54.3,5.0,10.0,1.0,2.0,2.0,1.0,-
357,obsessive gazpacho,179248,30,3,"['tomato', 'durkee onion', 'cucumber', 'bell pepper', 'celery seed', 'leaf parsley', 'chive', 'ground cilantro', 'garlic', 'wine vinegar', 'oil', 'lemon juice concentrate', 'sugar', 'salt', 'pepper', 'jalapeno pepper', 'sauce', 'tomato juice']",98.6,8.0,32.0,16.0,3.0,4.0,3.0,-
358,pierogies in pepper shallot sauce  crock pot,85277,305,4,"['tomato', 'shallot', 'bell pepper', 'oil', 'wine vinegar', 'seasoning salt', 'pepper', 'pierogi']",73.5,4.0,26.0,14.0,3.0,2.0,3.0,-
359,texas caesar salad,395464,15,7,"['ground cilantro', 'yogurt', 'wine vinegar', 'parmesan cheese', 'shallot', 'anchovy fillet', 'jalapeno pepper', 'lemon juice concentrate', 'oil', 'romaine lettuce', 'pepper', 'shoepeg corn', 'oil', 'crouton']",364.6,49.0,5.0,50.0,11.0,25.0,6.0,-
360,canned  bottled  salsa,97196,300,26,"['tomato', 'salt', 'durkee onion', 'garlic', 'jalapeno pepper', 'bell pepper', 'ground cilantro', 'cumin', 'tomato paste', 'lime juice concentrate']",178.6,2.0,84.0,5.0,15.0,1.0,13.0,['mexican']
361,cooking class refried beans,240816,140,21,"['bean', 'water', 'vegetable shortening', 'durkee onion', 'salt', 'garlic']",210.7,31.0,5.0,36.0,5.0,29.0,1.0,['mexican']
362,flour tortilla recipe,204109,50,14,"['wheat flour', 'salt', 'vegetable shortening', 'baking powder', 'water']",227.6,13.0,0.0,10.0,8.0,12.0,10.0,['mexican']
363,mexican meat mix  to go with chimichangas,38308,810,18,"['beef roast', 'vegetable shortening', 'durkee onion', 'chili pepper', 'chili salsa', 'garlic', 'wheat flour', 'salt', 'cumin']",189.6,11.0,3.0,26.0,55.0,13.0,1.0,['mexican']
364,steak and mushroom pot pies,484234,44,25,"['pastry', 'oil', 'beef', 'champignon mushroom', 'durkee onion', 'rosemary sprigs', 'tomato paste', 'garlic', 'wheat flour', 'sodium beef stock', 'baby carrot', 'salt', 'pepper', 'egg', 'water']",470.5,48.0,10.0,18.0,16.0,36.0,13.0,-
365,bean and bacon soup,79354,150,16,"['bean', 'bacon', 'durkee onion', 'celery seed', 'baby carrot', 'tomato', 'stock', 'ham hock', 'leaf', 'thyme sprigs', 'pepper', 'sausage']",72.0,8.0,9.0,4.0,3.0,8.0,1.0,['american']
366,four seasons  brown sauce  sauce espagnole,38025,680,8,"['pork fatback', 'baby carrot', 'durkee onion', 'thyme sprigs', 'leaf', 'salt', 'pepper', 'wheat flour', 'butter', 'beef stock', 'tomato', 'wine']",411.9,25.0,18.0,126.0,20.0,51.0,14.0,"['american', 'french']"
367,meatless cassoulet au vin,233218,70,10,"['navy bean', 'garlic', 'durkee onion', 'clove', 'baby carrot', 'tomato', 'champignon mushroom', 'garlic mushroom soup mix', 'wine', 'leaf', 'thyme sprigs', 'salt', 'pepper']",270.7,1.0,20.0,16.0,27.0,0.0,13.0,['french']
368,italian sausage and potato bisque soup,454633,65,8,"['oil', 'sausage', 'durkee onion', 'tomato', 'potato', 'leaf parsley', 'celery seed', 'beef stock', 'leaf', 'thyme sprigs', 'pepper', 'lemon juice concentrate', 'salt']",227.1,14.0,20.0,80.0,32.0,14.0,7.0,-
369,justines rustic chicken  sausage and lentil soup,245610,90,17,"['chicken thigh', 'sausage', 'lentil', 'durkee onion', 'celery seed', 'garlic', 'beef stock', 'wine', 'tomato', 'leaf', 'thyme sprigs', 'salt', 'pepper', 'olive oil']",383.3,26.0,22.0,91.0,48.0,24.0,8.0,-
370,blue cheese lamb burgers,35468,15,4,"['lamb', 'leaf parsley', 'rosemary sprigs', 'pepper', 'cheese']",632.4,80.0,0.0,29.0,74.0,126.0,0.0,-
371,creamy blue  bleu  cheese dressing,168916,10,4,"['mayonnaise', 'cream', 'leaf parsley', 'lemon juice concentrate', 'garlic', 'sauce', 'salt', 'pepper', 'tabasco jalapeno sauce', 'cheese']",776.8,103.0,40.0,70.0,29.0,114.0,10.0,-
372,lemon garlic marinade for chicken,92702,65,6,"['garlic', 'oil', 'leaf parsley', 'lemon juice concentrate', 'pepper', 'chicken breast']",319.0,27.0,1.0,8.0,72.0,14.0,0.0,-
373,potato ham and leek soup,78838,40,3,"['potato', 'ham', 'butter', 'leek', 'water', 'cheese', 'cream', 'garlic', 'leaf parsley', 'potato', 'pepper']",904.4,84.0,27.0,41.0,52.0,170.0,26.0,-
374,smoked mackerel and cream cheese dip,400953,4,3,"['cheese', 'halibut fillet', 'lemon juice concentrate', 'pepper']",328.9,44.0,0.0,8.0,32.0,72.0,0.0,-
375,anjou bakery s  marion berry pie,460731,65,24,"['wheat flour', 'sugar', 'salt', 'butter', 'cornstarch', 'marionberry', 'sugar']",3353.2,251.0,927.0,25.0,55.0,512.0,150.0,['american']
376,fresh strawberry pie with special shortbread crust,58433,30,10,"['butter', 'wheat flour', 'sugar', 'strawberry', 'gelatin dessert', 'cornstarch', 'water']",2696.8,181.0,1079.0,51.0,47.0,365.0,133.0,"['american', 'scottish']"
377,jack daniel s tipsy cake,151749,120,15,"['chocolate square', 'coffee granule', 'wheat flour', 'water', 'water', 'bourbon whiskey', 'vanilla', 'butter', 'sugar', 'egg']",2666.7,212.0,806.0,98.0,66.0,418.0,106.0,['american']
378,wallis  apple tartin cake,483336,75,16,"['cooking apple', 'butter', 'sugar', 'cinnamon', 'batter', 'wheat flour', 'wheat flour', 'water', 'vanilla', 'sugar']",4240.7,380.0,620.0,89.0,88.0,770.0,159.0,['french']
379,overnight coffee loaves,44154,1441,23,"['yeast', 'water', 'wheat flour', 'sugar', 'salt', 'butter', 'jumbo egg', 'milk', 'cinnamon', 'sugar icing', 'vanilla']",2743.7,197.0,657.0,85.0,72.0,391.0,121.0,-
380,garlicky shrimp veggy pasta,220779,40,11,"['shrimp', 'bow tie pasta', 'asparagus', 'champignon mushroom', 'grape tomato', 'oil', 'garlic', 'garlic', 'pepper', 'salt', 'leaf parsley']",94.3,7.0,5.0,0.0,6.0,3.0,3.0,-
381,herbed grape tomatoes,361350,19,4,"['grape tomato', 'leaf basil', 'ground cilantro', 'oil', 'salt', 'pepper']",52.0,4.0,0.0,3.0,2.0,1.0,2.0,-
382,pam s roasted vegetables,23819,35,7,"['asparagus', 'zucchini', 'pepper', 'tomato', 'grape tomato', 'oil', 'garlic', 'leaf basil']",128.5,11.0,19.0,1.0,11.0,5.0,4.0,-
383,pasta salad with asparagus and chicken,129970,200,4,"['spiral pasta', 'olive', 'asparagus', 'grape tomato', 'parmesan cheese', 'chicken breast', 'balsamic vinaigrette salad dress', 'pepper']",580.9,22.0,12.0,29.0,72.0,14.0,25.0,-
384,roasted grape tomatoes,26231,65,5,"['grape tomato', 'olive oil', 'salt', 'pepper', 'leaf basil']",206.4,31.0,15.0,48.0,2.0,14.0,1.0,-
385,giardiniera  sweet and or hot  pickled vegetables,64772,2895,4,"['olive', 'durkee onion', 'garlic', 'baby carrot', 'celery seed', 'cauliflower floret', 'broccoli floret', 'bell pepper', 'pepper', 'vinegar', 'water', 'sugar', 'salt', 'peppercorn', 'dill weed']",291.0,27.0,75.0,197.0,8.0,11.0,10.0,-
