,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
118,perfect rhubarb pie,64405,85,10,"['rhubarb', 'sugar', 'tapioca flour', 'butter', 'pie crust']",417.6,18.0,217.0,10.0,5.0,18.0,25.0,-
119,wild blackberry or dewberry pie,252790,70,12,"['sugar', 'cinnamon', 'cornstarch', 'butter', 'lemon juice concentrate', 'blackberry', 'pie crust']",515.9,38.0,119.0,14.0,10.0,38.0,23.0,-
120,beef venison jerky,138017,435,5,"['ground beef', 'salt', 'pepper', 'garlic', 'soy sauce', 'sauce', 'sugar', 'smoke', 'cayenne pepper']",2547.2,262.0,71.0,419.0,430.0,332.0,8.0,-
121,cola ribs,19717,310,6,"['pork baby back rib', 'durkee onion', 'cola', 'barbecue sauce', 'soy sauce', 'sugar', 'garlic', 'sauce', 'pepper']",3126.3,270.0,509.0,257.0,424.0,310.0,57.0,-
122,flint coney island hot dog sauce,391701,45,6,"['butter', 'margarine', 'ground beef', 'durkee onion', 'garlic', 'chili powder', 'mustard', 'tomato paste', 'water', 'dog', 'pepper']",2895.5,310.0,177.0,279.0,381.0,400.0,27.0,-
123,susie smith s sesame lemon chicken,482003,35,2,"['soy sauce', 'lemon juice concentrate', 'sesame oil', 'sugar', 'chicken meat']",3094.8,340.0,38.0,373.0,489.0,309.0,6.0,-
124,teriyaki pot roast,96093,200,8,"['roast', 'durkee onion', 'pineapple chunk', 'soy sauce', 'ginger', 'sugar', 'garlic', 'cornstarch']",3930.0,410.0,385.0,117.0,514.0,539.0,38.0,-
125,barb s unstuffed cabbage,88367,50,7,"['ground beef', 'durkee onion', 'tomato', 'cabbage', 'sauce mix', 'water']",244.0,18.0,19.0,10.0,36.0,22.0,6.0,-
126,cheddar macaroni beef casserole,293447,30,11,"['cheese dinner mix', 'ground beef', 'tomato', 'oregano', 'cheddar cheese']",483.6,28.0,41.0,35.0,71.0,42.0,14.0,-
127,haddock steamed with veggies,166349,15,8,"['halibut fillet', 'cabbage', 'durkee onion', 'tomato', 'cheddar cheese', 'pepper']",349.6,16.0,15.0,32.0,107.0,31.0,2.0,-
128,macaroni and beef casserole,266902,25,11,"['cheese dinner mix', 'ground beef', 'tomato', 'oregano sprig', 'cheddar cheese']",539.7,35.0,37.0,37.0,77.0,56.0,14.0,-
129,short cut spinach  and cheese souffle stuffed tomatoes,126096,25,7,"['tomato', 'spinach souffle', 'cheddar cheese']",196.1,20.0,19.0,22.0,19.0,33.0,3.0,-
130,beef steaks with mushroom sauce,23417,25,9,"['oil', 'butter', 'beef tenderloin steak', 'champignon mushroom', 'durkee onion', 'wheat flour', 'salt', 'pepper', 'chicken broth']",131.2,19.0,2.0,15.0,3.0,37.0,0.0,"['american', 'german']"
131,christmas corn chowder,346600,55,10,"['durkee onion', 'celery rib', 'pepper', 'pepper', 'potato', 'butter', 'chicken broth', 'cream', 'corn', 'salt', 'pepper', 'butter', 'wheat flour']",333.2,30.0,11.0,31.0,15.0,59.0,11.0,['american']
132,creamy lemon chicken,33139,15,13,"['wheat flour', 'salt', 'pepper', 'chicken breast halve', 'butter', 'champignon mushroom', 'chicken broth', 'cream', 'lemon juice concentrate']",436.9,41.0,5.0,22.0,64.0,81.0,5.0,['american']
133,lazy lobster pasta,62631,30,10,"['lobster meat', 'champignon mushroom', 'durkee onion', 'garlic', 'sherry', 'wheat flour', 'cream', 'lobster stock', 'butter', 'salt', 'pepper']",342.6,37.0,7.0,37.0,44.0,73.0,2.0,['american']
134,wild rice and mushroom soup,31831,35,9,"['champignon mushroom', 'durkee onion', 'celery seed', 'butter', 'wheat flour', 'chicken broth', 'cream', 'grain rice', 'marjoram leaves', 'pepper']",416.9,38.0,18.0,33.0,26.0,74.0,12.0,['american']
135,hoisin glazed salmon or sea bass,96861,15,3,"['salmon', 'hoisin sauce', 'soy sauce', 'sesame oil', 'pepper']",399.5,19.0,9.0,24.0,128.0,9.0,1.0,-
136,maple dijon mustard salmon,231381,15,7,"['salmon', 'maple syrup', 'mustard']",462.4,15.0,192.0,35.0,75.0,7.0,18.0,-
137,maple glazed salmon   or trout,384323,25,4,"['maple syrup', 'mustard', 'soy sauce', 'salmon']",398.9,15.0,95.0,27.0,95.0,9.0,9.0,-
138,seared salmon with balsamic vinegar and dijon glaze,244671,20,7,"['oil', 'salmon', 'pepper', 'vinegar', 'mustard']",536.7,33.0,25.0,14.0,140.0,18.0,2.0,-
139,yummy yamma salmon,50541,10,8,"['salmon', 'oil', 'pepper', 'mustard', 'maple syrup', 'water']",447.9,22.0,37.0,15.0,128.0,11.0,3.0,-
140,basic fajita marinade,79836,5,2,"['garlic', 'soy sauce', 'wine vinegar', 'oil']",1034.6,166.0,7.0,223.0,22.0,74.0,3.0,-
141,easy teriyaki marinade,360747,5,1,"['oil', 'soy sauce', 'juice', 'ginger', 'garlic']",768.1,112.0,35.0,223.0,23.0,55.0,6.0,-
142,marinade for flank steak,42316,5,2,"['oil', 'sauce', 'soy sauce', 'wine vinegar', 'garlic', 'mustard', 'lemon juice concentrate', 'leaf parsley']",1276.7,202.0,21.0,279.0,25.0,85.0,5.0,-
143,persian garlic dip,401192,5,2,"['garlic', 'oil', 'salt', 'lemon juice concentrate', 'cayenne pepper']",2006.6,332.0,5.0,291.0,7.0,149.0,7.0,-
144,soy garlic marinade  for steaks,377365,5,4,"['soy sauce', 'oil', 'garlic', 'lemon juice concentrate']",738.2,111.0,14.0,223.0,22.0,49.0,5.0,-
145,blueberry cheese pie,8404,26,7,"['cracker crumb', 'sugar', 'butter', 'cheese', 'cream', 'strawberry pie fill']",677.6,73.0,163.0,22.0,14.0,134.0,19.0,-
146,cheesecake  new york style   jeff smith s recipe,380483,70,13,"['cracker crumb', 'sugar', 'butter', 'cream', 'egg', 'vanilla', 'cheese']",504.9,61.0,89.0,13.0,16.0,120.0,10.0,-
147,classic new york cheesecake,136612,65,9,"['cracker crumb', 'butter', 'sugar', 'egg', 'cream', 'vanilla', 'cheese']",381.1,48.0,61.0,12.0,11.0,88.0,6.0,-
148,husband s blueberry cherry dessert,253558,23,7,"['cracker crumb', 'sugar', 'butter', 'whip', 'cheese', 'cream', 'strawberry pie fill']",551.2,48.0,214.0,10.0,7.0,100.0,21.0,-
149,the best cherry cheesecake,33791,55,8,"['cracker crumb', 'butter', 'sugar', 'cheese', 'vanilla', 'dream whip', 'milk', 'strawberry pie fill']",634.4,52.0,90.0,18.0,12.0,94.0,25.0,-
150,cheesy chicken and stuffing bake,297759,65,5,"['chicken breast', 'cheese', 'chicken soup', 'milk', 'chicken flavor stuffing mix']",416.7,20.0,13.0,38.0,80.0,33.0,10.0,-
151,darlene chicken,319744,65,6,"['chicken breast', 'cheese', 'chicken soup', 'chicken flavor stuffing mix', 'water']",298.5,18.0,10.0,38.0,40.0,16.0,8.0,-
152,one dish chicken supper,191080,485,4,"['chicken breast halve', 'chicken soup', 'milk', 'chicken flavor stuffing mix', 'water']",438.0,21.0,15.0,52.0,72.0,20.0,12.0,-
153,quick turkey and stuffing roll ups,47100,35,6,"['turkey', 'chicken soup', 'milk', 'chicken flavor stuffing mix', 'durkee onion']",295.2,17.0,10.0,35.0,41.0,17.0,8.0,-
154,simple chicken bake,289952,55,5,"['chicken breast', 'cheese', 'chicken soup', 'water', 'chicken flavor stuffing mix']",466.1,27.0,18.0,47.0,82.0,42.0,11.0,-
155,grilled salmon,9254,27,6,"['salmon', 'butter', 'garlic', 'salt', 'durkee onion']",389.7,33.0,0.0,11.0,93.0,45.0,0.0,-
156,grilled salmon with key lime butter,268379,17,7,"['butter', 'lime juice concentrate', 'zest', 'salmon', 'pepper']",324.3,31.0,0.0,8.0,67.0,50.0,0.0,-
157,lime   garlic grilled salmon,171609,20,6,"['salmon', 'garlic', 'lime juice concentrate', 'weed', 'celery', 'salt', 'pepper']",395.0,17.0,4.0,57.0,128.0,8.0,2.0,-
158,salmon with lime butter,437016,125,12,"['salmon', 'butter', 'lime juice concentrate', 'pepper', 'leaf parsley', 'garlic']",425.7,25.0,0.0,10.0,127.0,27.0,0.0,-
159,trini style herb roasted whole chicken,386813,105,3,"['chicken meat', 'butter', 'garlic', 'leaf parsley', 'salt', 'pepper']",806.4,94.0,0.0,36.0,115.0,103.0,0.0,-
160,easy garlic dill potatoes,49727,30,6,"['potato', 'durkee onion', 'garlic', 'salt', 'cream', 'baby dill pickle', 'pepper']",142.3,9.0,4.0,16.0,6.0,18.0,6.0,-
161,kale soup,119583,30,9,"['olive oil', 'potato', 'durkee onion', 'garlic', 'leave', 'kale', 'pepper', 'garbanzo bean', 'tomato', 'portuguese chourico', 'chicken broth']",1035.4,90.0,30.0,136.0,102.0,94.0,25.0,-
162,potato  zucchini and tomato stoup,294700,30,14,"['olive oil', 'durkee onion', 'garlic', 'potato', 'zucchini', 'tomato', 'chicken stock', 'salt', 'pepper', 'cheese', 'basil leave']",433.9,24.0,58.0,47.0,40.0,26.0,18.0,-
163,rosemary and garlic hash brown potatoes,339387,40,6,"['potato', 'olive oil', 'durkee onion', 'garlic', 'rosemary sprigs', 'salt', 'pepper']",225.2,13.0,8.0,0.0,7.0,6.0,11.0,-
164,stewed tomatoes and garbanzo beans,250495,30,6,"['oil', 'durkee onion', 'garlic', 'garbanzo bean', 'tomato', 'salt', 'pepper']",182.9,4.0,16.0,17.0,13.0,2.0,11.0,-
165,creole swordfish,353886,30,7,"['durkee onion', 'pepper', 'celery seed', 'oil', 'tomato sauce', 'tomato', 'chili powder', 'salt', 'swordfish']",219.1,12.0,27.0,29.0,48.0,9.0,4.0,['american']
166,herbed pot roast,43395,195,8,"['beef roast', 'oil', 'salt', 'marjoram leaves', 'thyme sprigs', 'oregano', 'garlic', 'celery seed', 'pepper', 'beef broth', 'baby carrot', 'potato', 'durkee onion']",239.0,5.0,22.0,49.0,15.0,1.0,15.0,['american']
167,old fashioned bean soup,309427,95,5,"['mutton', 'bacon', 'beef broth', 'oil', 'durkee onion', 'celery seed', 'baby carrot', 'navy bean', 'salt', 'pepper']",703.3,54.0,8.0,118.0,109.0,64.0,13.0,['south-african']
168,savory oven baked beef stew,329657,135,10,"['oil', 'beef', 'wheat flour', 'salt', 'garlic', 'marjoram leaves', 'pepper', 'tomato', 'beef broth', 'potato', 'celery seed', 'baby carrot', 'durkee onion', 'leaf']",663.7,51.0,32.0,52.0,107.0,56.0,11.0,['american']
169,nelson family farms split pea   lentil soup,314021,70,4,"['pea', 'lentil', 'water', 'ham', 'garlic', 'durkee onion', 'celery seed', 'salt', 'pepper', 'baby carrot']",381.4,11.0,24.0,85.0,80.0,11.0,12.0,-
170,baked garlic soup,80767,90,6,"['tomato', 'garbanzo bean', 'summer squash', 'durkee onion', 'pepper', 'wine', 'cream', 'garlic', 'leaf', 'paprika', 'butter', 'jack cheese', 'cheese']",449.0,44.0,27.0,31.0,27.0,88.0,10.0,-
171,creamy baked turkey with brown rice soup,92950,95,14,"['oil', 'turkey breast', 'pepper', 'durkee onion', 'garlic', 'butter', 'grain rice', 'chicken broth', 'paprika', 'salt', 'leaf', 'vinegar', 'sage', 'leaf basil', 'wine', 'zucchini', 'tomato', 'jack cheese', 'parmesan cheese', 'cream']",445.2,44.0,17.0,42.0,41.0,75.0,6.0,-
172,easy baked garlic soup,53257,95,7,"['tomato', 'garbanzo bean', 'durkee onion', 'pepper', 'wine', 'garlic', 'leaf', 'salt', 'leaf basil', 'paprika', 'jack cheese', 'cheese', 'cream']",726.3,70.0,30.0,81.0,48.0,138.0,14.0,-
173,italian cheese chowder,258323,85,6,"['tomato', 'garbanzo bean', 'zucchini', 'durkee onion', 'wine', 'butter', 'salt', 'garlic', 'leaf basil', 'pepper', 'leaf', 'jack cheese', 'cheese', 'cream']",601.8,60.0,27.0,75.0,45.0,120.0,10.0,-
174,roasted garlic sauce,17346,40,11,"['garlic', 'durkee onion', 'wine', 'cream', 'salt', 'pepper']",636.8,90.0,10.0,2.0,8.0,182.0,4.0,-
175,10 minute mushroom spaghetti sauce,8606,20,4,"['oil', 'durkee onion', 'leaf parsley', 'salt', 'sauce', 'garlic', 'champignon mushroom', 'tomato', 'pepper']",155.3,21.0,14.0,12.0,5.0,9.0,2.0,['american']
176,bacon  butter beans and tomatoes,27434,80,11,"['bacon', 'durkee onion', 'pepper', 'garlic', 'leaf', 'tomato', 'chicken broth', 'butter bean', 'leaf parsley', 'salt', 'pepper', 'sauce', 'sauce']",187.1,5.0,13.0,56.0,23.0,5.0,9.0,['american']
177,easy cheddar rice casserole,117046,55,5,"['durkee onion', 'garlic', 'butter', 'minute rice', 'chicken meat', 'cheddar cheese', 'leaf parsley', 'milk', 'egg', 'sauce', 'salt', 'pepper']",481.3,29.0,3.0,24.0,32.0,56.0,19.0,['american']
178,eggplant creole,223914,60,4,"['durkee onion', 'bell pepper', 'celery rib', 'garlic', 'eggplant', 'tomato', 'tomato paste', 'chicken broth', 'leaf parsley', 'thyme sprigs', 'sauce', 'pepper', 'pepper', 'celery seed', 'nori', 'salt']",74.2,0.0,33.0,11.0,6.0,0.0,5.0,['american']
179,jo jo s diner  breakfast special,176603,20,7,"['butter', 'durkee onion', 'pepper', 'sausage', 'potato', 'salt', 'pepper', 'sauce', 'tomato', 'spinach', 'egg', 'leaf parsley', 'parmesan cheese']",477.8,53.0,11.0,40.0,53.0,71.0,4.0,['american']
180,italian antipasto squares,144131,75,21,"['crescent dinner roll', 'salami', 'cheese', 'pepperoni', 'cheese', 'capicola', 'gouda cheese', 'egg', 'garlic', 'pepper', 'pepper', 'olive', 'jumbo egg']",308.4,26.0,8.0,30.0,29.0,41.0,7.0,['italian']
181,pepperoni pizza dip,81907,35,8,"['vegetable oil cooking spray', 'cheese', 'cream', 'oregano', 'garlic', 'pepper flake', 'pizza sauce', 'pepperoni', 'durkee onion', 'pepper', 'mozzarella cheese']",114.5,15.0,4.0,8.0,7.0,25.0,0.0,"['american', 'italian']"
182,pizza swirls,121135,50,15,"['bread dough', 'pepperoni', 'cheese', 'cheddar cheese', 'garlic', 'oregano', 'pepper', 'oil']",216.7,26.0,1.0,13.0,26.0,50.0,0.0,['american']
183,3 meat stromboli,423528,85,19,"['purpose flour', 'yeast', 'water', 'sugar', 'oil', 'salt', 'salami', 'deli ham', 'pepperoni', 'gouda cheese', 'mozzarella cheese', 'parmesan cheese', 'garlic', 'oregano', 'parsley flake', 'pepper', 'jumbo egg']",849.7,68.0,18.0,89.0,79.0,96.0,23.0,-
184,three meat stromboli,235889,45,15,"['bread dough', 'salami', 'deli ham', 'pepperoni', 'gouda cheese', 'mozzarella cheese', 'cheese', 'garlic', 'oregano', 'parsley flake', 'pepper', 'jumbo egg']",118.8,14.0,0.0,17.0,15.0,21.0,0.0,-
185,cheesy sauce for veggies  meat   potatoes or pasta,158310,25,10,"['butter', 'wheat flour', 'salt', 'pepper', 'milk', 'cheddar cheese']",540.5,65.0,1.0,47.0,42.0,135.0,6.0,-
186,kelly s rich bechamel sauce,228718,25,12,"['butter', 'wheat flour', 'milk', 'jumbo egg', 'salt', 'pepper']",537.3,65.0,0.0,53.0,24.0,130.0,9.0,-
187,kittencal s white sauce roux,154557,5,19,"['butter', 'wheat flour', 'cream', 'salt', 'pepper']",576.0,78.0,1.0,35.0,18.0,159.0,7.0,-
188,sausage gravy with bacon,316558,35,14,"['sausage', 'pepper bacon', 'wheat flour', 'butter', 'salt', 'pepper', 'season salt', 'milk']",612.5,72.0,0.0,51.0,41.0,90.0,8.0,-
189,white sauce  cheesy or not  medium sauce,21301,20,10,"['butter', 'wheat flour', 'salt', 'milk']",416.7,49.0,0.0,61.0,19.0,100.0,7.0,-
190,banana ice cream   no machine needed,378142,5,4,"['banana', 'milk', 'sugar']",193.8,1.0,115.0,0.0,4.0,3.0,15.0,-
191,bananas and milk,391878,5,5,"['banana', 'milk', 'sugar']",304.4,8.0,132.0,2.0,13.0,15.0,21.0,-
192,bananas in milk,287259,2,3,"['banana', 'milk', 'sugar']",460.5,21.0,132.0,7.0,29.0,43.0,25.0,-
193,little lachie s banana smoothie,149149,5,2,"['banana', 'ice cube', 'milk', 'sugar', 'vanilla essence']",226.2,7.0,86.0,2.0,10.0,14.0,13.0,-
194,sweet banana snack,65870,2,5,"['banana', 'sugar', 'milk']",105.0,0.0,57.0,0.0,2.0,0.0,8.0,-
195,buttermilk bannock,135530,55,6,"['wheat flour', 'baking soda', 'salt', 'buttermilk']",26.9,0.0,0.0,5.0,2.0,0.0,1.0,['scottish']
196,cornmeal buttermilk pancakes,32260,20,8,"['wheat flour', 'salt', 'baking soda', 'cornmeal', 'egg', 'buttermilk']",75.1,1.0,6.0,6.0,5.0,1.0,4.0,['american']
197,melanie s southern biscuits,109276,20,13,"['wheat flour', 'baking powder', 'salt', 'baking soda', 'crisco', 'buttermilk']",112.8,7.0,3.0,10.0,4.0,7.0,4.0,['american']
198,violet murphy s southern hotcakes,239513,20,6,"['wheat flour', 'baking powder', 'salt', 'egg', 'oil', 'buttermilk', 'baking soda']",124.8,5.0,8.0,17.0,9.0,4.0,6.0,['american']
199,traditional irish white bread,303590,70,6,"['wheat flour', 'baking soda', 'salt', 'buttermilk']",149.1,0.0,5.0,9.0,9.0,1.0,10.0,-
200,cheese cookies,269527,60,15,"['chocolate cake mix', 'egg', 'butter', 'egg', 'cheese', 'sugar icing']",535.4,37.0,222.0,20.0,11.0,60.0,24.0,-
201,gooey coconut pineapple butter cake,335300,70,16,"['chocolate cake mix', 'egg', 'butter', 'cheese', 'egg', 'vanilla extract', 'sugar icing', 'coconut', 'pineapple chunk']",367.1,27.0,156.0,9.0,6.0,50.0,16.0,-
202,gooey toffee butter cake,134458,75,14,"['chocolate cake mix', 'egg', 'butter', 'cheese', 'egg', 'vanilla extract', 'sugar icing', 'toffee bit']",331.7,25.0,135.0,9.0,5.0,43.0,14.0,-
203,neiman marcus butter cake,42069,50,14,"['chocolate cake mix', 'egg', 'butter', 'cheese', 'vanilla extract', 'sugar']",493.1,32.0,226.0,18.0,10.0,48.0,24.0,-
204,paula dean s ooey gooey chocolate chip cake,487159,55,14,"['chocolate cake mix', 'egg', 'butter', 'cheese', 'egg', 'vanilla extract', 'sugar icing', 'chocolate chip cookie']",620.1,49.0,256.0,20.0,10.0,85.0,27.0,-
205,butterscotch bread,69234,80,7,"['purpose flour', 'baking powder', 'baking soda', 'salt', 'sugar', 'egg', 'buttermilk', 'butter']",2190.4,57.0,899.0,116.0,93.0,97.0,139.0,['american']
206,applesauce spice bread,124523,75,8,"['egg', 'applesauce', 'butter', 'sugar', 'sugar', 'purpose flour', 'baking powder', 'baking soda', 'salt', 'cinnamon', 'nutmeg', 'currant jelly', 'pistachio']",2789.9,144.0,831.0,126.0,82.0,174.0,154.0,-
207,chocolate cinnamon bread with sugar crust,292012,70,13,"['butter', 'sugar', 'egg', 'purpose flour', 'cocoa powder', 'cinnamon', 'salt', 'baking soda', 'baking powder', 'buttermilk', 'water', 'vanilla extract', 'clove']",2848.8,179.0,1231.0,127.0,96.0,342.0,146.0,-
208,heavenly peach bread,239581,75,11,"['peach', 'peach schnapp', 'vanilla extract', 'butter', 'sugar', 'egg', 'purpose flour', 'baking powder', 'salt', 'baking soda', 'cinnamon']",3283.0,171.0,981.0,182.0,120.0,318.0,172.0,-
209,peanut butter nut bread,41795,80,11,"['butter', 'sugar', 'peanut butter', 'water', 'egg', 'peanut butter', 'buttermilk', 'wheat flour', 'baking soda', 'baking powder', 'salt']",2716.8,110.0,1122.0,127.0,97.0,178.0,159.0,-
210,chili taco   burrito   fajita sauce,113084,105,10,"['tomato juice', 'tomato', 'kidney bean', 'bean', 'durkee onion', 'garlic', 'ground beef', 'chili powder', 'pepper']",146.6,8.0,28.0,19.0,19.0,10.0,5.0,-
211,chipotle chili,398760,110,8,"['durkee onion', 'bell pepper', 'garlic', 'ground beef', 'sugar', 'chili powder', 'cumin', 'pepper', 'salt', 'bean', 'kidney bean', 'tomato', 'tomato sauce', 'chipotle chile']",484.2,13.0,73.0,35.0,67.0,16.0,23.0,-
212,cooking light crock pot chili,137337,255,8,"['ground beef', 'durkee onion', 'pepper', 'wine', 'chili powder', 'sugar', 'cumin', 'salt', 'garlic', 'kidney bean', 'tomato', 'cheddar cheese']",245.1,13.0,14.0,29.0,43.0,17.0,5.0,-
213,the perfect chili  for slow cooker or modify for stove top,182561,145,11,"['kidney bean', 'bean', 'tomato', 'bell pepper', 'durkee onion', 'garlic', 'celery seed', 'ground beef', 'cumin powder', 'chili powder', 'pepper flake', 'salt']",369.3,16.0,66.0,59.0,57.0,19.0,14.0,-
214,two bean chili,112966,135,5,"['ground beef', 'durkee onion', 'kidney bean', 'tomato juice', 'tomato', 'bean', 'sugar', 'chili powder', 'salt', 'pepper', 'cayenne pepper', 'sauce']",216.1,9.0,36.0,38.0,27.0,10.0,9.0,-
215,chili stuffed poblano peppers,253293,35,17,"['ground beef', 'poblano chile', 'bean', 'tomato paste', 'seasoning salt', 'blend cheese']",359.3,36.0,13.0,30.0,54.0,54.0,3.0,-
216,la bamba casserole,96017,40,16,"['chily', 'vegetable oil cooking spray', 'turkey breast', 'durkee onion', 'chili powder', 'cumin', 'salt', 'garlic', 'chily', 'kernel corn', 'bean', 'cheddar cheese', 'tomato', 'durkee onion']",316.2,25.0,14.0,22.0,47.0,39.0,7.0,-
217,old el paso baked spicy chicken tacos,531712,60,16,"['oil', 'chicken meat', 'taco seasoning', 'durkee onion', 'tomato', 'chily', 'taco shell', 'bean', 'blend cheese', 'jalapeno pepper']",623.3,53.0,40.0,72.0,70.0,81.0,14.0,-
218,taco stew,57147,105,18,"['ground beef', 'pinto bean', 'bean', 'corn', 'durkee onion', 'taco seasoning', 'tomato sauce', 'tomato', 'chily']",743.9,28.0,47.0,82.0,110.0,33.0,32.0,-
219,tomato powder   dehydrator,390224,615,16,"['tomato', 'vegetable oil cooking spray']",408.6,6.0,238.0,4.0,39.0,5.0,29.0,-
220,olive garden bolognese sauce,86297,95,6,"['oil', 'durkee onion', 'baby carrot', 'celery seed', 'ground beef', 'sausage', 'wine', 'tomato', 'garlic', 'rosemary sprigs', 'sage', 'pepper', 'penne pasta']",750.0,43.0,36.0,35.0,62.0,43.0,26.0,['italian']
221,amethyst s paleo elk meatloaf,457589,70,8,"['ground elk', 'egg', 'baby carrot', 'celery seed', 'durkee onion', 'garlic', 'rosemary sprigs', 'pepper', 'ketchup', 'oil']",290.6,22.0,34.0,19.0,54.0,24.0,3.0,-
222,lentil and red pepper soup,324133,50,3,"['sausage', 'oil', 'durkee onion', 'celery seed', 'baby carrot', 'garlic', 'pepper', 'lentil', 'chicken broth', 'tomato', 'leave']",184.2,14.0,15.0,52.0,23.0,15.0,4.0,-
223,lentil and sweet italian sausage soup,309325,70,5,"['sausage', 'durkee onion', 'celery seed', 'baby carrot', 'garlic', 'tomato', 'lentil', 'chicken broth', 'pepper']",223.5,10.0,25.0,45.0,40.0,11.0,7.0,-
224,tortellini bolognese  olive garden copycat,495826,100,10,"['oil', 'durkee onion', 'baby carrot', 'celery rib', 'garlic', 'ground beef', 'sausage', 'wine', 'tomato', 'rosemary sprigs', 'sage', 'salt', 'pepper', 'cheese tortellini', 'parmesan cheese']",1137.4,67.0,19.0,89.0,104.0,83.0,41.0,-
225,betty crocker s savory meatloaf,181099,95,6,"['ground beef', 'milk', 'sauce', 'sage leave', 'salt', 'mustard', 'pepper', 'garlic', 'egg', 'bread', 'durkee onion', 'ketchup']",298.9,21.0,23.0,25.0,53.0,29.0,5.0,-
226,cripple creek meatloaf,255095,120,5,"['ground beef', 'sausage', 'tomato', 'durkee onion', 'bell pepper', 'garlic', 'sauce', 'pickapeppa sauce', 'egg', 'breadcrumb', 'pepper', 'oregano', 'salt', 'ketchup', 'honey']",483.2,42.0,41.0,61.0,67.0,51.0,8.0,-
227,the original best ever meatloaf,297352,65,10,"['butter', 'durkee onion', 'garlic', 'ground beef', 'salt', 'breadcrumb', 'egg', 'ketchup', 'sauce', 'pepper']",350.8,27.0,42.0,40.0,52.0,39.0,7.0,-
228,the realtor s meatloaf,398185,85,5,"['ground beef', 'breadcrumb', 'egg', 'milk', 'durkee onion', 'salt', 'mustard', 'pepper', 'sage', 'garlic', 'sauce', 'ketchup']",343.5,30.0,23.0,33.0,50.0,39.0,4.0,-
229,throw it together meatloaf,170032,75,7,"['ground beef', 'egg', 'ritz cracker', 'tomato sauce', 'durkee onion', 'tomato', 'garlic', 'oregano', 'mustard', 'sauce', 'salt', 'pepper', 'ketchup']",679.2,56.0,20.0,69.0,145.0,73.0,3.0,-
230,baked parmesan tomatoes,294227,18,4,"['tomato', 'parmesan cheese', 'oregano', 'salt', 'pepper', 'olive oil']",90.2,10.0,13.0,10.0,7.0,8.0,1.0,-
231,diabetic roasted tomatoes,191851,35,4,"['tomato', 'salt', 'pepper']",11.5,0.0,6.0,12.0,1.0,0.0,0.0,-
232,easy broiled tomatoes,217535,40,7,"['tomato', 'salt', 'pepper', 'olive oil', 'herb', 'parmesan cheese']",87.2,11.0,9.0,29.0,3.0,7.0,1.0,-
233,fresh and sun dried tomato salad with parmesan,98657,10,5,"['tomato', 'salt', 'pepper', 'oil', 'vinegar', 'parmesan cheese']",214.1,17.0,32.0,20.0,28.0,26.0,5.0,-
234,parmesan broccoli with cherry tomatoes,279347,11,4,"['broccoli floret', 'tomato', 'parmesan cheese', 'thyme sprigs', 'salt', 'pepper']",31.5,1.0,3.0,8.0,5.0,2.0,1.0,-
235,glady s spanish rice,360287,45,3,"['ground beef', 'durkee onion', 'grain rice', 'tomato', 'chili powder', 'pepper']",436.4,27.0,32.0,21.0,50.0,33.0,14.0,-
236,lucille ball special,8504,40,2,"['ground beef', 'pepper', 'garlic', 'durkee onion', 'tomato juice', 'tomato', 'pepper', 'spaghetti noodle']",300.2,26.0,15.0,8.0,47.0,33.0,3.0,-
237,mom s hamburger helper,396103,25,3,"['cheese', 'durkee onion', 'ground beef', 'pepper']",451.4,29.0,28.0,20.0,59.0,38.0,13.0,-
238,chocolate swirl bread,131022,90,24,"['wheat flour', 'yeast', 'milk', 'sugar', 'butter', 'salt', 'egg', 'toffee bit', 'sugar', 'water', 'vanilla']",2320.8,111.0,693.0,75.0,85.0,199.0,125.0,-
239,cream cheese rolls,99384,560,22,"['cream', 'sugar', 'butter', 'salt', 'yeast', 'water', 'egg', 'wheat flour', 'cheese', 'vanilla', 'egg', 'sugar', 'milk']",1744.8,124.0,490.0,52.0,60.0,245.0,75.0,-
240,danish braid,55981,2900,55,"['water', 'yeast', 'milk', 'egg', 'sugar', 'salt', 'wheat flour', 'butter', 'almond', 'sugar', 'almond extract', 'egg white', 'berry', 'lemon juice concentrate', 'sugar', 'almond', 'espresso']",2858.5,227.0,869.0,55.0,87.0,354.0,117.0,-
241,italian olive bread,198419,70,32,"['wheat flour', 'yeast', 'sugar', 'salt', 'water', 'egg', 'butter', 'olive', 'olive', 'jumbo egg']",1942.0,108.0,107.0,141.0,103.0,176.0,90.0,-
242,potica,129549,210,40,"['yeast', 'water', 'sugar', 'milk', 'sugar', 'butter', 'egg', 'jumbo egg', 'salt', 'wheat flour', 'walnut', 'cream', 'sugar', 'lemon', 'cinnamon']",2959.1,262.0,328.0,78.0,122.0,361.0,104.0,-
243,bavarian kraut salad,406230,30,5,"['sauerkraut', 'durkee onion', 'celery seed', 'bell pepper', 'sugar', 'vinegar']",118.1,0.0,108.0,12.0,1.0,0.0,9.0,-
244,clarimont salad,227768,510,6,"['cabbage', 'bell pepper', 'durkee onion', 'baby carrot', 'celery seed', 'cucumber', 'sugar', 'vinegar', 'salad oil', 'salt', 'pepper']",59.2,5.0,20.0,3.0,1.0,2.0,2.0,-
