,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
136,eggie veggie scramble,11577,12,5,"['egg', 'vegetable', 'durkee onion', 'salt', 'pepper', 'oil']",155.6,15.0,11.0,5.0,15.0,11.0,2.0,-
137,eggs   caramelized onion appetizer,287608,65,6,"['egg', 'durkee onion', 'oil', 'pepper']",144.6,13.0,10.0,4.0,21.0,13.0,1.0,-
138,italian peas and eggs,289319,10,6,"['durkee onion', 'oil', 'pea', 'pepper flake', 'egg', 'salt', 'pepper']",259.7,23.0,29.0,3.0,24.0,14.0,6.0,-
139,mock chopped    liver     green peas,105106,25,3,"['durkee onion', 'oil', 'pea', 'egg', 'walnut', 'salt', 'pepper']",437.6,47.0,46.0,26.0,28.0,22.0,10.0,-
140,breakfast biscuit cups,301294,30,14,"['sausage', 'durkee onion', 'egg', 'cheddar cheese', 'biscuit']",360.2,36.0,14.0,35.0,33.0,39.0,6.0,-
141,simply symmetry potato shapes  5fix,497316,25,10,"['durkee onion', 'cheddar cheese', 'wheat flour', 'egg', 'oil']",283.2,38.0,1.0,8.0,21.0,43.0,1.0,-
142,south beach diet sausage veggie breakfast muffins,310625,25,13,"['sausage', 'pepper', 'durkee onion', 'egg', 'parmesan cheese']",179.0,20.0,4.0,22.0,22.0,24.0,1.0,-
143,the best toad in the hole  comfort at its best,287689,95,15,"['wheat flour', 'egg', 'milk', 'salt', 'malt vinegar', 'dripping', 'sausage', 'durkee onion', 'herb']",564.3,46.0,39.0,29.0,55.0,52.0,14.0,-
144,vietnamese steamed buns  banh bao,115551,90,14,"['wheat flour', 'milk', 'sugar', 'sausage', 'egg', 'ground pork', 'ground pork', 'shiitake mushroom', 'durkee onion', 'oyster sauce']",182.1,11.0,21.0,12.0,16.0,14.0,6.0,-
145,coffee barbecue sauce,198165,15,6,"['espresso', 'ketchup', 'sauce', 'sugar', 'butter', 'lemon juice concentrate', 'vinegar']",402.7,35.0,177.0,49.0,2.0,73.0,17.0,-
146,jammy chicken,94420,70,10,"['chicken thigh', 'ketchup', 'preserve', 'vinegar', 'sauce', 'chili powder', 'salt']",490.6,37.0,105.0,22.0,61.0,34.0,11.0,-
147,low er  carb cola chicken,291174,65,5,"['chicken thigh', 'ketchup', 'diet cola', 'sauce']",398.4,44.0,0.0,6.0,65.0,41.0,0.0,-
148,saucy  chicken,361914,45,11,"['chicken thigh', 'durkee onion', 'garlic', 'butter', 'ketchup', 'vinegar', 'lemon juice concentrate', 'sauce', 'sugar', 'salt']",228.7,22.0,23.0,19.0,32.0,23.0,2.0,-
149,tangy chicken legs,237827,135,6,"['espresso', 'ketchup', 'sugar', 'sugar', 'sauce', 'vinegar', 'mustard', 'pepper', 'pepper flake', 'chicken leg quarter']",431.9,31.0,111.0,27.0,62.0,28.0,10.0,-
150,akoori   indian scrambled eggs,5234,10,8,"['egg', 'durkee onion', 'tomato', 'garlic', 'oil', 'salt']",246.8,25.0,20.0,6.0,27.0,20.0,3.0,['indian']
151,curried eggplant in tomato sauce,380241,33,6,"['eggplant', 'oil', 'durkee onion', 'garlic', 'ground ginger', 'cumin powder', 'cumin powder', 'chili powder', 'turmeric', 'tomato paste', 'coconut milk powder', 'tomato', 'salt']",315.1,43.0,23.0,2.0,8.0,98.0,5.0,['indian']
152,easy dhal soup,343680,40,8,"['oil', 'garlic', 'durkee onion', 'turmeric', 'garam masala', 'chili powder', 'cumin', 'tomato', 'lentil', 'lemon juice concentrate', 'vegetable stock', 'coconut milk powder', 'salt', 'pepper']",615.5,36.0,219.0,26.0,31.0,77.0,30.0,['indian']
153,fried lamb or chicken liver curry,203071,20,5,"['liver', 'durkee onion', 'oil', 'turmeric', 'chili powder', 'pepper', 'ground ginger', 'salt', 'garlic', 'tomato']",194.1,19.0,11.0,14.0,25.0,10.0,2.0,['indian']
154,lentils  garlic and tomatoes,16666,50,8,"['oil', 'garlic', 'tomato', 'lentil', 'salt', 'lemon juice concentrate']",225.3,7.0,10.0,24.0,26.0,3.0,10.0,['indian']
155,egg and green peas scramble,11565,10,5,"['egg', 'pea', 'durkee onion', 'salt', 'pepper', 'oil']",165.0,15.0,16.0,3.0,17.0,11.0,3.0,-
156,how to  make sunny side up eggs,377695,5,7,"['egg', 'oil', 'salt', 'pepper']",113.3,14.0,1.0,2.0,12.0,11.0,0.0,-
157,potato and boursin frittata,247672,30,8,"['egg', 'salt', 'pepper', 'oil', 'potato', 'durkee onion', 'boursin cheese']",362.7,37.0,5.0,13.0,30.0,25.0,7.0,-
158,cheesy bratwurst stew,15342,55,4,"['potato', 'bean', 'sausage', 'mushroom soup', 'cheddar cheese', 'milk']",547.8,44.0,22.0,85.0,45.0,71.0,16.0,['american']
159,crock pot parmesan potatoes,5353,565,3,"['potato', 'bacon', 'parmesan cheese', 'mushroom soup', 'pepper']",515.7,40.0,13.0,46.0,37.0,49.0,17.0,['american']
160,no time to cook scalloped potatoes and kielbasa,189450,10,5,"['potato', 'mushroom soup', 'water', 'durkee onion', 'sausage', 'cheddar cheese', 'pepper']",443.9,34.0,8.0,56.0,31.0,40.0,14.0,['american']
161,sausage and egg waffle sandwich,181982,20,4,"['grain waffle', 'sausage', 'egg']",872.9,90.0,1.0,77.0,63.0,84.0,17.0,['american']
162,smoked sausage  taters  peppers and onions country style,60056,40,2,"['sausage', 'potato', 'durkee onion', 'bell pepper', 'water']",526.2,49.0,16.0,39.0,36.0,53.0,13.0,['american']
163,beautiful burger buns,80613,135,9,"['water', 'butter', 'egg', 'wheat flour', 'sugar', 'salt', 'yeast', 'onion powder', 'onion flake']",248.3,6.0,25.0,13.0,13.0,10.0,15.0,['american']
164,hard boiled eggs  easy to peel,382101,22,9,"['egg', 'water', 'salt']",73.5,7.0,1.0,3.0,12.0,7.0,0.0,['american']
165,homemade egg noodles  the old fashioned way,454987,35,16,"['egg', 'water', 'wheat flour', 'salt', 'chicken broth']",35.8,3.0,0.0,4.0,6.0,3.0,0.0,['american']
166,pierogi leniwe  lazy polish ravioli   sweet cheese version,118246,65,15,"['cheese', 'egg', 'sugar', 'butter', 'wheat flour', 'water', 'salt', 'breadcrumb']",165.5,18.0,6.0,11.0,11.0,36.0,2.0,['american']
167,individual berry breakfast souffles,409448,23,6,"['egg', 'water', 'salt', 'cheese', 'sugar', 'berry']",198.7,19.0,42.0,18.0,21.0,27.0,3.0,-
168,artichoke pie,53338,55,10,"['oil', 'garlic', 'artichoke heart', 'breadcrumb', 'parmesan cheese', 'pie shell', 'egg', 'mozzarella cheese', 'tomato']",375.4,35.0,9.0,24.0,36.0,49.0,8.0,['american']
169,creamed spinach and tortellini casserole,90686,45,6,"['cheese tortellini', 'spinach', 'mozzarella cheese', 'champignon mushroom', 'garlic', 'pepper', 'tomato', 'parmesan cheese']",639.9,35.0,36.0,52.0,76.0,62.0,24.0,['american']
170,texas green fried tomatoes,12616,25,6,"['wheat flour', 'cornmeal', 'egg', 'garlic', 'oil', 'tomato', 'pepper']",169.7,5.0,15.0,2.0,14.0,4.0,9.0,['american']
171,zucchini crusted pizza base,69647,65,8,"['zucchini', 'egg', 'wheat flour', 'mozzarella cheese', 'parmesan cheese', 'leaf basil', 'oil']",922.6,99.0,24.0,53.0,100.0,114.0,12.0,"['american', 'italian']"
172,oven fried eggplant,247264,45,8,"['eggplant', 'egg', 'oil', 'salt', 'pepper', 'wheat flour', 'bread crumb', 'tomato', 'mozzarella cheese']",241.2,16.0,24.0,31.0,23.0,22.0,8.0,-
173,chicken  n dumplings   old style,39690,240,20,"['chicken meat', 'durkee onion', 'leave', 'leaf', 'wheat flour', 'cream', 'salt', 'sage', 'thyme sprigs', 'pepper', 'baking powder', 'egg', 'milk']",715.6,70.0,4.0,40.0,77.0,77.0,11.0,-
174,finnan haddie with onions   egg sauce,58099,40,20,"['halibut fillet', 'water', 'leaf', 'butter', 'vegetable oil', 'durkee onion', 'onion top', 'pepper', 'wheat flour', 'milk', 'egg', 'salt', 'pepper']",502.5,46.0,14.0,59.0,74.0,78.0,6.0,-
175,liver and onion tart,237782,55,16,"['shortcrust pastry', 'pork liver', 'durkee onion', 'wheat flour', 'egg', 'milk', 'salt', 'pepper', 'oil']",502.8,38.0,13.0,17.0,69.0,38.0,11.0,-
176,pendarvis house cornish pasty,372458,40,18,"['wheat flour', 'salt', 'lard', 'water', 'beef shoulder', 'potato', 'durkee onion', 'suet', 'pepper']",906.6,76.0,9.0,45.0,94.0,105.0,21.0,-
177,squirrel fricassee,125434,70,16,"['squirrel', 'salt', 'pepper', 'wheat flour', 'shortening', 'water', 'milk', 'durkee onion']",797.7,90.0,0.0,76.0,24.0,85.0,18.0,-
178,brooksters,474083,38,50,"['purpose flour', 'sea salt', 'baking soda', 'butter', 'sugar', 'sugar', 'egg', 'vanilla extract', 'chocolate chip cookie', 'cocoa', 'chocolate', 'sugar', 'egg']",478.1,42.0,152.0,11.0,12.0,83.0,19.0,-
179,devils food 4 layer cake with peppermint frosting,338587,90,65,"['purpose flour', 'baking powder', 'baking soda', 'salt', 'sugar', 'butter', 'egg', 'jumbo egg', 'cocoa powder', 'ice', 'whipping cream', 'corn syrup', 'chocolate', 'chocolate', 'peppermint extract', 'water', 'egg white', 'chocolate curl']",1563.2,137.0,562.0,30.0,32.0,272.0,62.0,-
180,individual baked alaska,51667,42,50,"['chocolate', 'whipping cream', 'raspberry', 'sugar', 'lemon juice concentrate', 'salt', 'sponge cake', 'ice cream', 'egg white', 'corn syrup', 'water', 'sugar icing']",796.8,40.0,399.0,10.0,21.0,78.0,44.0,-
181,opera peanut butter cake,195926,140,47,"['sugar', 'almond', 'purpose flour', 'egg', 'butter', 'egg white', 'water', 'jumbo egg', 'egg', 'peanut butter', 'milk', 'chocolate chip cookie', 'peanut butter', 'chocolate']",777.9,88.0,184.0,7.0,33.0,120.0,19.0,-
182,wicked good boston cream pie,499178,50,54,"['half', 'jumbo egg', 'sugar', 'table salt', 'purpose flour', 'butter', 'vanilla extract', 'baking powder', 'milk', 'egg', 'cream', 'corn syrup', 'chocolate']",652.6,50.0,212.0,15.0,20.0,95.0,26.0,-
183,fantakuchen  fanta cake  a popular german cake made with fanta,269481,40,11,"['egg', 'sugar', 'wheat flour', 'oil', 'orange', 'soda', 'baking soda', 'vanilla', 'peach', 'cream', 'cream', 'sugar', 'cinnamon']",6292.5,468.0,1930.0,127.0,153.0,367.0,277.0,['german']
184,carrot cake from the fat dog cafe,242864,75,10,"['oil', 'sugar', 'egg', 'baby carrot', 'wheat flour', 'salt', 'baking soda', 'baking powder', 'cinnamon', 'walnut', 'sunflower seed', 'cheese', 'sugar', 'lemon rind', 'muesli']",6247.0,641.0,1452.0,167.0,177.0,507.0,190.0,-
185,diane s carrot cake,62223,55,10,"['wheat flour', 'baking powder', 'baking soda', 'salt', 'cinnamon', 'sugar', 'oil', 'egg', 'baby carrot', 'pineapple chunk', 'margarine', 'cheese', 'sugar', 'vanilla']",8136.5,730.0,2823.0,280.0,144.0,534.0,308.0,-
186,easy strawberry bread,272412,70,8,"['wheat flour', 'egg', 'sugar', 'oil', 'salt', 'strawberry', 'baking soda', 'cinnamon']",3157.0,270.0,856.0,80.0,66.0,138.0,124.0,-
187,strawberry bread,73847,70,2,"['wheat flour', 'baking soda', 'salt', 'cinnamon', 'sugar', 'egg', 'oil', 'cream', 'strawberry']",3156.2,265.0,856.0,83.0,73.0,180.0,125.0,-
188,crock pot lentil soup  vegetarian,218419,145,10,"['olive oil', 'durkee onion', 'celery rib', 'garlic', 'lentil', 'vegetable', 'chicken broth', 'tomato', 'thyme sprigs', 'salt', 'pepper', 'pepper flake']",288.6,4.0,13.0,11.0,37.0,2.0,16.0,-
189,fava beans supreme,10504,45,11,"['fava bean', 'olive oil', 'durkee onion', 'garlic', 'tomato', 'pepper flake', 'leaf parsley']",157.0,3.0,16.0,0.0,18.0,1.0,8.0,-
190,lentil and turkey sausage soup,392265,80,7,"['turkey sausage', 'durkee onion', 'celery seed', 'baby carrot', 'zucchini', 'chicken broth', 'tomato', 'garlic', 'salt', 'lentil', 'pepper', 'pepper flake', 'leaf basil', 'oregano', 'thyme sprigs', 'leaf parsley']",224.6,7.0,23.0,48.0,35.0,7.0,9.0,-
191,louisiana red beans and rice,454732,645,5,"['kidney bean', 'tomato', 'turkey sausage', 'chicken broth', 'celery rib', 'durkee onion', 'bell pepper', 'bell pepper', 'garlic', 'leaf', 'pepper flake', 'durkee onion', 'grain rice']",271.1,9.0,31.0,46.0,37.0,7.0,12.0,-
192,warm lentil salad with sun dried tomatoes,286411,40,15,"['tomato', 'lentil', 'sea salt', 'olive oil', 'durkee onion', 'baby carrot', 'celery rib', 'garlic', 'wine vinegar', 'pepper', 'leaf parsley']",725.3,57.0,37.0,10.0,54.0,25.0,24.0,-
193,alfredo sauce with pasta,3258,0,8,"['butter', 'cream', 'parmesan cheese', 'salt', 'pepper', 'spaghetti noodle']",1902.9,287.0,5.0,140.0,104.0,583.0,3.0,"['american', 'italian']"
194,fabulous fettuccine alfredo,267066,25,8,"['fettuccine', 'oil', 'cream', 'jumbo egg', 'butter', 'parmesan cheese', 'pepper']",1031.7,113.0,1.0,19.0,53.0,217.0,22.0,['italian']
195,herb butter 2,27297,5,4,"['butter', 'parmesan cheese', 'garlic', 'leaf parsley', 'leaf basil', 'oregano', 'rosemary sprigs', 'salt', 'pepper']",1692.6,288.0,1.0,61.0,13.0,592.0,1.0,['american']
196,lemon and red pepper pasta,305041,15,11,"['butter', 'pepper', 'lemon', 'cream', 'salt', 'pepper', 'cayenne pepper', 'fettuccine', 'parmesan cheese']",865.8,90.0,10.0,6.0,33.0,175.0,24.0,['italian']
197,roasted garlic cheese spread,92492,85,9,"['garlic', 'oil', 'cheese', 'butter', 'salt', 'pepper', 'chive']",1353.0,211.0,31.0,79.0,32.0,374.0,6.0,['american']
198,angel food pineapple cake,305924,35,8,"['pineapple chunk', 'angel food cake', 'coconut']",85.7,0.0,44.0,5.0,3.0,1.0,6.0,-
199,pineapple angel food cupcakes,271749,17,3,"['pineapple chunk', 'angel food cake']",91.9,0.0,49.0,4.0,4.0,0.0,7.0,-
200,pineapple carrot juice,329529,3,1,"['baby carrot', 'pineapple chunk']",344.3,1.0,232.0,8.0,10.0,0.0,28.0,-
201,skinny pineapple cake,209831,40,6,"['angel food cake', 'pineapple chunk', 'whip lite']",186.9,2.0,87.0,9.0,8.0,7.0,13.0,-
202,vitamin c cocktail  pineapple  strawberries and various berries,278242,5,3,"['pineapple chunk', 'strawberry', 'gooseberry']",297.2,2.0,191.0,0.0,7.0,0.0,25.0,-
203,dump maple mustard chicken,308779,55,10,"['chicken thigh', 'mustard', 'mustard', 'garlic', 'marjoram leaves', 'maple syrup']",180.1,7.0,24.0,8.0,49.0,6.0,2.0,-
204,maple mustard glaze for ham,68385,5,3,"['maple syrup', 'mustard', 'tarragon sprig']",49.4,0.0,42.0,0.0,0.0,0.0,4.0,-
205,maple mustard sauce for ham,77362,10,2,"['maple syrup', 'mustard']",420.2,0.0,383.0,0.0,0.0,0.0,36.0,-
206,maple soy marinade,259926,35,4,"['soy sauce', 'maple syrup', 'garlic']",38.2,0.0,25.0,41.0,3.0,0.0,2.0,-
207,mustard and mustard chicken thighs,251355,50,5,"['chicken thigh', 'mustard', 'mustard', 'marjoram leaves', 'vinegar', 'garlic']",205.5,22.0,0.0,6.0,33.0,20.0,0.0,-
208,belgian waffle cookies,73828,30,11,"['butter', 'sugar', 'vanilla', 'salt', 'egg', 'wheat flour']",902.5,75.0,203.0,27.0,21.0,150.0,34.0,-
209,coconut almond cake,114683,70,15,"['almond paste', 'sugar', 'butter', 'egg', 'coconut extract', 'wheat flour', 'baking powder', 'salt', 'coconut', 'coconut milk powder', 'cream', 'sugar icing']",682.4,65.0,174.0,11.0,22.0,116.0,22.0,-
210,coconut lime custard pie,175291,60,8,"['coconut milk powder', 'coconut', 'egg', 'limeade concentrate', 'sugar', 'wheat flour', 'coconut extract', 'salt', 'pie shell']",507.6,42.0,173.0,14.0,15.0,93.0,19.0,-
211,fluffy coconut cake,215937,55,15,"['purpose flour', 'coconut', 'baking powder', 'salt', 'butter', 'sugar', 'egg', 'vanilla', 'coconut milk powder']",571.3,53.0,127.0,15.0,14.0,132.0,20.0,-
212,kittencal s bakery coconut cream pie,77978,25,17,"['pie shell', 'table cream', 'coconut milk powder', 'coconut', 'sugar', 'cornstarch', 'egg', 'coconut extract', 'vanilla', 'cream']",690.2,76.0,135.0,9.0,14.0,162.0,19.0,-
213,amish cinnamon rolls,237753,180,13,"['milk', 'water', 'yeast', 'shortening', 'sugar', 'salt', 'egg', 'wheat flour', 'sugar', 'cinnamon', 'butter']",131.8,6.0,14.0,5.0,6.0,6.0,6.0,['american']
214,homemade hot rolls,11133,40,19,"['yeast', 'water', 'sugar', 'wheat flour', 'salt', 'egg', 'shortening']",120.2,4.0,8.0,8.0,6.0,3.0,6.0,['american']
215,cinnamon roll tea ring with cherry frosting,198028,195,20,"['water', 'yeast', 'sugar', 'salt', 'wheat flour', 'egg', 'shortening', 'butter', 'cinnamon', 'nut', 'sugar', 'vanilla', 'milk', 'maraschino cherry', 'maraschino cherry']",240.3,7.0,119.0,6.0,5.0,11.0,15.0,-
216,mimi s sour cream twists,103035,110,14,"['cream', 'yeast', 'water', 'butter', 'sugar', 'salt', 'egg', 'wheat flour', 'cinnamon', 'sugar', 'vanilla', 'water']",152.2,7.0,48.0,5.0,4.0,15.0,8.0,-
217,rich  fudgy cocoa brownies,95357,40,16,"['shortening', 'butter', 'cocoa', 'sugar', 'egg', 'vanilla', 'wheat flour', 'salt', 'nut']",181.4,14.0,66.0,3.0,4.0,18.0,7.0,-
218,classic leek and potato soup,313674,60,6,"['butter', 'leek', 'durkee onion', 'potato', 'chicken stock', 'pepper']",118.5,6.0,13.0,8.0,8.0,11.0,5.0,-
219,creamy  fiddlehead soup,369169,30,10,"['durkee onion', 'butter', 'chicken stock', 'potato', 'fiddlehead', 'leaf', 'pepper', 'milk', 'yogurt', 'lemon rind']",166.8,12.0,14.0,12.0,14.0,21.0,5.0,-
220,grilled garlic potatoes,93766,30,5,"['potato', 'durkee onion', 'butter', 'garlic', 'leaf parsley', 'pepper']",325.6,14.0,19.0,3.0,13.0,27.0,18.0,-
221,holiday leftovers potato pancakes,79190,25,7,"['potato', 'sprout', 'durkee onion', 'butter', 'salt', 'pepper', 'egg', 'vegetable oil', 'leaf parsley']",115.6,13.0,4.0,8.0,3.0,16.0,2.0,-
222,potato stuffed onions,71826,43,10,"['durkee onion', 'potato', 'beef bouillon granule', 'butter', 'pepper', 'leaf parsley']",101.9,6.0,4.0,1.0,3.0,12.0,4.0,-
223,cheddar hash bake,151020,40,11,"['oil', 'bell pepper', 'durkee onion', 'corn beef hash', 'cheddar cheese', 'potato']",182.4,9.0,7.0,11.0,24.0,11.0,6.0,['american']
224,chicken popeyes  bott boi,276391,80,16,"['wheat flour', 'salt', 'egg', 'water', 'oil', 'baby carrot', 'celery seed', 'chicken breast', 'poultry seasoning', 'water', 'potato', 'durkee onion']",294.6,8.0,7.0,13.0,45.0,5.0,12.0,['american']
225,italian yellow pepper puree,19656,75,14,"['bell pepper', 'oil', 'durkee onion', 'baby carrot', 'celery seed', 'water', 'potato', 'salt', 'leave', 'pepper', 'parmesan cheese']",180.7,4.0,25.0,17.0,9.0,2.0,12.0,"['american', 'italian']"
226,beef stock,127504,220,17,"['pork neck', 'tomato paste', 'oil', 'durkee onion', 'celery seed', 'baby carrot', 'bouquet garni', 'water']",231.4,15.0,75.0,31.0,10.0,7.0,11.0,-
227,non dairy vegan potato corn chowder,222896,40,14,"['potato', 'water', 'canola oil', 'durkee onion', 'celery seed', 'baby carrot', 'bell pepper', 'thyme sprigs', 'soymilk', 'kernel corn', 'salt', 'pepper']",236.6,3.0,16.0,1.0,14.0,1.0,16.0,-
228,roast turkey with old fashioned bread stuffing,45678,300,28,"['celery seed', 'champignon mushroom', 'durkee onion', 'butter', 'ground sage', 'pepper', 'salt', 'bread', 'chicken broth', 'turkey', 'cooking oil']",1475.0,112.0,15.0,42.0,320.0,120.0,10.0,['american']
229,aunt kathy s famous seafood rice casserole,45073,95,9,"['champignon mushroom', 'butter', 'oil', 'sauce', 'sauce', 'cheddar cheese', 'mushroom soup', 'grain rice', 'shrimp', 'crabmeat', 'durkee onion', 'celery seed', 'pepper']",1129.7,105.0,16.0,95.0,153.0,186.0,16.0,-
230,country dressing stuffed pork tenderloin,152676,150,19,"['pork tenderloin', 'mustard', 'seasoning salt', 'pork stuffing mix', 'ground beef', 'dean sausage', 'chicken broth', 'butter', 'durkee onion', 'celery seed']",1507.2,84.0,60.0,143.0,222.0,114.0,44.0,-
231,roast chicken,390158,70,17,"['celery seed', 'chicken meat', 'thyme sprigs', 'salt', 'butter', 'durkee onion']",891.9,96.0,5.0,25.0,148.0,94.0,0.0,-
232,roast chicken with rosemary orange butter,180360,130,30,"['shallot', 'butter', 'rosemary sprigs', 'apple peel', 'chicken meat', 'durkee onion', 'baby carrot', 'celery seed', 'wine', 'chicken broth']",1349.1,152.0,13.0,23.0,181.0,171.0,3.0,-
233,anne of green gables chocolate goblin s food cake,61884,95,17,"['purpose flour', 'baking soda', 'baking powder', 'salt', 'sugar', 'chocolate', 'milk', 'butter', 'egg', 'vanilla extract']",4136.0,343.0,1212.0,239.0,131.0,673.0,171.0,-
234,butter cake with creamy chocolate frosting,227385,26,33,"['purpose flour', 'baking powder', 'salt', 'butter', 'sugar', 'egg', 'milk', 'vanilla extract', 'chocolate', 'sugar icing']",4054.8,284.0,1666.0,51.0,92.0,563.0,193.0,-
235,butter cookies  the best you ever had,79121,75,21,"['butter', 'salt', 'sugar', 'egg', 'baking powder', 'vanilla extract', 'purpose flour', 'water']",3857.6,296.0,808.0,31.0,93.0,593.0,162.0,-
236,copycat cheryl   co  buttery sugar cookies,395864,16,14,"['butter', 'sugar', 'egg', 'vanilla extract', 'purpose flour', 'baking powder', 'salt', 'sugar icing', 'milk', 'food coloring paste']",2851.9,220.0,1007.0,72.0,44.0,447.0,125.0,-
237,pink velvet cupcakes,467333,55,22,"['butter', 'sugar', 'food coloring paste', 'egg', 'vanilla extract', 'purpose flour', 'baking powder', 'baking soda', 'salt', 'buttermilk', 'chocolate chip cookie', 'whipping cream', 'glitter']",3202.8,283.0,928.0,83.0,83.0,559.0,118.0,-
238,cabbage salad,33632,15,5,"['coleslaw mix', 'ramen noodle', 'almond', 'durkee onion', 'oil', 'sugar', 'soy sauce', 'vinegar']",436.9,41.0,88.0,38.0,13.0,24.0,14.0,['chinese']
239,chinese cabbage salad,18563,10,6,"['ramen noodle', 'coleslaw mix', 'almond', 'sunflower seed', 'durkee onion', 'oil', 'vinegar', 'sugar']",254.1,30.0,29.0,7.0,9.0,13.0,5.0,-
240,coleslaw crunch,203573,210,4,"['sugar', 'vinegar', 'oil', 'coleslaw mix', 'ramen noodle', 'almond', 'sunflower seed', 'scallion']",472.9,59.0,44.0,7.0,19.0,26.0,8.0,-
241,ramen cabbage salad,390455,15,5,"['ramen noodle', 'coleslaw mix', 'almond', 'sunflower seed', 'durkee onion', 'vinegar', 'oil', 'sugar']",542.1,61.0,103.0,11.0,12.0,30.0,14.0,-
242,ramen salad,127617,20,6,"['coleslaw mix', 'durkee onion', 'almond', 'sunflower seed', 'ramen noodle', 'oil', 'vinegar', 'sugar', 'garlic', 'pepper']",430.4,47.0,68.0,8.0,15.0,24.0,11.0,-
243,fried cabbage and carrots,98742,25,3,"['cabbage', 'baby carrot', 'oil', 'soy sauce']",174.5,17.0,35.0,36.0,8.0,7.0,5.0,-
244,healthier sauted cabbage,296745,10,5,"['cabbage', 'durkee onion', 'oil', 'salt']",112.7,15.0,12.0,0.0,2.0,6.0,1.0,-
245,kittencal s do ahead garlic,73596,30,8,"['garlic head', 'oil']",357.6,1.0,9.0,1.0,30.0,1.0,26.0,-
246,minted fennel,55632,35,7,"['fennel seed', 'chicken stock', 'sugar', 'mint sauce', 'oil']",177.8,18.0,15.0,9.0,8.0,8.0,4.0,-
247,natural insect repellent spray,227285,5,2,"['oil', 'witch hazel', 'oil']",20.9,3.0,0.0,0.0,0.0,1.0,0.0,-
248,cheezy potato poofs,153777,30,12,"['potato flake', 'water', 'butter', 'salt', 'wheat flour', 'egg', 'cheese', 'parmesan cheese']",1637.0,163.0,14.0,112.0,156.0,309.0,30.0,['american']
249,mimi s rolls,221289,210,14,"['yeast', 'sugar', 'water', 'milk', 'butter', 'salt', 'egg', 'wheat flour']",1569.7,62.0,157.0,73.0,75.0,117.0,86.0,['american']
250,brioche loaves,105241,1485,18,"['water', 'yeast', 'sugar', 'egg', 'wheat flour', 'salt', 'butter', 'egg', 'milk']",2151.2,176.0,84.0,109.0,107.0,325.0,74.0,-
251,cardamom bread,128434,215,18,"['water', 'yeast', 'sugar', 'egg', 'butter', 'milk', 'salt', 'cardamom', 'wheat flour', 'egg', 'milk']",2961.2,116.0,308.0,125.0,166.0,208.0,160.0,-
252,homemade crescent rolls,269433,50,15,"['yeast', 'water', 'butter', 'sugar', 'egg', 'salt', 'wheat flour']",2082.1,158.0,203.0,63.0,86.0,306.0,82.0,-
253,black eyed peas  for those who usually don t like them,492767,4,8,"['pea', 'mayonnaise', 'pepper']",185.5,11.0,5.0,23.0,13.0,5.0,8.0,['american']
254,cold macaroni tuna salad,26085,90,8,"['egg', 'macaroni', 'pea', 'tuna', 'mayonnaise', 'salt', 'pepper']",574.4,15.0,36.0,15.0,83.0,13.0,25.0,['american']
255,creole black eyed peas,95297,1020,5,"['pea', 'water', 'bell pepper', 'durkee onion', 'durkee onion', 'celery seed', 'garlic', 'ham hock', 'pepper']",523.0,11.0,38.0,3.0,86.0,12.0,24.0,['american']
256,new peas   new potatoes,26349,25,7,"['potato', 'pea', 'cream', 'butter', 'pepper']",449.9,22.0,26.0,3.0,23.0,44.0,23.0,['american']
257,peas and carrot ribbons,280308,26,6,"['butter', 'baby carrot', 'pepper', 'pea']",117.5,5.0,31.0,6.0,9.0,9.0,6.0,['american']
258,bourbon broiled pineapple,230829,15,6,"['sugar', 'butter', 'bourbon whiskey', 'pineapple chunk']",118.4,4.0,70.0,1.0,1.0,9.0,7.0,['american']
259,broken glass cake,25912,140,11,"['chocolate wafer', 'sugar', 'butter', 'gelatin', 'gelatin', 'gelatin dessert', 'gelatin', 'pineapple juice', 'dream whip', 'pineapple chunk']",253.2,13.0,141.0,9.0,6.0,25.0,14.0,['american']
260,caramelized pineapple,438440,13,10,"['butter', 'sugar', 'pineapple chunk']",103.2,8.0,53.0,2.0,0.0,18.0,4.0,"['american', 'caribbean']"
261,easy sauteed pineapple,301909,5,2,"['pineapple chunk', 'butter', 'sugar']",158.7,9.0,96.0,1.0,1.0,18.0,9.0,['american']
262,pineapple filling,4114,15,5,"['sugar', 'wheat flour', 'salt', 'egg', 'pineapple chunk', 'pineapple juice', 'butter']",849.8,26.0,533.0,18.0,22.0,44.0,55.0,['american']
263,10 min japanese simmered tofu hot pot,39169,10,7,"['tofu', 'fish flake', 'soy sauce', 'sugar', 'sake', 'water', 'egg', 'durkee onion']",166.3,10.0,35.0,43.0,24.0,6.0,4.0,['japanese']
264,mighty miso soup,26672,15,3,"['water', 'firm tofu', 'shiitake mushroom', 'wakame seaweed', 'miso', 'durkee onion', 'spinach']",43.2,2.0,4.0,13.0,6.0,1.0,1.0,['japanese']
265,shiitake dashi,77199,30,5,"['water', 'wakame seaweed', 'shiitake mushroom', 'soy sauce', 'sea salt', 'durkee onion']",13.3,0.0,4.0,0.0,0.0,0.0,1.0,['japanese']
266,simple japanese white rice,421200,65,9,"['sushi rice', 'water']",342.2,0.0,0.0,0.0,12.0,0.0,25.0,['japanese']
