,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
123,papadum  lentil crackers,469897,110,11,"['chickpea', 'pepper', 'cumin powder', 'salt', 'water', 'vegetable oil']",0.9,0.0,0.0,3.0,0.0,0.0,0.0,-
124,scrambled eggs hotel style    very simple,136983,15,5,"['egg', 'water', 'margarine', 'salt', 'pepper']",210.6,26.0,1.0,9.0,25.0,23.0,0.0,-
125,banana nut coffeecake with caramel icing,336438,75,20,"['cinnamon', 'pistachio', 'vegetable shortening', 'sugar', 'egg', 'banana', 'vanilla extract', 'cream', 'purpose flour', 'baking powder', 'baking soda', 'salt', 'butter', 'sugar', 'milk', 'sugar']",506.0,32.0,227.0,10.0,8.0,40.0,25.0,-
126,blueberry muffins with streusel topping recipe,314134,50,14,"['purpose flour', 'cinnamon', 'sugar', 'butter', 'baking powder', 'baking soda', 'salt', 'sugar', 'egg', 'vanilla extract', 'cream', 'milk', 'blueberry']",232.1,16.0,76.0,4.0,5.0,31.0,10.0,-
127,cinnamon coffee cake muffins,239474,50,13,"['sugar', 'pistachio', 'cinnamon', 'purpose flour', 'sugar', 'baking powder', 'baking soda', 'salt', 'egg', 'milk', 'vegetable oil', 'sugar icing', 'vanilla extract']",213.8,13.0,71.0,6.0,5.0,7.0,10.0,-
128,sour cherry muffins with almond crumble,455535,45,12,"['sugar', 'butter', 'purpose flour', 'cinnamon', 'almond', 'baking powder', 'baking soda', 'salt', 'sugar', 'egg', 'cream', 'vegetable oil', 'almond extract', 'tart cherry']",280.1,18.0,100.0,6.0,8.0,19.0,13.0,-
129,sweet cinnamon biscuits,189324,40,17,"['purpose flour', 'baking powder', 'salt', 'baking soda', 'vegetable oil', 'buttermilk', 'butter', 'sugar', 'cinnamon', 'milk']",287.3,23.0,63.0,19.0,6.0,33.0,11.0,-
130,chop suey cake,104875,40,12,"['wheat flour', 'sugar', 'egg', 'baking soda', 'pineapple chunk', 'walnut', 'coconut', 'cheese', 'butter', 'sugar icing', 'milk', 'vanilla', 'nut']",289.4,22.0,105.0,8.0,8.0,35.0,12.0,-
131,coconut pineapple cake,243724,60,11,"['egg', 'sugar', 'vanilla extract', 'wheat flour', 'baking soda', 'baking powder', 'salt', 'pineapple chunk', 'walnut', 'cheese', 'butter', 'sugar icing', 'coconut']",504.6,30.0,245.0,12.0,11.0,52.0,26.0,-
132,karen s pineapple cake,404559,45,10,"['wheat flour', 'sugar', 'baking soda', 'salt', 'egg', 'vanilla extract', 'pistachio', 'pineapple chunk', 'cheese', 'butter', 'sugar icing', 'nut']",401.9,26.0,177.0,14.0,9.0,39.0,19.0,-
133,margaret s swedish pineapple cake,214303,80,8,"['sugar', 'wheat flour', 'pineapple chunk', 'pistachio', 'egg', 'butter', 'baking soda', 'vanilla', 'cheese', 'sugar icing']",424.7,30.0,181.0,7.0,8.0,46.0,19.0,-
134,nut tarts,251797,60,9,"['butter', 'cheese', 'wheat flour', 'egg', 'sugar', 'vanilla extract', 'walnut']",420.1,39.0,117.0,7.0,10.0,58.0,14.0,-
135,easy and tasty oatmeal dinner rolls,101573,140,9,"['yeast', 'water', 'sugar', 'salt', 'oat', 'egg', 'oil', 'wheat bread flour']",363.9,13.0,34.0,24.0,18.0,6.0,20.0,-
136,plain ole italian bread abm,175079,195,5,"['water', 'oil', 'sugar', 'wheat bread flour', 'salt', 'yeast']",326.9,3.0,9.0,24.0,18.0,1.0,22.0,-
137,quick soft breadsticks,71360,35,7,"['water', 'sugar', 'salt', 'oil', 'wheat bread flour', 'yeast']",113.1,5.0,9.0,5.0,4.0,2.0,6.0,-
138,the last pizza dough recipe you ll ever use,519190,130,8,"['wheat bread flour', 'yeast', 'salt', 'sugar', 'oil', 'water']",366.5,11.0,2.0,24.0,17.0,5.0,21.0,-
139,white bread abm,367136,185,3,"['water', 'sugar', 'salt', 'oil', 'wheat bread flour', 'yeast']",158.4,5.0,12.0,12.0,7.0,2.0,9.0,-
140,captains barbari flatbread,354671,140,21,"['yeast', 'purpose flour', 'wheat flour', 'salt', 'honey', 'water', 'oil', 'sesame seed']",462.9,12.0,6.0,36.0,25.0,5.0,28.0,-
141,flax seed cloverleaf rolls,341538,110,21,"['purpose flour', 'wheat flour', 'flax seed', 'yeast', 'salt', 'water', 'milk', 'honey', 'butter', 'egg']",157.4,6.0,13.0,7.0,10.0,7.0,8.0,-
142,panago s basic homemade pizza dough,319549,55,15,"['yeast', 'water', 'purpose flour', 'sea salt', 'oil', 'honey']",539.4,12.0,18.0,24.0,28.0,5.0,33.0,-
143,quick 1 5 lb white bread for bread machine,398631,63,14,"['water', 'oil', 'wheat flour', 'flax seed', 'yeast']",435.9,14.0,1.0,0.0,24.0,6.0,24.0,-
144,whole wheat rolls,313003,110,20,"['water', 'honey', 'yeast', 'flax seed', 'purpose flour', 'wheat flour', 'milk', 'oil', 'salt', 'egg white']",149.8,5.0,4.0,9.0,10.0,2.0,8.0,-
145,au gratin potato pancakes,464791,22,7,"['potato', 'egg', 'chive', 'leaf parsley', 'salt', 'garlic', 'pepper', 'rosemary sprigs', 'cheddar cheese', 'canola oil']",143.2,15.0,3.0,17.0,7.0,11.0,3.0,-
146,garlic potatoes gspeed,149909,70,11,"['potato', 'salt', 'pepper', 'cheddar cheese', 'cream', 'garlic']",410.1,44.0,4.0,23.0,34.0,90.0,7.0,-
147,old fashioned garlic mashed potatoes,104693,50,8,"['potato', 'garlic', 'butter', 'cream', 'cheese', 'egg', 'chive', 'salt', 'pepper']",334.0,21.0,9.0,35.0,14.0,41.0,15.0,-
148,rosti  can be gluten free,457920,25,9,"['potato', 'egg', 'wheat flour', 'leaf parsley', 'garlic', 'salt', 'pepper']",212.3,2.0,7.0,13.0,13.0,2.0,14.0,-
149,traditional english halloween supper   mash o  nine sorts,254835,65,12,"['potato', 'baby carrot', 'turnip', 'parsnip', 'leek', 'cheddar cheese', 'salt', 'pepper', 'cream']",405.0,24.0,23.0,13.0,32.0,49.0,16.0,-
150,double fruit shakes,36287,5,4,"['cherry yogurt', 'strawberry', 'banana']",81.5,0.0,68.0,0.0,1.0,0.0,7.0,-
151,see jane run tofu smoothie,290201,8,3,"['tofu', 'soymilk', 'strawberry', 'banana', 'splenda sugar substitute']",78.4,4.0,9.0,2.0,12.0,1.0,2.0,-
152,smoothie   quick sob  no dairy,110420,6,9,"['tangelo', 'strawberry', 'splenda sugar substitute', 'banana', 'ice cube']",124.5,1.0,69.0,0.0,3.0,0.0,10.0,-
153,sommer s strawberry banana peach smoothie  dairy free,293618,10,4,"['banana', 'strawberry', 'soymilk', 'soy yogurt']",114.4,2.0,54.0,1.0,5.0,1.0,8.0,-
154,soy delicious strawberry banana shake or smoothie,38484,2,2,"['soymilk', 'strawberry', 'banana', 'splenda sugar substitute', 'ice cube']",135.7,1.0,75.0,0.0,3.0,0.0,11.0,-
155,classic tomato meatloaf,184220,85,8,"['tomato basil soup mix', 'ground beef', 'breadcrumb', 'durkee onion', 'egg', 'pepper']",540.8,44.0,33.0,31.0,76.0,54.0,10.0,-
156,dr  kim s egg roll,211044,15,7,"['ground beef', 'durkee onion', 'pepper', 'butter', 'egg']",177.4,18.0,6.0,4.0,27.0,22.0,1.0,-
157,egyptian beef and okra,354702,55,14,"['ground beef', 'durkee onion', 'garlic', 'tomato', 'pepper', 'egg', 'breadcrumb', 'okra', 'butter', 'lemon slice']",323.5,28.0,17.0,5.0,51.0,35.0,4.0,-
158,homemade hamburgers,108601,30,8,"['ground beef', 'durkee onion', 'potato', 'egg', 'breadcrumb', 'pepper']",340.7,22.0,10.0,8.0,57.0,27.0,7.0,-
159,stuffed bell pepper casserole,192725,45,13,"['chicken flavor stuffing mix', 'butter', 'ground beef', 'durkee onion', 'tomato', 'kernel corn', 'pepper']",357.6,31.0,25.0,18.0,48.0,43.0,6.0,-
160,7 layer bar,230909,45,7,"['butter', 'cracker', 'chocolate chip cookie', 'butterscotch chip', 'coconut', 'walnut', 'milk']",463.1,45.0,161.0,7.0,11.0,92.0,16.0,-
161,chocochip  coconut   macadamia nut cookie bars,89063,45,8,"['butter', 'chocolate cookie crumb', 'milk', 'chocolate chip cookie', 'coconut', 'macadamia nut']",280.7,28.0,73.0,4.0,6.0,47.0,9.0,-
162,chocolate almond triangles,330757,50,17,"['chocolate wafer cookie', 'butter', 'coconut', 'milk', 'egg white', 'almond', 'chocolate chip cookie']",261.0,26.0,76.0,5.0,9.0,52.0,8.0,-
163,coconut macdamia bars,63582,17,15,"['butter', 'cracker crumb', 'sugar', 'coconut', 'milk', 'macadamia nut', 'chocolate chip cookie', 'shortening']",231.7,25.0,63.0,3.0,5.0,48.0,6.0,-
164,hello  aloha  dollies,3015,40,7,"['butter', 'vanilla wafer', 'chocolate chip cookie', 'macadamia nut', 'pineapple chunk', 'coconut', 'flavoring', 'milk']",150.8,17.0,44.0,2.0,3.0,29.0,4.0,-
165,frosted ginger cookies,273900,35,12,"['sugar', 'sugar', 'butter', 'egg', 'molasses', 'wheat flour', 'baking soda', 'ground ginger', 'cinnamon', 'salt', 'clove', 'nutmeg', 'sugar', 'lemon juice concentrate']",104.1,6.0,40.0,4.0,1.0,12.0,5.0,-
166,gluten free gingerbread cookies,404573,30,13,"['wheat flour', 'baking powder', 'baking soda', 'cinnamon', 'ground ginger', 'clove', 'nutmeg', 'xanthan gum', 'salt', 'butter', 'molasses', 'sugar', 'egg']",55.5,5.0,22.0,2.0,0.0,10.0,2.0,-
167,molasses spice cookies,168007,60,15,"['wheat flour', 'salt', 'baking soda', 'ground ginger', 'clove', 'cinnamon', 'butter', 'sugar', 'molasses', 'egg']",243.9,13.0,99.0,7.0,6.0,25.0,13.0,-
168,sour cream blueberry muffins,243114,30,16,"['butter', 'sugar', 'wheat flour', 'baking soda', 'salt', 'nutmeg', 'egg', 'cream', 'blueberry']",180.8,11.0,55.0,6.0,6.0,21.0,8.0,-
169,spice cookies with pumpkin dip,44524,66,13,"['butter', 'sugar', 'egg', 'molasses', 'wheat flour', 'baking soda', 'pumpkin pie spice', 'salt', 'cheese', 'pumpkin pie spice', 'sugar', 'cinnamon', 'ground ginger']",435.5,28.0,147.0,24.0,8.0,55.0,21.0,-
170,cinnamon swirl blondie,513601,55,15,"['butter', 'wheat flour', 'baking powder', 'salt', 'sugar', 'sugar', 'egg', 'vanilla', 'lemon juice concentrate', 'sugar', 'cinnamon']",313.0,23.0,121.0,11.0,5.0,46.0,14.0,-
171,matt s cinnama cookies,18089,30,12,"['butter', 'sugar', 'egg', 'salt', 'baking powder', 'wheat flour', 'vanilla', 'cinnamon']",120.5,7.0,41.0,4.0,2.0,14.0,6.0,-
172,pennsylvania dutch soft sugar cookies,91468,35,13,"['wheat flour', 'baking soda', 'baking powder', 'salt', 'sugar', 'butter', 'egg', 'vanilla', 'buttermilk']",142.6,10.0,28.0,7.0,4.0,20.0,6.0,-
173,super moist super easy banana bread   oamc,119372,100,14,"['wheat flour', 'salt', 'egg', 'baking powder', 'butter', 'banana pulp', 'sugar', 'cinnamon', 'vanilla']",422.1,23.0,138.0,16.0,12.0,44.0,22.0,-
174,teatime scones,7940,0,14,"['wheat flour', 'sugar', 'baking powder', 'baking soda', 'salt', 'butter', 'egg', 'buttermilk', 'vanilla']",163.4,10.0,7.0,8.0,7.0,20.0,7.0,-
175,benihana japanese fried rice,71472,40,9,"['grain rice', 'pea', 'baby carrot', 'egg', 'durkee onion', 'butter', 'soy sauce', 'salt', 'pepper']",356.6,11.0,11.0,25.0,21.0,18.0,20.0,"['american', 'chinese']"
176,chinese chicken stuffed bell peppers,31702,55,15,"['pepper', 'sesame oil', 'garlic', 'fresh gingerroot', 'baby carrot', 'durkee onion', 'chicken meat', 'grain rice', 'pea', 'egg', 'soy sauce', 'salt']",179.4,8.0,35.0,20.0,12.0,5.0,9.0,['chinese']
177,hawaiian rice,144625,7,6,"['chicken meat', 'egg', 'grain rice', 'durkee onion', 'baby carrot', 'pineapple chunk', 'soy sauce', 'sesame oil', 'vegetable oil', 'pepper']",537.8,34.0,14.0,45.0,46.0,19.0,19.0,['american']
178,hawaiian sausage fried rice,469932,40,11,"['sausage meat', 'egg', 'vegetable oil', 'cabbage', 'baby carrot', 'grain rice', 'soy sauce', 'bean sprout', 'pea', 'pepper', 'durkee onion']",520.3,36.0,29.0,40.0,42.0,33.0,18.0,['american']
179,very  simple fried rice,432965,15,12,"['vegetable oil', 'grain rice', 'egg', 'durkee onion', 'garlic', 'soy sauce', 'salt', 'pepper', 'pea', 'baby carrot', 'kernel corn']",445.5,11.0,5.0,32.0,22.0,7.0,27.0,['chinese']
180,eagles grilled shrimp wrapped in patriots prosciutto,159098,40,10,"['shrimp', 'prosciutto', 'olive oil', 'garlic', 'lemon', 'juice', 'leaf parsley', 'pepper', 'mesclun']",135.3,21.0,1.0,4.0,5.0,9.0,0.0,['italian']
181,rachael ray s caesar filled fricos,271431,22,10,"['cheese', 'romaine lettuce heart', 'anchovy fillet', 'lemon', 'juice', 'salt', 'pepper', 'olive oil']",112.5,9.0,8.0,14.0,19.0,17.0,2.0,['italian']
182,steamed broccoli italian style,161827,25,9,"['broccoli', 'lemon', 'olive oil', 'garlic', 'pepper']",51.7,0.0,10.0,2.0,8.0,0.0,3.0,['italian']
183,zucchini marinata  marinated zucchini salad,158292,255,9,"['zucchini', 'lemon', 'juice', 'garlic', 'olive oil', 'salt', 'pepper', 'leaf basil']",54.4,5.0,12.0,0.0,3.0,2.0,1.0,['italian']
184,brussels sprouts with pomegranate molasses and meyer lemon,509715,15,21,"['sprout', 'pepper', 'lemon', 'zest', 'pomegranate juice', 'walnut', 'lemon', 'juice', 'olive oil']",70.9,7.0,5.0,0.0,5.0,2.0,1.0,-
185,austrian raspberry shortbread,425763,50,14,"['butter', 'jumbo egg', 'sugar', 'wheat flour', 'baking powder', 'salt', 'strawberry jam', 'sugar']",489.4,37.0,146.0,3.0,8.0,74.0,21.0,-
186,cardamom cookies,286399,28,10,"['butter', 'sugar', 'sugar', 'jumbo egg', 'cardamom', 'salt', 'wheat flour']",52.3,4.0,9.0,1.0,1.0,8.0,2.0,-
187,maple leaf sugar cookies,400695,150,16,"['wheat flour', 'salt', 'butter', 'sugar', 'sugar', 'jumbo egg', 'maple syrup']",141.0,8.0,55.0,2.0,2.0,16.0,7.0,-
188,norwegian crowns,114484,48,10,"['jumbo egg', 'salt', 'sugar', 'butter', 'wheat flour', 'egg white', 'sugar']",69.4,7.0,8.0,1.0,2.0,13.0,2.0,-
189,susan branch s butter cookies   the best  really,264898,30,14,"['butter', 'sugar', 'jumbo egg', 'vanilla', 'wheat flour', 'salt']",334.2,30.0,60.0,2.0,7.0,60.0,12.0,-
190,chocolate cool whip pie,307608,10,3,"['chocolate candy bar', 'whip', 'cracker crust']",351.5,32.0,115.0,8.0,6.0,58.0,12.0,-
191,cool whip fruit dip,128303,3,2,"['whip', 'strawberry yogurt']",53.3,6.0,13.0,0.0,0.0,16.0,1.0,-
192,easy  creme  pie,20822,10,7,"['strawberry yogurt', 'whip', 'cracker crust']",352.0,30.0,95.0,10.0,7.0,53.0,13.0,-
193,sherbet pie,49274,5,3,"['cracker crust', 'whip', 'lemon sherbet']",264.4,23.0,89.0,7.0,3.0,39.0,10.0,-
194,yogurt pie,50856,10,3,"['whip', 'yogurt', 'cracker crust']",241.7,24.0,72.0,5.0,5.0,50.0,7.0,-
195,best ever potato casserole,373867,50,6,"['hash brown', 'butter', 'cream', 'chicken soup', 'durkee onion', 'cheddar cheese', 'barbecue potato chip']",1264.7,135.0,20.0,73.0,53.0,196.0,31.0,['american']
196,diane s hash browns bake,188894,75,3,"['hash brown', 'butter', 'salt', 'pepper', 'durkee onion', 'chicken soup', 'cheddar cheese', 'cream', 'corn flake']",746.0,91.0,12.0,40.0,28.0,168.0,14.0,['american']
197,great potato casserole,130524,55,2,"['hash brown', 'cream', 'durkee onion', 'corn flake', 'chicken soup', 'cheddar cheese', 'butter', 'pepper']",854.2,98.0,17.0,29.0,35.0,176.0,19.0,['american']
198,cheesy potato casserole,315486,55,7,"['butter', 'durkee onion', 'cheddar cheese', 'cream', 'chicken soup', 'hash brown', 'corn flake']",775.0,83.0,15.0,29.0,37.0,143.0,19.0,-
199,grandma lois s potato casserole,348360,55,3,"['hash brown', 'butter', 'durkee onion', 'cheddar cheese', 'chicken soup', 'cream', 'corn flake']",838.9,90.0,12.0,48.0,31.0,131.0,21.0,-
200,creamy topped fruit salad,177820,75,9,"['cheese', 'lemon juice concentrate', 'lemon peel', 'cream', 'sugar', 'peach slice', 'blueberry', 'strawberry', 'grape']",229.5,19.0,87.0,5.0,8.0,38.0,9.0,-
201,fruit dessert pizza,302240,28,11,"['lemon curd', 'currant jelly', 'sugar cookie dough', 'cheese', 'almond extract', 'peach', 'strawberry', 'blueberry']",301.6,26.0,56.0,10.0,8.0,36.0,11.0,-
202,fruit parfait,34863,10,7,"['blueberry', 'strawberry', 'orange', 'grape', 'strawberry yogurt', 'whip']",196.0,10.0,59.0,2.0,8.0,27.0,10.0,-
203,mixed fruit parfaits,30474,15,8,"['cheese', 'strawberry yogurt', 'sugar', 'lemon juice concentrate', 'cream', 'blueberry', 'peach', 'strawberry', 'grape', 'sugar cookie dough']",208.4,15.0,92.0,2.0,6.0,29.0,10.0,-
204,summer fruit dessert soup,121898,140,12,"['sugar', 'peach', 'blueberry', 'strawberry', 'raspberry', 'lemon juice concentrate', 'raspberry liqueur', 'lemon sorbet']",116.2,0.0,90.0,0.0,2.0,0.0,9.0,-
205,dilled hummus spread,59899,15,5,"['garbanzo bean', 'tahini sesame butter', 'lemon juice concentrate', 'oil', 'garlic', 'baby dill pickle', 'salt', 'pepper']",659.5,48.0,3.0,52.0,43.0,21.0,26.0,-
206,easy peasy hummus with flavor variations,440076,10,7,"['garbanzo bean', 'tahini sesame butter', 'oil', 'lemon juice concentrate', 'salt', 'garlic']",346.7,27.0,2.0,34.0,20.0,12.0,13.0,-
207,garbanzo dip,358924,15,4,"['garbanzo bean', 'oil', 'oil', 'tahini sesame butter', 'salt', 'pepper', 'garlic', 'lemon juice concentrate']",862.8,73.0,2.0,79.0,43.0,33.0,30.0,-
208,red pepper hummus,428682,10,8,"['garlic', 'garbanzo bean', 'tahini sesame butter', 'lemon juice concentrate', 'jar', 'pepper']",495.1,33.0,4.0,27.0,36.0,14.0,20.0,-
209,roasted red pepper spread,140808,15,4,"['garbanzo bean', 'lemon juice concentrate', 'pepper', 'tahini sesame butter', 'durkee onion', 'garlic', 'leaf parsley', 'paprika', 'pepper', 'cayenne pepper', 'salt', 'oil']",149.0,8.0,1.0,29.0,10.0,3.0,6.0,-
210,creamy new york strip stew,493387,135,9,"['strip steak', 'wheat flour', 'salt', 'pepper', 'vegetable oil', 'durkee onion', 'baby carrot', 'celery seed', 'leaf parsley', 'beef broth', 'potato', 'baby carrot', 'kernel corn']",602.6,43.0,29.0,68.0,65.0,43.0,18.0,-
211,crock pot beef  burgundy style,36112,395,15,"['beef steak', 'wheat flour', 'salt', 'pepper', 'durkee onion', 'baby carrot', 'garlic', 'water', 'leaf parsley', 'leaf', 'marjoram leaves', 'potato', 'wine']",406.7,22.0,5.0,27.0,68.0,27.0,6.0,-
212,hungarian beef stew with dumplings,487268,120,16,"['beef steak', 'vegetable oil', 'durkee onion', 'garlic', 'paprika', 'pepper', 'wheat flour', 'pepper', 'celery seed', 'baby carrot', 'beef stock', 'egg', 'cream', 'salt']",754.4,60.0,21.0,38.0,105.0,60.0,15.0,-
213,the best browned beef stew ever,36984,160,8,"['beef stew meat', 'wheat flour', 'salt', 'pepper', 'vegetable oil', 'durkee onion', 'baby carrot', 'celery seed', 'leaf parsley', 'thyme sprigs', 'beef broth', 'potato', 'baby carrot', 'durkee onion']",473.8,30.0,26.0,74.0,64.0,21.0,14.0,-
214,v 8 beef stew,51734,180,24,"['beef chuck', 'thyme sprigs', 'marjoram leaves', 'salt', 'pepper', 'wheat flour', 'vegetable oil', 'durkee onion', 'garlic', 'vegetable juice cocktail', 'water', 'beef bouillon granule', 'leave', 'habanero sauce', 'celery seed', 'baby carrot', 'potato']",822.6,71.0,57.0,54.0,92.0,82.0,18.0,-
215,stir fried broccoli with beef,119410,45,40,"['flank steak', 'soy sauce', 'oil', 'cornstarch', 'sugar', 'broccoli', 'shiitake mushroom', 'durkee onion', 'water', 'sherry', 'seafood cocktail sauce', 'sesame oil', 'salt', 'ginger', 'garlic']",453.4,34.0,24.0,35.0,73.0,29.0,6.0,['chinese']
216,healthy garlic chicken,316479,40,23,"['chicken breast', 'soy sauce', 'sherry', 'cornstarch', 'water', 'spray coating', 'baby carrot', 'garlic', 'snow pea', 'durkee onion', 'cooking oil']",193.7,6.0,20.0,34.0,34.0,3.0,4.0,-
217,mix and match stir fry,355636,20,28,"['shrimp', 'broccoli', 'snow pea', 'water chestnut', 'water', 'cornstarch', 'soy sauce', 'sherry', 'cooking oil', 'garlic', 'durkee onion', 'bamboo shoot']",237.3,12.0,20.0,48.0,38.0,5.0,7.0,-
218,perfectly fried shrimps with garlic,470995,8,25,"['shrimp', 'garlic', 'oil']",397.0,62.0,0.0,8.0,10.0,28.0,1.0,-
219,slow cooker ginger beef stew,397755,240,20,"['durkee onion', 'baby carrot', 'water chestnut', 'pepper', 'oil', 'beef', 'ground ginger', 'garlic', 'water', 'sherry', 'sugar', 'soy sauce', 'cornstarch', 'snow pea']",421.7,37.0,25.0,37.0,46.0,46.0,6.0,-
220,kalamata and fig tapenade,369263,10,5,"['olive', 'mission fig', 'lemon', 'lemon juice concentrate', 'garlic', 'caper', 'pepper flake', 'thyme sprigs', 'pepper', 'leaf parsley', 'oil', 'walnut']",694.0,96.0,69.0,40.0,17.0,37.0,11.0,-
221,mediterranean swordfish with tomatoes and olives,225414,30,6,"['oil', 'swordfish', 'pepper', 'garlic', 'tomato', 'olive', 'leaf parsley', 'caper', 'pepper flake']",358.5,29.0,22.0,21.0,72.0,18.0,3.0,-
222,quinoa puttanesca,275776,40,9,"['quinoa', 'oil', 'garlic', 'thyme sprigs', 'pepper flake', 'tarragon sprig', 'marjoram leaves', 'wine', 'olive', 'caper', 'tomato', 'pepper']",225.8,11.0,1.0,34.0,14.0,4.0,11.0,-
223,red lentil puree,129074,25,8,"['lentil', 'water', 'thyme sprigs', 'sea salt', 'lemon', 'juice', 'oil', 'garlic', 'olive', 'caper', 'tomato', 'durkee onion']",307.6,21.0,3.0,28.0,27.0,9.0,11.0,-
224,tuscany cavatelli,307358,20,4,"['cavatelli', 'tomato', 'olive', 'caper', 'oil', 'parmesan cheese', 'vinegar', 'pepper', 'garlic', 'pepper flake']",408.6,11.0,12.0,10.0,26.0,6.0,23.0,-
225,barbecue popcorn seasoning,358964,2,2,"['paprika', 'garlic', 'sugar', 'salt', 'parsley flake']",16.1,0.0,12.0,2.0,0.0,0.0,1.0,-
226,chicken seasoning,375572,2,4,"['pepper', 'salt', 'garlic', 'paprika', 'turmeric']",1.6,0.0,0.0,5.0,0.0,0.0,0.0,-
227,finger lickin  rib rub,226401,5,2,"['sugar', 'paprika', 'salt', 'pepper', 'garlic']",26.2,0.0,19.0,54.0,0.0,0.0,2.0,-
228,k jons house seasoning,326920,2,2,"['salt', 'pepper', 'garlic', 'onion powder', 'paprika']",2.9,0.0,0.0,47.0,0.0,0.0,0.0,-
229,sesame wonton wedges,356675,14,6,"['sesame seed', 'garlic', 'salt', 'paprika', 'wonton wrapper']",152.1,5.0,0.0,17.0,10.0,2.0,8.0,-
230,breakfast pitas,421962,15,6,"['ham', 'durkee onion', 'pepper', 'butter', 'egg', 'cheddar cheese', 'seasoning salt', 'pepper', 'wheat pita bread']",688.5,62.0,11.0,31.0,81.0,100.0,12.0,-
231,bullet express denver omelet,369461,25,12,"['butter', 'egg', 'durkee onion', 'bell pepper', 'ham', 'cheddar cheese']",427.8,46.0,9.0,44.0,66.0,76.0,1.0,-
232,cracker and vegetable lasagna,68037,50,6,"['bell pepper', 'durkee onion', 'zucchini', 'seasoning salt', 'butter', 'saltine cracker', 'cheddar cheese', 'milk', 'egg']",262.6,24.0,8.0,15.0,25.0,39.0,5.0,-
233,easy oven omelet with cheese,284347,50,10,"['egg', 'milk', 'seasoning salt', 'cheddar cheese', 'durkee onion']",261.9,28.0,3.0,13.0,37.0,47.0,1.0,-
234,veggie ham and eggs,222025,30,9,"['ham', 'champignon mushroom', 'pepper', 'durkee onion', 'butter', 'egg', 'milk', 'salt', 'cheddar cheese']",421.3,48.0,7.0,22.0,60.0,76.0,1.0,-
235,gouda to know ya bacon burgers,307566,26,8,"['ground chuck', 'onion soup mix', 'sauce', 'steak sauce', 'sauce', 'garlic', 'oil', 'crouton', 'gouda cheese', 'salt', 'pepper', 'bacon', 'kaiser roll']",780.2,67.0,12.0,64.0,107.0,76.0,13.0,['american']
236,grilled hamburgers,253917,35,6,"['ground beef', 'sauce', 'durkee onion', 'lemon pepper seasoning', 'garlic', 'pepper', 'salt', 'cheese']",203.5,20.0,3.0,13.0,34.0,26.0,0.0,['american']
237,hamburger harvest casserole,59617,115,4,"['ground chuck', 'durkee onion', 'tomato', 'sauce', 'salt', 'kernel corn', 'potato', 'wheat flour', 'pepper', 'cheese']",353.6,23.0,24.0,45.0,38.0,29.0,12.0,['american']
238,manly burgers,61509,35,13,"['ground chuck', 'pepper', 'garlic', 'pepper', 'durkee onion', 'durkee onion', 'oil', 'breadcrumb', 'leaf lettuce', 'tomato', 'kaiser roll', 'cheddar cheese']",638.2,36.0,20.0,24.0,105.0,39.0,16.0,['american']
239,yummy bbq burgers,247569,15,7,"['ground beef', 'breadcrumb', 'barbecue sauce', 'durkee onion', 'garlic', 'salt', 'pepper', 'cheese']",329.7,32.0,9.0,13.0,49.0,44.0,3.0,['american']
240,italian pan bread aka focaccia,19184,60,15,"['purpose flour', 'gluten flour', 'herb', 'tomato', 'yeast', 'sugar', 'salt', 'water', 'oil', 'cornmeal', 'vegetable oil cooking spray']",4382.9,53.0,77.0,310.0,873.0,24.0,192.0,['italian']
241,abby s french bread braids,201888,70,21,"['wheat flour', 'sugar', 'salt', 'yeast', 'water', 'shortening', 'egg white']",2448.9,53.0,28.0,155.0,382.0,30.0,130.0,-
242,layered finger jello,95825,120,9,"['gelatin', 'gelatin', 'milk', 'water']",2178.5,36.0,493.0,40.0,349.0,64.0,110.0,-
243,traditional tamales,370128,240,41,"['beef roast', 'pork roast', 'harina', 'red thai chile', 'lard', 'garlic', 'cumin powder', 'wheat flour', 'pepper', 'baking powder', 'corn husk']",7843.9,314.0,62.0,60.0,856.0,326.0,365.0,-
244,venison   pressure canned,53234,120,18,"['venison roast', 'jar']",755.9,27.0,0.0,0.0,292.0,21.0,0.0,-
245,fluffy hummus,308491,75,11,"['chickpea', 'garlic', 'salt', 'cumin powder', 'cayenne pepper', 'water', 'lemon juice concentrate', 'tahini sesame butter', 'oil', 'leaf parsley']",322.5,29.0,1.0,20.0,19.0,12.0,10.0,-
246,lemony edamame dip,410352,40,11,"['edamame', 'pea', 'garlic', 'durkee onion', 'lemon juice concentrate', 'oil', 'salt', 'cayenne pepper', 'water', 'leaf parsley']",345.4,27.0,13.0,27.0,47.0,11.0,9.0,-
247,tahina,410028,4,8,"['tahini', 'lemon juice concentrate', 'leaf parsley', 'salt', 'garlic', 'water', 'oil', 'zaatar spice mix']",62.5,10.0,0.0,12.0,0.0,4.0,0.0,-
248,whole grain hummus,241945,25,6,"['garlic', 'salt', 'chickpea', 'lemon juice concentrate', 'tomato', 'leaf parsley', 'cayenne pepper', 'oil']",355.6,28.0,9.0,61.0,17.0,12.0,13.0,-
